"participant","trialNumber","cue","correct","inTraining","correctAnswer","interlocutor","promptImage","promptName","targetImage","targetWord1","targetWord2","selection","partic.gender","phase","partic.age"
"s985",38,"spatial",TRUE,FALSE,"wanwuk","female_side","pitcher_large","wan","pitcher_dimin","wanrul","wanwuk","wanwuk","Male","test",41
"s985",39,"spatial",TRUE,FALSE,"fekrul","male","chair_large","fek","chair_dimin","fekrul","fekwuk","fekrul","Male","test",41
"s985",40,"spatial",TRUE,TRUE,"wunrul","female","gate_large","wun","gate_dimin","wunrul","wunwuk","wunrul","Male","test",41
"s985",41,"spatial",FALSE,FALSE,"fenrul","female","mushroom_large","fen","mushroom_dimin","fenrul","fenwuk","fenwuk","Male","test",41
"s985",42,"spatial",FALSE,TRUE,"wunwuk","male_side","gate_large","wun","gate_dimin","wunrul","wunwuk","wunrul","Male","test",41
"s985",43,"spatial",FALSE,FALSE,"wanrul","female","pitcher_large","wan","pitcher_dimin","wanrul","wanwuk","wanwuk","Male","test",41
"s985",44,"spatial",FALSE,FALSE,"falwuk","female_side","bokchoy_large","fal","bokchoy_dimin","falrul","falwuk","falrul","Male","test",41
"s985",45,"spatial",TRUE,TRUE,"rikrul","male","bear_large_male","rik","bear_dimin","rikrul","rikwuk","rikrul","Male","test",41
"s985",46,"spatial",TRUE,TRUE,"fiswuk","male_side","bokchoy_large","fis","bokchoy_dimin","fisrul","fiswuk","fiswuk","Male","test",41
"s985",47,"spatial",TRUE,FALSE,"tolwuk","female_side","bear_large_male","tol","bear_dimin","tolrul","tolwuk","tolwuk","Male","test",41
"s985",48,"spatial",TRUE,TRUE,"wunrul","male","gate_large","wun","gate_dimin","wunrul","wunwuk","wunrul","Male","test",41
"s987",1,"spatial",FALSE,TRUE,"wunfen","female","fox_large_male","wun","fox_dimin","wunfen","wunril","wunril","Male","test",29
"s987",2,"spatial",TRUE,FALSE,"wukfen","male","chair_large","wuk","chair_dimin","wukfen","wukril","wukfen","Male","test",29
"s987",3,"spatial",FALSE,FALSE,"wukril","male_side","chair_large","wuk","chair_dimin","wukfen","wukril","wukfen","Male","test",29
"s987",4,"spatial",FALSE,FALSE,"wanril","male_side","chair_large","wan","chair_dimin","wanfen","wanril","wanfen","Male","test",29
"s987",5,"spatial",TRUE,FALSE,"pelril","female_side","fox_large_male","pel","fox_dimin","pelfen","pelril","pelril","Male","test",29
"s987",6,"spatial",FALSE,TRUE,"tasfen","male","pitcher_large","tas","pitcher_dimin","tasfen","tasril","tasril","Male","test",29
"s987",7,"spatial",TRUE,TRUE,"fekfen","male","bear_large_male","fek","bear_dimin","fekfen","fekril","fekfen","Male","test",29
"s987",8,"spatial",TRUE,TRUE,"wunfen","male","fox_large_male","wun","fox_dimin","wunfen","wunril","wunfen","Male","test",29
"s987",9,"spatial",TRUE,FALSE,"pelril","male_side","fox_large_male","pel","fox_dimin","pelfen","pelril","pelril","Male","test",29
"s987",10,"spatial",FALSE,FALSE,"wukril","female_side","chair_large","wuk","chair_dimin","wukfen","wukril","wukfen","Male","test",29
"s987",11,"spatial",TRUE,FALSE,"wanril","female_side","chair_large","wan","chair_dimin","wanfen","wanril","wanril","Male","test",29
"s987",12,"spatial",TRUE,TRUE,"tasril","male_side","pitcher_large","tas","pitcher_dimin","tasfen","tasril","tasril","Male","test",29
"s987",13,"spatial",FALSE,FALSE,"tolfen","male","mushroom_large","tol","mushroom_dimin","tolfen","tolril","tolril","Male","test",29
"s987",14,"spatial",FALSE,TRUE,"falfen","male","bokchoy_large","fal","bokchoy_dimin","falfen","falril","falril","Male","test",29
"s987",15,"spatial",TRUE,TRUE,"tasril","female_side","pitcher_large","tas","pitcher_dimin","tasfen","tasril","tasril","Male","test",29
"s987",16,"spatial",TRUE,FALSE,"rikril","male_side","bear_large_male","rik","bear_dimin","rikfen","rikril","rikril","Male","test",29
"s987",17,"spatial",FALSE,TRUE,"fekfen","female","bear_large_male","fek","bear_dimin","fekfen","fekril","fekril","Male","test",29
"s987",18,"spatial",TRUE,TRUE,"fekril","female_side","bear_large_male","fek","bear_dimin","fekfen","fekril","fekril","Male","test",29
"s987",19,"spatial",TRUE,FALSE,"tolfen","female","mushroom_large","tol","mushroom_dimin","tolfen","tolril","tolfen","Male","test",29
"s987",20,"spatial",TRUE,FALSE,"wanfen","female","chair_large","wan","chair_dimin","wanfen","wanril","wanfen","Male","test",29
"s987",21,"spatial",TRUE,TRUE,"tosril","female_side","bokchoy_large","tos","bokchoy_dimin","tosfen","tosril","tosril","Male","test",29
"s987",22,"spatial",FALSE,FALSE,"tolril","female_side","mushroom_large","tol","mushroom_dimin","tolfen","tolril","tolfen","Male","test",29
"s987",23,"spatial",FALSE,FALSE,"fisril","male_side","gate_large","fis","gate_dimin","fisfen","fisril","fisfen","Male","test",29
"s987",24,"spatial",FALSE,FALSE,"fisril","female_side","gate_large","fis","gate_dimin","fisfen","fisril","fisfen","Male","test",29
"s987",25,"spatial",TRUE,FALSE,"wukfen","female","chair_large","wuk","chair_dimin","wukfen","wukril","wukfen","Male","test",29
"s987",26,"spatial",TRUE,TRUE,"tosfen","female","bokchoy_large","tos","bokchoy_dimin","tosfen","tosril","tosfen","Male","test",29
"s987",27,"spatial",TRUE,TRUE,"wunril","male_side","fox_large_male","wun","fox_dimin","wunfen","wunril","wunril","Male","test",29
"s987",28,"spatial",TRUE,TRUE,"rulfen","female","candleholder_large","rul","candleholder_dimin","rulfen","rulril","rulfen","Male","test",29
"s987",29,"spatial",FALSE,FALSE,"fisfen","female","gate_large","fis","gate_dimin","fisfen","fisril","fisril","Male","test",29
"s987",30,"spatial",FALSE,TRUE,"rulril","female_side","candleholder_large","rul","candleholder_dimin","rulfen","rulril","rulfen","Male","test",29
"s987",31,"spatial",TRUE,FALSE,"pelfen","male","fox_large_male","pel","fox_dimin","pelfen","pelril","pelfen","Male","test",29
"s987",32,"spatial",FALSE,TRUE,"tasfen","female","pitcher_large","tas","pitcher_dimin","tasfen","tasril","tasril","Male","test",29
"s987",33,"spatial",TRUE,TRUE,"wunril","female_side","fox_large_male","wun","fox_dimin","wunfen","wunril","wunril","Male","test",29
"s987",34,"spatial",FALSE,TRUE,"rulfen","male","candleholder_large","rul","candleholder_dimin","rulfen","rulril","rulril","Male","test",29
"s987",35,"spatial",FALSE,FALSE,"rikril","female_side","bear_large_male","rik","bear_dimin","rikfen","rikril","rikfen","Male","test",29
"s987",36,"spatial",FALSE,FALSE,"pelfen","female","fox_large_male","pel","fox_dimin","pelfen","pelril","pelril","Male","test",29
"s987",37,"spatial",TRUE,FALSE,"tolril","male_side","mushroom_large","tol","mushroom_dimin","tolfen","tolril","tolril","Male","test",29
"s987",38,"spatial",TRUE,TRUE,"falril","male_side","bokchoy_large","fal","bokchoy_dimin","falfen","falril","falril","Male","test",29
"s987",39,"spatial",FALSE,FALSE,"rikfen","female","bear_large_male","rik","bear_dimin","rikfen","rikril","rikril","Male","test",29
"s987",40,"spatial",FALSE,FALSE,"wanfen","male","chair_large","wan","chair_dimin","wanfen","wanril","wanril","Male","test",29
"s987",41,"spatial",TRUE,TRUE,"falril","female_side","bokchoy_large","fal","bokchoy_dimin","falfen","falril","falril","Male","test",29
"s987",42,"spatial",TRUE,TRUE,"fekril","male_side","bear_large_male","fek","bear_dimin","fekfen","fekril","fekril","Male","test",29
"s987",43,"spatial",FALSE,TRUE,"tosfen","male","bokchoy_large","tos","bokchoy_dimin","tosfen","tosril","tosril","Male","test",29
"s987",44,"spatial",FALSE,TRUE,"tosril","male_side","bokchoy_large","tos","bokchoy_dimin","tosfen","tosril","tosfen","Male","test",29
"s987",45,"spatial",FALSE,FALSE,"fisfen","male","gate_large","fis","gate_dimin","fisfen","fisril","fisril","Male","test",29
"s987",46,"spatial",TRUE,TRUE,"rulril","male_side","candleholder_large","rul","candleholder_dimin","rulfen","rulril","rulril","Male","test",29
"s987",47,"spatial",TRUE,FALSE,"rikfen","male","bear_large_male","rik","bear_dimin","rikfen","rikril","rikfen","Male","test",29
"s987",48,"spatial",TRUE,TRUE,"falfen","female","bokchoy_large","fal","bokchoy_dimin","falfen","falril","falfen","Male","test",29
"s988",1,"social",TRUE,TRUE,"rikril","male","gate_large","rik","gate_dimin","rikwuk","rikril","rikril","Female","test",35
"s988",2,"social",TRUE,TRUE,"fisril","male","fox_large_male","fis","fox_dimin","fiswuk","fisril","fisril","Female","test",35
"s988",3,"social",TRUE,FALSE,"tolril","male","bokchoy_large","tol","bokchoy_dimin","tolwuk","tolril","tolril","Female","test",35
"s988",4,"social",TRUE,TRUE,"rulril","male_side","fox_large_male","rul","fox_dimin","rulwuk","rulril","rulril","Female","test",35
"s988",5,"social",TRUE,TRUE,"wanwuk","female","chair_large","wan","chair_dimin","wanwuk","wanril","wanwuk","Female","test",35
"s988",6,"social",TRUE,TRUE,"rikwuk","female","gate_large","rik","gate_dimin","rikwuk","rikril","rikwuk","Female","test",35
"s988",7,"social",TRUE,FALSE,"fekwuk","female_side","bear_large_male","fek","bear_dimin","fekwuk","fekril","fekwuk","Female","test",35
"s988",8,"social",TRUE,FALSE,"toswuk","female_side","pitcher_large","tos","pitcher_dimin","toswuk","tosril","toswuk","Female","test",35
"s988",9,"social",TRUE,FALSE,"tasril","male","bokchoy_large","tas","bokchoy_dimin","taswuk","tasril","tasril","Female","test",35
"s988",10,"social",TRUE,FALSE,"fekril","male","bear_large_male","fek","bear_dimin","fekwuk","fekril","fekril","Female","test",35
"s988",11,"social",TRUE,TRUE,"rikril","male_side","gate_large","rik","gate_dimin","rikwuk","rikril","rikril","Female","test",35
"s988",12,"social",TRUE,TRUE,"fisril","male_side","fox_large_male","fis","fox_dimin","fiswuk","fisril","fisril","Female","test",35
"s988",13,"social",TRUE,FALSE,"fekril","male_side","bear_large_male","fek","bear_dimin","fekwuk","fekril","fekril","Female","test",35
"s988",14,"social",TRUE,FALSE,"tosril","male","pitcher_large","tos","pitcher_dimin","toswuk","tosril","tosril","Female","test",35
"s988",15,"social",TRUE,FALSE,"falwuk","female_side","mushroom_large","fal","mushroom_dimin","falwuk","falril","falwuk","Female","test",35
"s988",16,"social",TRUE,TRUE,"fiswuk","female","fox_large_male","fis","fox_dimin","fiswuk","fisril","fiswuk","Female","test",35
"s988",17,"social",TRUE,TRUE,"wanwuk","female_side","chair_large","wan","chair_dimin","wanwuk","wanril","wanwuk","Female","test",35
"s988",18,"social",TRUE,FALSE,"falwuk","female","mushroom_large","fal","mushroom_dimin","falwuk","falril","falwuk","Female","test",35
"s988",19,"social",TRUE,FALSE,"falril","male_side","mushroom_large","fal","mushroom_dimin","falwuk","falril","falril","Female","test",35
"s988",20,"social",TRUE,TRUE,"wunril","male","candleholder_large","wun","candleholder_dimin","wunwuk","wunril","wunril","Female","test",35
"s988",21,"social",TRUE,TRUE,"fenwuk","female","bear_large_male","fen","bear_dimin","fenwuk","fenril","fenwuk","Female","test",35
"s988",22,"social",TRUE,TRUE,"rikwuk","female_side","gate_large","rik","gate_dimin","rikwuk","rikril","rikwuk","Female","test",35
"s988",23,"social",TRUE,FALSE,"tosril","male_side","pitcher_large","tos","pitcher_dimin","toswuk","tosril","tosril","Female","test",35
"s988",24,"social",TRUE,FALSE,"falril","male","mushroom_large","fal","mushroom_dimin","falwuk","falril","falril","Female","test",35
"s988",25,"social",TRUE,FALSE,"pelril","male","chair_large","pel","chair_dimin","pelwuk","pelril","pelril","Female","test",35
"s988",26,"social",TRUE,TRUE,"fenwuk","female_side","bear_large_male","fen","bear_dimin","fenwuk","fenril","fenwuk","Female","test",35
"s988",27,"social",TRUE,TRUE,"fenril","male","bear_large_male","fen","bear_dimin","fenwuk","fenril","fenril","Female","test",35
"s988",28,"social",TRUE,TRUE,"fiswuk","female_side","fox_large_male","fis","fox_dimin","fiswuk","fisril","fiswuk","Female","test",35
"s988",29,"social",TRUE,TRUE,"rulwuk","female_side","fox_large_male","rul","fox_dimin","rulwuk","rulril","rulwuk","Female","test",35
"s988",30,"social",TRUE,FALSE,"taswuk","female_side","bokchoy_large","tas","bokchoy_dimin","taswuk","tasril","taswuk","Female","test",35
"s988",31,"social",TRUE,FALSE,"pelril","male_side","chair_large","pel","chair_dimin","pelwuk","pelril","pelril","Female","test",35
"s988",32,"social",TRUE,TRUE,"wanril","male_side","chair_large","wan","chair_dimin","wanwuk","wanril","wanril","Female","test",35
"s988",33,"social",TRUE,FALSE,"tasril","male_side","bokchoy_large","tas","bokchoy_dimin","taswuk","tasril","tasril","Female","test",35
"s988",34,"social",TRUE,FALSE,"tolwuk","female","bokchoy_large","tol","bokchoy_dimin","tolwuk","tolril","tolwuk","Female","test",35
"s988",35,"social",TRUE,FALSE,"taswuk","female","bokchoy_large","tas","bokchoy_dimin","taswuk","tasril","taswuk","Female","test",35
"s988",36,"social",FALSE,TRUE,"rulril","male","fox_large_male","rul","fox_dimin","rulwuk","rulril","rulwuk","Female","test",35
"s988",37,"social",TRUE,TRUE,"rulwuk","female","fox_large_male","rul","fox_dimin","rulwuk","rulril","rulwuk","Female","test",35
"s988",38,"social",TRUE,TRUE,"wanril","male","chair_large","wan","chair_dimin","wanwuk","wanril","wanril","Female","test",35
"s988",39,"social",TRUE,TRUE,"wunwuk","female","candleholder_large","wun","candleholder_dimin","wunwuk","wunril","wunwuk","Female","test",35
"s988",40,"social",TRUE,FALSE,"tolril","male_side","bokchoy_large","tol","bokchoy_dimin","tolwuk","tolril","tolril","Female","test",35
"s988",41,"social",TRUE,FALSE,"toswuk","female","pitcher_large","tos","pitcher_dimin","toswuk","tosril","toswuk","Female","test",35
"s988",42,"social",TRUE,TRUE,"wunril","male_side","candleholder_large","wun","candleholder_dimin","wunwuk","wunril","wunril","Female","test",35
"s988",43,"social",TRUE,FALSE,"fekwuk","female","bear_large_male","fek","bear_dimin","fekwuk","fekril","fekwuk","Female","test",35
"s988",44,"social",TRUE,FALSE,"pelwuk","female","chair_large","pel","chair_dimin","pelwuk","pelril","pelwuk","Female","test",35
"s988",45,"social",TRUE,TRUE,"fenril","male_side","bear_large_male","fen","bear_dimin","fenwuk","fenril","fenril","Female","test",35
"s988",46,"social",TRUE,TRUE,"wunwuk","female_side","candleholder_large","wun","candleholder_dimin","wunwuk","wunril","wunwuk","Female","test",35
"s988",47,"social",TRUE,FALSE,"tolwuk","female_side","bokchoy_large","tol","bokchoy_dimin","tolwuk","tolril","tolwuk","Female","test",35
"s988",48,"social",TRUE,FALSE,"pelwuk","female_side","chair_large","pel","chair_dimin","pelwuk","pelril","pelwuk","Female","test",35
"s989",1,"social",TRUE,FALSE,"fentol","male_side","bear_large_male","fen","bear_dimin","fenpel","fentol","fentol","Male","test",42
"s989",2,"social",FALSE,TRUE,"tostol","male_side","bokchoy_large","tos","bokchoy_dimin","tospel","tostol","tospel","Male","test",42
"s989",3,"social",TRUE,FALSE,"fentol","male","bear_large_male","fen","bear_dimin","fenpel","fentol","fentol","Male","test",42
"s989",4,"social",TRUE,TRUE,"fekpel","female_side","candleholder_large","fek","candleholder_dimin","fekpel","fektol","fekpel","Male","test",42
"s989",5,"social",FALSE,TRUE,"riktol","male_side","pitcher_large","rik","pitcher_dimin","rikpel","riktol","rikpel","Male","test",42
"s989",6,"social",FALSE,FALSE,"taspel","female_side","mushroom_large","tas","mushroom_dimin","taspel","tastol","tastol","Male","test",42
"s989",7,"social",FALSE,FALSE,"fenpel","female_side","bear_large_male","fen","bear_dimin","fenpel","fentol","fentol","Male","test",42
"s989",8,"social",TRUE,TRUE,"falpel","female","chair_large","fal","chair_dimin","falpel","faltol","falpel","Male","test",42
"s989",9,"social",FALSE,FALSE,"wanpel","female_side","fox_large_male","wan","fox_dimin","wanpel","wantol","wantol","Male","test",42
"s989",10,"social",TRUE,TRUE,"rulpel","female_side","bokchoy_large","rul","bokchoy_dimin","rulpel","rultol","rulpel","Male","test",42
"s989",11,"social",TRUE,TRUE,"fistol","male_side","gate_large","fis","gate_dimin","fispel","fistol","fistol","Male","test",42
"s989",12,"social",TRUE,FALSE,"wuktol","male_side","bear_large_male","wuk","bear_dimin","wukpel","wuktol","wuktol","Male","test",42
"s989",13,"social",FALSE,FALSE,"wukpel","female_side","bear_large_male","wuk","bear_dimin","wukpel","wuktol","wuktol","Male","test",42
"s989",14,"social",TRUE,FALSE,"wunpel","female","chair_large","wun","chair_dimin","wunpel","wuntol","wunpel","Male","test",42
"s989",15,"social",FALSE,FALSE,"wanpel","female","fox_large_male","wan","fox_dimin","wanpel","wantol","wantol","Male","test",42
"s989",16,"social",TRUE,TRUE,"rulpel","female","bokchoy_large","rul","bokchoy_dimin","rulpel","rultol","rulpel","Male","test",42
"s989",17,"social",FALSE,FALSE,"fenpel","female","bear_large_male","fen","bear_dimin","fenpel","fentol","fentol","Male","test",42
"s989",18,"social",FALSE,FALSE,"rilpel","female_side","fox_large_male","ril","fox_dimin","rilpel","riltol","riltol","Male","test",42
"s989",19,"social",TRUE,TRUE,"falpel","female_side","chair_large","fal","chair_dimin","falpel","faltol","falpel","Male","test",42
"s989",20,"social",TRUE,FALSE,"tastol","male","mushroom_large","tas","mushroom_dimin","taspel","tastol","tastol","Male","test",42
"s989",21,"social",TRUE,FALSE,"wantol","male","fox_large_male","wan","fox_dimin","wanpel","wantol","wantol","Male","test",42
"s989",22,"social",TRUE,TRUE,"fispel","female","gate_large","fis","gate_dimin","fispel","fistol","fispel","Male","test",42
"s989",23,"social",FALSE,TRUE,"fektol","male_side","candleholder_large","fek","candleholder_dimin","fekpel","fektol","fekpel","Male","test",42
"s989",24,"social",FALSE,FALSE,"wuntol","male","chair_large","wun","chair_dimin","wunpel","wuntol","wunpel","Male","test",42
"s989",25,"social",FALSE,FALSE,"wukpel","female","bear_large_male","wuk","bear_dimin","wukpel","wuktol","wuktol","Male","test",42
"s989",26,"social",FALSE,TRUE,"fektol","male","candleholder_large","fek","candleholder_dimin","fekpel","fektol","fekpel","Male","test",42
"s989",27,"social",TRUE,TRUE,"tospel","female_side","bokchoy_large","tos","bokchoy_dimin","tospel","tostol","tospel","Male","test",42
"s989",28,"social",FALSE,TRUE,"rultol","male","bokchoy_large","rul","bokchoy_dimin","rulpel","rultol","rulpel","Male","test",42
"s989",29,"social",TRUE,FALSE,"riltol","male_side","fox_large_male","ril","fox_dimin","rilpel","riltol","riltol","Male","test",42
"s989",30,"social",TRUE,TRUE,"rikpel","female_side","pitcher_large","rik","pitcher_dimin","rikpel","riktol","rikpel","Male","test",42
"s989",31,"social",FALSE,FALSE,"rilpel","female","fox_large_male","ril","fox_dimin","rilpel","riltol","riltol","Male","test",42
"s989",32,"social",TRUE,TRUE,"fekpel","female","candleholder_large","fek","candleholder_dimin","fekpel","fektol","fekpel","Male","test",42
"s989",33,"social",FALSE,FALSE,"wuntol","male_side","chair_large","wun","chair_dimin","wunpel","wuntol","wunpel","Male","test",42
"s989",34,"social",TRUE,TRUE,"rikpel","female","pitcher_large","rik","pitcher_dimin","rikpel","riktol","rikpel","Male","test",42
"s989",35,"social",TRUE,FALSE,"riltol","male","fox_large_male","ril","fox_dimin","rilpel","riltol","riltol","Male","test",42
"s989",36,"social",FALSE,TRUE,"tostol","male","bokchoy_large","tos","bokchoy_dimin","tospel","tostol","tospel","Male","test",42
"s989",37,"social",TRUE,FALSE,"wantol","male_side","fox_large_male","wan","fox_dimin","wanpel","wantol","wantol","Male","test",42
"s989",38,"social",TRUE,FALSE,"tastol","male_side","mushroom_large","tas","mushroom_dimin","taspel","tastol","tastol","Male","test",42
"s989",39,"social",FALSE,TRUE,"riktol","male","pitcher_large","rik","pitcher_dimin","rikpel","riktol","rikpel","Male","test",42
"s989",40,"social",TRUE,TRUE,"tospel","female","bokchoy_large","tos","bokchoy_dimin","tospel","tostol","tospel","Male","test",42
"s989",41,"social",FALSE,TRUE,"faltol","male","chair_large","fal","chair_dimin","falpel","faltol","falpel","Male","test",42
"s989",42,"social",FALSE,TRUE,"fistol","male","gate_large","fis","gate_dimin","fispel","fistol","fispel","Male","test",42
"s989",43,"social",TRUE,TRUE,"fispel","female_side","gate_large","fis","gate_dimin","fispel","fistol","fispel","Male","test",42
"s989",44,"social",TRUE,FALSE,"wuktol","male","bear_large_male","wuk","bear_dimin","wukpel","wuktol","wuktol","Male","test",42
"s989",45,"social",FALSE,TRUE,"rultol","male_side","bokchoy_large","rul","bokchoy_dimin","rulpel","rultol","rulpel","Male","test",42
"s989",46,"social",FALSE,FALSE,"taspel","female","mushroom_large","tas","mushroom_dimin","taspel","tastol","tastol","Male","test",42
"s989",47,"social",FALSE,TRUE,"faltol","male_side","chair_large","fal","chair_dimin","falpel","faltol","falpel","Male","test",42
"s989",48,"social",TRUE,FALSE,"wunpel","female_side","chair_large","wun","chair_dimin","wunpel","wuntol","wunpel","Male","test",42
"s990",1,"spatial",FALSE,TRUE,"tosrul","female_side","mushroom_large","tos","mushroom_dimin","toswuk","tosrul","toswuk","Male","test",28
"s990",2,"spatial",TRUE,TRUE,"falwuk","female","bear_large_male","fal","bear_dimin","falwuk","falrul","falwuk","Male","test",28
"s990",3,"spatial",TRUE,TRUE,"fenrul","male_side","bear_large_male","fen","bear_dimin","fenwuk","fenrul","fenrul","Male","test",28
"s990",4,"spatial",FALSE,FALSE,"tolwuk","female","pitcher_large","tol","pitcher_dimin","tolwuk","tolrul","tolrul","Male","test",28
"s990",5,"spatial",FALSE,TRUE,"toswuk","female","mushroom_large","tos","mushroom_dimin","toswuk","tosrul","tosrul","Male","test",28
"s990",6,"spatial",FALSE,FALSE,"fiswuk","male","fox_large_male","fis","fox_dimin","fiswuk","fisrul","fisrul","Male","test",28
"s990",7,"spatial",TRUE,FALSE,"fisrul","male_side","fox_large_male","fis","fox_dimin","fiswuk","fisrul","fisrul","Male","test",28
"s990",8,"spatial",FALSE,TRUE,"rikrul","male_side","fox_large_male","rik","fox_dimin","rikwuk","rikrul","rikwuk","Male","test",28
"s990",9,"spatial",TRUE,TRUE,"falrul","female_side","bear_large_male","fal","bear_dimin","falwuk","falrul","falrul","Male","test",28
"s990",10,"spatial",TRUE,FALSE,"fekwuk","male","candleholder_large","fek","candleholder_dimin","fekwuk","fekrul","fekwuk","Male","test",28
"s990",11,"spatial",TRUE,FALSE,"wanrul","female_side","bokchoy_large","wan","bokchoy_dimin","wanwuk","wanrul","wanrul","Male","test",28
"s990",12,"spatial",FALSE,FALSE,"wanwuk","female","bokchoy_large","wan","bokchoy_dimin","wanwuk","wanrul","wanrul","Male","test",28
"s990",13,"spatial",TRUE,TRUE,"rikwuk","female","fox_large_male","rik","fox_dimin","rikwuk","rikrul","rikwuk","Male","test",28
"s990",14,"spatial",TRUE,TRUE,"rilrul","male_side","chair_large","ril","chair_dimin","rilwuk","rilrul","rilrul","Male","test",28
"s990",15,"spatial",TRUE,FALSE,"wanwuk","male","bokchoy_large","wan","bokchoy_dimin","wanwuk","wanrul","wanwuk","Male","test",28
"s990",16,"spatial",FALSE,TRUE,"rilwuk","female","chair_large","ril","chair_dimin","rilwuk","rilrul","rilrul","Male","test",28
"s990",17,"spatial",FALSE,TRUE,"rilrul","female_side","chair_large","ril","chair_dimin","rilwuk","rilrul","rilwuk","Male","test",28
"s990",18,"spatial",TRUE,FALSE,"tasrul","female_side","bokchoy_large","tas","bokchoy_dimin","taswuk","tasrul","tasrul","Male","test",28
"s990",19,"spatial",FALSE,FALSE,"taswuk","female","bokchoy_large","tas","bokchoy_dimin","taswuk","tasrul","tasrul","Male","test",28
"s990",20,"spatial",FALSE,TRUE,"rilwuk","male","chair_large","ril","chair_dimin","rilwuk","rilrul","rilrul","Male","test",28
"s990",21,"spatial",FALSE,TRUE,"toswuk","male","mushroom_large","tos","mushroom_dimin","toswuk","tosrul","tosrul","Male","test",28
"s990",22,"spatial",FALSE,FALSE,"fekrul","male_side","candleholder_large","fek","candleholder_dimin","fekwuk","fekrul","fekwuk","Male","test",28
"s990",23,"spatial",TRUE,FALSE,"pelwuk","male","chair_large","pel","chair_dimin","pelwuk","pelrul","pelwuk","Male","test",28
"s990",24,"spatial",TRUE,TRUE,"fenrul","female_side","bear_large_male","fen","bear_dimin","fenwuk","fenrul","fenrul","Male","test",28
"s990",25,"spatial",FALSE,TRUE,"fenwuk","female","bear_large_male","fen","bear_dimin","fenwuk","fenrul","fenrul","Male","test",28
"s990",26,"spatial",TRUE,FALSE,"tasrul","male_side","bokchoy_large","tas","bokchoy_dimin","taswuk","tasrul","tasrul","Male","test",28
"s990",27,"spatial",FALSE,FALSE,"tolwuk","male","pitcher_large","tol","pitcher_dimin","tolwuk","tolrul","tolrul","Male","test",28
"s990",28,"spatial",TRUE,FALSE,"pelrul","male_side","chair_large","pel","chair_dimin","pelwuk","pelrul","pelrul","Male","test",28
"s990",29,"spatial",TRUE,FALSE,"tolrul","male_side","pitcher_large","tol","pitcher_dimin","tolwuk","tolrul","tolrul","Male","test",28
"s990",30,"spatial",TRUE,TRUE,"falwuk","male","bear_large_male","fal","bear_dimin","falwuk","falrul","falwuk","Male","test",28
"s990",31,"spatial",TRUE,TRUE,"falrul","male_side","bear_large_male","fal","bear_dimin","falwuk","falrul","falrul","Male","test",28
"s990",32,"spatial",TRUE,FALSE,"fekwuk","female","candleholder_large","fek","candleholder_dimin","fekwuk","fekrul","fekwuk","Male","test",28
"s990",33,"spatial",FALSE,TRUE,"wunwuk","male","gate_large","wun","gate_dimin","wunwuk","wunrul","wunrul","Male","test",28
"s990",34,"spatial",FALSE,FALSE,"taswuk","male","bokchoy_large","tas","bokchoy_dimin","taswuk","tasrul","tasrul","Male","test",28
"s990",35,"spatial",TRUE,FALSE,"wanrul","male_side","bokchoy_large","wan","bokchoy_dimin","wanwuk","wanrul","wanrul","Male","test",28
"s990",36,"spatial",FALSE,FALSE,"pelwuk","female","chair_large","pel","chair_dimin","pelwuk","pelrul","pelrul","Male","test",28
"s990",37,"spatial",FALSE,TRUE,"wunrul","male_side","gate_large","wun","gate_dimin","wunwuk","wunrul","wunwuk","Male","test",28
"s990",38,"spatial",TRUE,TRUE,"wunrul","female_side","gate_large","wun","gate_dimin","wunwuk","wunrul","wunrul","Male","test",28
"s990",39,"spatial",FALSE,FALSE,"pelrul","female_side","chair_large","pel","chair_dimin","pelwuk","pelrul","pelwuk","Male","test",28
"s990",40,"spatial",FALSE,TRUE,"rikwuk","male","fox_large_male","rik","fox_dimin","rikwuk","rikrul","rikrul","Male","test",28
"s990",41,"spatial",TRUE,TRUE,"tosrul","male_side","mushroom_large","tos","mushroom_dimin","toswuk","tosrul","tosrul","Male","test",28
"s990",42,"spatial",TRUE,TRUE,"rikrul","female_side","fox_large_male","rik","fox_dimin","rikwuk","rikrul","rikrul","Male","test",28
"s990",43,"spatial",FALSE,TRUE,"fenwuk","male","bear_large_male","fen","bear_dimin","fenwuk","fenrul","fenrul","Male","test",28
"s990",44,"spatial",TRUE,FALSE,"fisrul","female_side","fox_large_male","fis","fox_dimin","fiswuk","fisrul","fisrul","Male","test",28
"s990",45,"spatial",FALSE,FALSE,"fiswuk","female","fox_large_male","fis","fox_dimin","fiswuk","fisrul","fisrul","Male","test",28
"s990",46,"spatial",FALSE,TRUE,"wunwuk","female","gate_large","wun","gate_dimin","wunwuk","wunrul","wunrul","Male","test",28
"s990",47,"spatial",TRUE,FALSE,"tolrul","female_side","pitcher_large","tol","pitcher_dimin","tolwuk","tolrul","tolrul","Male","test",28
"s990",48,"spatial",TRUE,FALSE,"fekrul","female_side","candleholder_large","fek","candleholder_dimin","fekwuk","fekrul","fekrul","Male","test",28
"s991",1,"spatial",TRUE,TRUE,"fisfek","female","bokchoy_large","fis","bokchoy_dimin","fisfek","fistas","fisfek","Male","test",66
"s991",2,"spatial",FALSE,TRUE,"fistas","male_side","bokchoy_large","fis","bokchoy_dimin","fisfek","fistas","fisfek","Male","test",66
