"gender"	"yearOfBirth"	"phase"	"weak.past"	"strong.past"	"category"	"sensibility"	"partnerRegRate"	"partnerRegCondition"	"item.reg.mean"	"response"	"regular"	"participant"	"age"
"Female"	1985	"posttest"	"neemed"	"nemt"	"kept"	"random"	0.442	"no.change"	0.658	"neemed"	TRUE	"s6481"	29
"Female"	1985	"posttest"	"chited"	"chote"	"drove"	"random"	0.442	"no.change"	0.579	"chote"	FALSE	"s6481"	29
"Female"	1985	"posttest"	"theeped"	"thept"	"kept"	"random"	0.442	"no.change"	0.416	"theeped"	TRUE	"s6481"	29
"Female"	1985	"posttest"	"pleeled"	"plelt"	"kept"	"random"	0.442	"no.change"	0.574	"plelt"	FALSE	"s6481"	29
"Female"	1985	"posttest"	"spinged"	"spang"	"sang"	"random"	0.442	"no.change"	0.401	"spang"	FALSE	"s6481"	29
"Female"	1985	"posttest"	"thrimmed"	"thram"	"sang"	"random"	0.442	"no.change"	0.683	"thrimmed"	TRUE	"s6481"	29
"Female"	1985	"posttest"	"strited"	"strote"	"drove"	"random"	0.442	"no.change"	0.426	"strote"	FALSE	"s6481"	29
"Female"	1985	"posttest"	"skinged"	"skang"	"sang"	"random"	0.442	"no.change"	0.52	"skang"	FALSE	"s6481"	29
"Female"	1985	"posttest"	"shinged"	"shang"	"sang"	"random"	0.442	"no.change"	0.45	"shinged"	TRUE	"s6481"	29
"Female"	1985	"posttest"	"klilled"	"klilt"	"burnt"	"random"	0.442	"no.change"	0.693	"klilled"	TRUE	"s6481"	29
"Female"	1985	"posttest"	"vrilled"	"vrilt"	"burnt"	"random"	0.442	"no.change"	0.772	"vrilled"	TRUE	"s6481"	29
"Female"	1985	"posttest"	"glilled"	"glilt"	"burnt"	"random"	0.442	"no.change"	0.673	"glilt"	FALSE	"s6481"	29
"Female"	1985	"posttest"	"skeened"	"skent"	"kept"	"random"	0.442	"no.change"	0.688	"skeened"	TRUE	"s6481"	29
"Female"	1985	"posttest"	"jurned"	"jurnt"	"burnt"	"random"	0.442	"no.change"	0.718	"jurnt"	FALSE	"s6481"	29
"Female"	1985	"posttest"	"swided"	"swode"	"drove"	"random"	0.442	"no.change"	0.356	"swided"	TRUE	"s6481"	29
"Female"	1985	"posttest"	"zited"	"zote"	"drove"	"random"	0.442	"no.change"	0.54	"zote"	FALSE	"s6481"	29
"Female"	1985	"posttest"	"prurned"	"prurnt"	"burnt"	"random"	0.442	"no.change"	0.688	"prurnt"	FALSE	"s6481"	29
"Female"	1985	"posttest"	"shreeped"	"shrept"	"kept"	"random"	0.442	"no.change"	0.46	"shrept"	FALSE	"s6481"	29
"Female"	1985	"posttest"	"schmined"	"schmone"	"drove"	"random"	0.442	"no.change"	0.703	"schmined"	TRUE	"s6481"	29
"Male"	0	"pretest"	"glinged"	"glang"	"sang"	"sensible"	0.365	"decrease"	0.584	"glinged"	TRUE	"s6488"	2014
"Male"	0	"pretest"	"strined"	"strone"	"drove"	"sensible"	0.365	"decrease"	0.559	"strined"	TRUE	"s6488"	2014
"Male"	0	"pretest"	"dreened"	"drent"	"kept"	"sensible"	0.365	"decrease"	0.634	"drent"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"trelled"	"trelt"	"burnt"	"sensible"	0.365	"decrease"	0.678	"trelled"	TRUE	"s6488"	2014
"Male"	0	"posttest"	"glinked"	"glank"	"sang"	"sensible"	0.365	"decrease"	0.609	"glank"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"smilled"	"smilt"	"burnt"	"sensible"	0.365	"decrease"	0.668	"smilled"	TRUE	"s6488"	2014
"Male"	0	"posttest"	"dwimmed"	"dwam"	"sang"	"sensible"	0.365	"decrease"	0.515	"dwam"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"schmeemed"	"schmemt"	"kept"	"sensible"	0.365	"decrease"	0.649	"schmemt"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"splided"	"splode"	"drove"	"sensible"	0.365	"decrease"	0.475	"splode"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"quinked"	"quank"	"sang"	"sensible"	0.365	"decrease"	0.569	"quinked"	TRUE	"s6488"	2014
"Male"	0	"pretest"	"zeeped"	"zept"	"kept"	"sensible"	0.365	"decrease"	0.441	"zept"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"trined"	"trone"	"drove"	"sensible"	0.365	"decrease"	0.614	"trined"	TRUE	"s6488"	2014
"Male"	0	"posttest"	"brurned"	"brurnt"	"burnt"	"sensible"	0.365	"decrease"	0.554	"brurned"	TRUE	"s6488"	2014
"Male"	0	"posttest"	"squited"	"squote"	"drove"	"sensible"	0.365	"decrease"	0.505	"squote"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"thrided"	"throde"	"drove"	"sensible"	0.365	"decrease"	0.376	"throde"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"smimmed"	"smam"	"sang"	"sensible"	0.365	"decrease"	0.579	"smam"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"trinked"	"trank"	"sang"	"sensible"	0.365	"decrease"	0.49	"trank"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"skinged"	"skang"	"sang"	"sensible"	0.365	"decrease"	0.52	"skang"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"thringed"	"thrang"	"sang"	"sensible"	0.365	"decrease"	0.411	"thrang"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"swurned"	"swurnt"	"burnt"	"sensible"	0.365	"decrease"	0.723	"swurnt"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"drurned"	"drurnt"	"burnt"	"sensible"	0.365	"decrease"	0.748	"drurned"	TRUE	"s6488"	2014
"Male"	0	"posttest"	"schmined"	"schmone"	"drove"	"sensible"	0.365	"decrease"	0.703	"schmone"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"gurned"	"gurnt"	"burnt"	"sensible"	0.365	"decrease"	0.708	"gurnt"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"yided"	"yode"	"drove"	"sensible"	0.365	"decrease"	0.401	"yode"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"neemed"	"nemt"	"kept"	"sensible"	0.365	"decrease"	0.658	"nemt"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"slived"	"slove"	"drove"	"sensible"	0.365	"decrease"	0.49	"slived"	TRUE	"s6488"	2014
"Male"	0	"posttest"	"theeled"	"thelt"	"kept"	"sensible"	0.365	"decrease"	0.495	"thelt"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"hurned"	"hurnt"	"burnt"	"sensible"	0.365	"decrease"	0.713	"hurned"	TRUE	"s6488"	2014
"Male"	0	"posttest"	"skrilled"	"skrilt"	"burnt"	"sensible"	0.365	"decrease"	0.733	"skrilt"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"vrilled"	"vrilt"	"burnt"	"sensible"	0.365	"decrease"	0.772	"vrilt"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"twimmed"	"twam"	"sang"	"sensible"	0.365	"decrease"	0.54	"twam"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"jeemed"	"jemt"	"kept"	"sensible"	0.365	"decrease"	0.723	"jemt"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"breeped"	"brept"	"kept"	"sensible"	0.365	"decrease"	0.55	"brept"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"yilled"	"yilt"	"burnt"	"sensible"	0.365	"decrease"	0.718	"yilled"	TRUE	"s6488"	2014
"Male"	0	"posttest"	"sneemed"	"snemt"	"kept"	"sensible"	0.365	"decrease"	0.713	"snemt"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"kreened"	"krent"	"kept"	"sensible"	0.365	"decrease"	0.683	"krent"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"sweeled"	"swelt"	"kept"	"sensible"	0.365	"decrease"	0.475	"swelt"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"kleemed"	"klemt"	"kept"	"sensible"	0.365	"decrease"	0.653	"klemt"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"sprelled"	"sprelt"	"burnt"	"sensible"	0.365	"decrease"	0.629	"sprelled"	TRUE	"s6488"	2014
"Male"	0	"posttest"	"vurned"	"vurnt"	"burnt"	"sensible"	0.365	"decrease"	0.668	"vurnt"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"squided"	"squode"	"drove"	"sensible"	0.365	"decrease"	0.406	"squided"	TRUE	"s6488"	2014
"Male"	0	"pretest"	"sneeped"	"snept"	"kept"	"sensible"	0.365	"decrease"	0.431	"snept"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"prurned"	"prurnt"	"burnt"	"sensible"	0.365	"decrease"	0.688	"prurnt"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"pited"	"pote"	"drove"	"sensible"	0.365	"decrease"	0.629	"pote"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"cheeled"	"chelt"	"kept"	"sensible"	0.365	"decrease"	0.545	"cheeled"	TRUE	"s6488"	2014
"Male"	0	"pretest"	"geeved"	"gove"	"drove"	"sensible"	0.365	"decrease"	0.599	"geeved"	TRUE	"s6488"	2014
"Male"	0	"pretest"	"twelled"	"twelt"	"burnt"	"sensible"	0.365	"decrease"	0.559	"twelled"	TRUE	"s6488"	2014
"Male"	0	"pretest"	"quided"	"quode"	"drove"	"sensible"	0.365	"decrease"	0.47	"quode"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"skeened"	"skent"	"kept"	"sensible"	0.365	"decrease"	0.688	"skeened"	TRUE	"s6488"	2014
"Male"	0	"posttest"	"squeened"	"squent"	"kept"	"sensible"	0.365	"decrease"	0.629	"squent"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"dwinked"	"dwank"	"sang"	"sensible"	0.365	"decrease"	0.431	"dwank"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"threlled"	"threlt"	"burnt"	"sensible"	0.365	"decrease"	0.653	"threlt"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"pleeled"	"plelt"	"kept"	"sensible"	0.365	"decrease"	0.574	"plelt"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"feemed"	"femt"	"kept"	"sensible"	0.365	"decrease"	0.673	"feemed"	TRUE	"s6488"	2014
"Male"	0	"pretest"	"gringed"	"grang"	"sang"	"sensible"	0.365	"decrease"	0.515	"gringed"	TRUE	"s6488"	2014
"Male"	0	"posttest"	"jurned"	"jurnt"	"burnt"	"sensible"	0.365	"decrease"	0.718	"jurnt"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"plined"	"plone"	"drove"	"sensible"	0.365	"decrease"	0.713	"plined"	TRUE	"s6488"	2014
"Male"	0	"posttest"	"chimmed"	"cham"	"sang"	"sensible"	0.365	"decrease"	0.743	"cham"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"swided"	"swode"	"drove"	"sensible"	0.365	"decrease"	0.356	"swode"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"geemed"	"gemt"	"kept"	"sensible"	0.365	"decrease"	0.693	"geemed"	TRUE	"s6488"	2014
"Male"	0	"pretest"	"sneened"	"snent"	"kept"	"sensible"	0.365	"decrease"	0.698	"sneened"	TRUE	"s6488"	2014
"Male"	0	"posttest"	"thrimmed"	"thram"	"sang"	"sensible"	0.365	"decrease"	0.683	"thram"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"frimmed"	"fram"	"sang"	"sensible"	0.365	"decrease"	0.708	"frimmed"	TRUE	"s6488"	2014
"Male"	0	"pretest"	"jinked"	"jank"	"sang"	"sensible"	0.365	"decrease"	0.614	"jinked"	TRUE	"s6488"	2014
"Male"	0	"posttest"	"shreeped"	"shrept"	"kept"	"sensible"	0.365	"decrease"	0.46	"shrept"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"sninged"	"snang"	"sang"	"sensible"	0.365	"decrease"	0.455	"snang"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"strimmed"	"stram"	"sang"	"sensible"	0.365	"decrease"	0.619	"stram"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"thurned"	"thurnt"	"burnt"	"sensible"	0.365	"decrease"	0.693	"thurned"	TRUE	"s6488"	2014
"Male"	0	"pretest"	"vrited"	"vrote"	"drove"	"sensible"	0.365	"decrease"	0.366	"vrote"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"brived"	"brove"	"drove"	"sensible"	0.365	"decrease"	0.391	"brived"	TRUE	"s6488"	2014
"Male"	0	"posttest"	"slurned"	"slurnt"	"burnt"	"sensible"	0.365	"decrease"	0.698	"slurned"	TRUE	"s6488"	2014
"Male"	0	"pretest"	"strilled"	"strilt"	"burnt"	"sensible"	0.365	"decrease"	0.772	"strilled"	TRUE	"s6488"	2014
"Male"	0	"pretest"	"splurned"	"splurnt"	"burnt"	"sensible"	0.365	"decrease"	0.703	"splurned"	TRUE	"s6488"	2014
"Male"	0	"posttest"	"slined"	"slone"	"drove"	"sensible"	0.365	"decrease"	0.614	"slone"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"stelled"	"stelt"	"burnt"	"sensible"	0.365	"decrease"	0.644	"stelt"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"chited"	"chote"	"drove"	"sensible"	0.365	"decrease"	0.579	"chited"	TRUE	"s6488"	2014
"Male"	0	"pretest"	"streeled"	"strelt"	"kept"	"sensible"	0.365	"decrease"	0.51	"streeled"	TRUE	"s6488"	2014
"Male"	0	"posttest"	"klited"	"klote"	"drove"	"sensible"	0.365	"decrease"	0.554	"klote"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"splived"	"splove"	"drove"	"sensible"	0.365	"decrease"	0.421	"splove"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"splinked"	"splank"	"sang"	"sensible"	0.365	"decrease"	0.49	"splinked"	TRUE	"s6488"	2014
"Male"	0	"posttest"	"squeeped"	"squept"	"kept"	"sensible"	0.365	"decrease"	0.52	"squept"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"jined"	"jone"	"drove"	"sensible"	0.365	"decrease"	0.658	"jined"	TRUE	"s6488"	2014
"Male"	0	"pretest"	"zimmed"	"zam"	"sang"	"sensible"	0.365	"decrease"	0.733	"zimmed"	TRUE	"s6488"	2014
"Male"	0	"pretest"	"minged"	"mang"	"sang"	"sensible"	0.365	"decrease"	0.639	"minged"	TRUE	"s6488"	2014
"Male"	0	"posttest"	"theeped"	"thept"	"kept"	"sensible"	0.365	"decrease"	0.416	"thept"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"blided"	"blode"	"drove"	"sensible"	0.365	"decrease"	0.515	"blode"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"lelled"	"lelt"	"burnt"	"sensible"	0.365	"decrease"	0.668	"lelled"	TRUE	"s6488"	2014
"Male"	0	"pretest"	"rurned"	"rurnt"	"burnt"	"sensible"	0.365	"decrease"	0.731	"rurned"	TRUE	"s6488"	2014
"Male"	0	"posttest"	"strited"	"strote"	"drove"	"sensible"	0.365	"decrease"	0.426	"strote"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"zited"	"zote"	"drove"	"sensible"	0.365	"decrease"	0.54	"zited"	TRUE	"s6488"	2014
"Male"	0	"pretest"	"cheened"	"chent"	"kept"	"sensible"	0.365	"decrease"	0.743	"cheened"	TRUE	"s6488"	2014
"Male"	0	"pretest"	"greeled"	"grelt"	"kept"	"sensible"	0.365	"decrease"	0.562	"grelt"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"shinged"	"shang"	"sang"	"sensible"	0.365	"decrease"	0.45	"shang"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"zeemed"	"zemt"	"kept"	"sensible"	0.365	"decrease"	0.663	"zemt"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"spinged"	"spang"	"sang"	"sensible"	0.365	"decrease"	0.401	"spang"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"klilled"	"klilt"	"burnt"	"sensible"	0.365	"decrease"	0.693	"klilt"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"schmited"	"schmote"	"drove"	"sensible"	0.365	"decrease"	0.45	"schmote"	FALSE	"s6488"	2014
"Male"	0	"pretest"	"shringed"	"shrang"	"sang"	"sensible"	0.365	"decrease"	0.46	"shrang"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"ninked"	"nank"	"sang"	"sensible"	0.365	"decrease"	0.647	"nank"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"glilled"	"glilt"	"burnt"	"sensible"	0.365	"decrease"	0.673	"glilt"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"sninked"	"snank"	"sang"	"sensible"	0.365	"decrease"	0.421	"snank"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"pringed"	"prang"	"sang"	"sensible"	0.365	"decrease"	0.465	"prang"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"twited"	"twote"	"drove"	"sensible"	0.365	"decrease"	0.446	"twote"	FALSE	"s6488"	2014
"Male"	0	"posttest"	"blurned"	"blurnt"	"burnt"	"sensible"	0.365	"decrease"	0.639	"blurned"	TRUE	"s6488"	2014
"Male"	1993	"pretest"	"splinged"	"splang"	"sang"	"sensible"	0.365	"decrease"	0.401	"splang"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"squined"	"squone"	"drove"	"sensible"	0.365	"decrease"	0.678	"squined"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"spreemed"	"spremt"	"kept"	"sensible"	0.365	"decrease"	0.639	"spreemed"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"trurned"	"trurnt"	"burnt"	"sensible"	0.365	"decrease"	0.718	"trurnt"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"blided"	"blode"	"drove"	"sensible"	0.365	"decrease"	0.515	"blode"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"skeeped"	"skept"	"kept"	"sensible"	0.365	"decrease"	0.485	"skept"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"sminked"	"smank"	"sang"	"sensible"	0.365	"decrease"	0.579	"sminked"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"strilled"	"strilt"	"burnt"	"sensible"	0.365	"decrease"	0.772	"strilt"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"sprelled"	"sprelt"	"burnt"	"sensible"	0.365	"decrease"	0.629	"sprelt"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"shreened"	"shrent"	"kept"	"sensible"	0.365	"decrease"	0.693	"shreened"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"dweeped"	"dwept"	"kept"	"sensible"	0.365	"decrease"	0.426	"dweeped"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"grinked"	"grank"	"sang"	"sensible"	0.365	"decrease"	0.47	"grank"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"frimmed"	"fram"	"sang"	"sensible"	0.365	"decrease"	0.708	"fram"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"gimmed"	"gam"	"sang"	"sensible"	0.365	"decrease"	0.728	"gimmed"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"snurned"	"snurnt"	"burnt"	"sensible"	0.365	"decrease"	0.757	"snurnt"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"greemed"	"gremt"	"kept"	"sensible"	0.365	"decrease"	0.629	"greemed"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"jinked"	"jank"	"sang"	"sensible"	0.365	"decrease"	0.614	"jank"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"skurned"	"skurnt"	"burnt"	"sensible"	0.365	"decrease"	0.733	"skurned"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"prilled"	"prilt"	"burnt"	"sensible"	0.365	"decrease"	0.713	"prilled"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"jined"	"jone"	"drove"	"sensible"	0.365	"decrease"	0.658	"jined"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"slilled"	"slilt"	"burnt"	"sensible"	0.365	"decrease"	0.693	"slilt"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"dreeped"	"drept"	"kept"	"sensible"	0.365	"decrease"	0.441	"drept"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"cheeled"	"chelt"	"kept"	"sensible"	0.365	"decrease"	0.545	"chelt"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"sweeled"	"swelt"	"kept"	"sensible"	0.365	"decrease"	0.475	"swelt"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"surned"	"surnt"	"burnt"	"sensible"	0.365	"decrease"	0.698	"surned"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"trined"	"trone"	"drove"	"sensible"	0.365	"decrease"	0.614	"trined"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"quided"	"quode"	"drove"	"sensible"	0.365	"decrease"	0.47	"quided"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"streened"	"strent"	"kept"	"sensible"	0.365	"decrease"	0.718	"streened"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"vrited"	"vrote"	"drove"	"sensible"	0.365	"decrease"	0.366	"vrote"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"skrurned"	"skrurnt"	"burnt"	"sensible"	0.365	"decrease"	0.668	"skrurned"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"schmimmed"	"schmam"	"sang"	"sensible"	0.365	"decrease"	0.634	"schmimmed"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"splurned"	"splurnt"	"burnt"	"sensible"	0.365	"decrease"	0.703	"splurned"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"zelled"	"zelt"	"burnt"	"sensible"	0.365	"decrease"	0.639	"zelled"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"klided"	"klode"	"drove"	"sensible"	0.365	"decrease"	0.495	"klided"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"strinked"	"strank"	"sang"	"sensible"	0.365	"decrease"	0.416	"strinked"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"skelled"	"skelt"	"burnt"	"sensible"	0.365	"decrease"	0.584	"skelt"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"sprided"	"sprode"	"drove"	"sensible"	0.365	"decrease"	0.347	"sprided"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"shringed"	"shrang"	"sang"	"sensible"	0.365	"decrease"	0.46	"shrang"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"skrined"	"skrone"	"drove"	"sensible"	0.365	"decrease"	0.599	"skrined"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"glined"	"glone"	"drove"	"sensible"	0.365	"decrease"	0.619	"glined"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"dwinged"	"dwang"	"sang"	"sensible"	0.365	"decrease"	0.485	"dwinged"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"beeved"	"bove"	"drove"	"sensible"	0.365	"decrease"	0.574	"bove"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"dreened"	"drent"	"kept"	"sensible"	0.365	"decrease"	0.634	"dreened"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"dwilled"	"dwilt"	"burnt"	"sensible"	0.365	"decrease"	0.673	"dwilt"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"fleeled"	"flelt"	"kept"	"sensible"	0.365	"decrease"	0.525	"fleeled"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"twinked"	"twank"	"sang"	"sensible"	0.365	"decrease"	0.594	"twank"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"dwided"	"dwode"	"drove"	"sensible"	0.365	"decrease"	0.416	"dwided"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"sprurned"	"sprurnt"	"burnt"	"sensible"	0.365	"decrease"	0.688	"sprurnt"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"skrinked"	"skrank"	"sang"	"sensible"	0.365	"decrease"	0.45	"skrank"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"neened"	"nent"	"kept"	"sensible"	0.365	"decrease"	0.663	"nent"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"kleeled"	"klelt"	"kept"	"sensible"	0.365	"decrease"	0.554	"klelt"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"vinked"	"vank"	"sang"	"sensible"	0.365	"decrease"	0.624	"vinked"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"cheemed"	"chemt"	"kept"	"sensible"	0.365	"decrease"	0.733	"cheemed"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"zeemed"	"zemt"	"kept"	"sensible"	0.365	"decrease"	0.663	"zemt"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"shrided"	"shrode"	"drove"	"sensible"	0.365	"decrease"	0.376	"shrided"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"slived"	"slove"	"drove"	"sensible"	0.365	"decrease"	0.49	"slove"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"snited"	"snote"	"drove"	"sensible"	0.365	"decrease"	0.53	"snote"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"schmited"	"schmote"	"drove"	"sensible"	0.365	"decrease"	0.45	"schmited"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"thided"	"thode"	"drove"	"sensible"	0.365	"decrease"	0.436	"thided"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"quinged"	"quang"	"sang"	"sensible"	0.365	"decrease"	0.53	"quang"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"snined"	"snone"	"drove"	"sensible"	0.365	"decrease"	0.644	"snone"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"fided"	"fode"	"drove"	"sensible"	0.365	"decrease"	0.485	"fided"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"murned"	"murnt"	"burnt"	"sensible"	0.365	"decrease"	0.723	"murned"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"geemed"	"gemt"	"kept"	"sensible"	0.365	"decrease"	0.693	"gemt"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"sleeled"	"slelt"	"kept"	"sensible"	0.365	"decrease"	0.55	"sleeled"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"fimmed"	"fam"	"sang"	"sensible"	0.365	"decrease"	0.772	"fimmed"	TRUE	"s6489"	21
"Male"	1993	"pretest"	"vrinked"	"vrank"	"sang"	"sensible"	0.365	"decrease"	0.515	"vrinked"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"plined"	"plone"	"drove"	"sensible"	0.365	"decrease"	0.713	"plone"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"preemed"	"premt"	"kept"	"sensible"	0.365	"decrease"	0.678	"preemed"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"stelled"	"stelt"	"burnt"	"sensible"	0.365	"decrease"	0.644	"stelt"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"thringed"	"thrang"	"sang"	"sensible"	0.365	"decrease"	0.411	"thrang"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"quinked"	"quank"	"sang"	"sensible"	0.365	"decrease"	0.569	"quank"	FALSE	"s6489"	21
"Male"	1993	"pretest"	"drelled"	"drelt"	"burnt"	"sensible"	0.365	"decrease"	0.653	"drelt"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"thrided"	"throde"	"drove"	"sensible"	0.365	"decrease"	0.376	"thrided"	TRUE	"s6489"	21
"Male"	1993	"posttest"	"dwinked"	"dwank"	"sang"	"sensible"	0.365	"decrease"	0.431	"dwank"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"splinked"	"splank"	"sang"	"sensible"	0.365	"decrease"	0.49	"splank"	FALSE	"s6489"	21
"Male"	1993	"posttest"	"yided"	"yode"	"drove"	"sensible"	0.365	"decrease"	0.401	"yided"	TRUE	"s6489"	21
