"subject"	"condition"	"correct"	"correctAnswer"	"subj.gender"	"interlocutor"	"phase"	"promptImage"	"promptName"	"selection"	"targetImage"	"targetWord1"	"targetWord2"	"subj.yob"	"subject.age"	"trialNumber"
"s998"	"nonsocial"	TRUE	"rikwan"	"Female"	"male_side"	"test"	"bear_large_male"	"rik"	"rikwan"	"bear_dimin"	"riktos"	"rikwan"	1985	29	33
"s998"	"nonsocial"	TRUE	"toltos"	"Female"	"male"	"test"	"chair_large"	"tol"	"toltos"	"chair_dimin"	"toltos"	"tolwan"	1985	29	34
"s998"	"nonsocial"	FALSE	"fiswan"	"Female"	"female_side"	"test"	"bokchoy_large"	"fis"	"fistos"	"bokchoy_dimin"	"fistos"	"fiswan"	1985	29	35
"s998"	"nonsocial"	FALSE	"riltos"	"Female"	"male"	"test"	"chair_large"	"ril"	"rilwan"	"chair_dimin"	"riltos"	"rilwan"	1985	29	36
"s998"	"nonsocial"	FALSE	"fistos"	"Female"	"female"	"test"	"bokchoy_large"	"fis"	"fiswan"	"bokchoy_dimin"	"fistos"	"fiswan"	1985	29	37
"s998"	"nonsocial"	FALSE	"falwan"	"Female"	"male_side"	"test"	"gate_large"	"fal"	"faltos"	"gate_dimin"	"faltos"	"falwan"	1985	29	38
"s998"	"nonsocial"	TRUE	"toltos"	"Female"	"female"	"test"	"chair_large"	"tol"	"toltos"	"chair_dimin"	"toltos"	"tolwan"	1985	29	39
"s998"	"nonsocial"	TRUE	"rulwan"	"Female"	"female_side"	"test"	"bokchoy_large"	"rul"	"rulwan"	"bokchoy_dimin"	"rultos"	"rulwan"	1985	29	40
"s998"	"nonsocial"	FALSE	"fentos"	"Female"	"male"	"test"	"mushroom_large"	"fen"	"fenwan"	"mushroom_dimin"	"fentos"	"fenwan"	1985	29	41
"s998"	"nonsocial"	FALSE	"taswan"	"Female"	"male_side"	"test"	"fox_large_male"	"tas"	"tastos"	"fox_dimin"	"tastos"	"taswan"	1985	29	42
"s998"	"nonsocial"	TRUE	"rultos"	"Female"	"female"	"test"	"bokchoy_large"	"rul"	"rultos"	"bokchoy_dimin"	"rultos"	"rulwan"	1985	29	43
"s998"	"nonsocial"	TRUE	"rulwan"	"Female"	"male_side"	"test"	"bokchoy_large"	"rul"	"rulwan"	"bokchoy_dimin"	"rultos"	"rulwan"	1985	29	44
"s998"	"nonsocial"	TRUE	"rikwan"	"Female"	"female_side"	"test"	"bear_large_male"	"rik"	"rikwan"	"bear_dimin"	"riktos"	"rikwan"	1985	29	45
"s998"	"nonsocial"	FALSE	"wunwan"	"Female"	"female_side"	"test"	"candleholder_large"	"wun"	"wuntos"	"candleholder_dimin"	"wuntos"	"wunwan"	1985	29	46
"s998"	"nonsocial"	FALSE	"fenwan"	"Female"	"male_side"	"test"	"mushroom_large"	"fen"	"fentos"	"mushroom_dimin"	"fentos"	"fenwan"	1985	29	47
"s998"	"nonsocial"	FALSE	"tastos"	"Female"	"female"	"test"	"fox_large_male"	"tas"	"taswan"	"fox_dimin"	"tastos"	"taswan"	1985	29	48
"s999"	"nonsocial"	FALSE	"wuktos"	"Male"	"male"	"test"	"pitcher_large"	"wuk"	"wukfis"	"pitcher_dimin"	"wuktos"	"wukfis"	1979	35	1
"s999"	"nonsocial"	TRUE	"peltos"	"Male"	"male"	"test"	"fox_large_male"	"pel"	"peltos"	"fox_dimin"	"peltos"	"pelfis"	1979	35	2
"s999"	"nonsocial"	TRUE	"toltos"	"Male"	"male"	"test"	"mushroom_large"	"tol"	"toltos"	"mushroom_dimin"	"toltos"	"tolfis"	1979	35	3
"s999"	"nonsocial"	TRUE	"fenfis"	"Male"	"male_side"	"test"	"chair_large"	"fen"	"fenfis"	"chair_dimin"	"fentos"	"fenfis"	1979	35	4
"s999"	"nonsocial"	FALSE	"rultos"	"Male"	"male"	"test"	"chair_large"	"rul"	"rulfis"	"chair_dimin"	"rultos"	"rulfis"	1979	35	5
"s999"	"nonsocial"	FALSE	"tasfis"	"Male"	"female_side"	"test"	"fox_large_male"	"tas"	"tastos"	"fox_dimin"	"tastos"	"tasfis"	1979	35	6
"s999"	"nonsocial"	FALSE	"tolfis"	"Male"	"female_side"	"test"	"mushroom_large"	"tol"	"toltos"	"mushroom_dimin"	"toltos"	"tolfis"	1979	35	7
"s999"	"nonsocial"	FALSE	"riltos"	"Male"	"female"	"test"	"bokchoy_large"	"ril"	"rilfis"	"bokchoy_dimin"	"riltos"	"rilfis"	1979	35	8
"s999"	"nonsocial"	FALSE	"rikfis"	"Male"	"female_side"	"test"	"bear_large_male"	"rik"	"riktos"	"bear_dimin"	"riktos"	"rikfis"	1979	35	9
"s999"	"nonsocial"	FALSE	"rilfis"	"Male"	"male_side"	"test"	"bokchoy_large"	"ril"	"riltos"	"bokchoy_dimin"	"riltos"	"rilfis"	1979	35	10
"s999"	"nonsocial"	TRUE	"wukfis"	"Male"	"male_side"	"test"	"pitcher_large"	"wuk"	"wukfis"	"pitcher_dimin"	"wuktos"	"wukfis"	1979	35	11
"s999"	"nonsocial"	FALSE	"toltos"	"Male"	"female"	"test"	"mushroom_large"	"tol"	"tolfis"	"mushroom_dimin"	"toltos"	"tolfis"	1979	35	12
"s999"	"nonsocial"	FALSE	"falfis"	"Male"	"female_side"	"test"	"bear_large_male"	"fal"	"faltos"	"bear_dimin"	"faltos"	"falfis"	1979	35	13
"s999"	"nonsocial"	TRUE	"tolfis"	"Male"	"male_side"	"test"	"mushroom_large"	"tol"	"tolfis"	"mushroom_dimin"	"toltos"	"tolfis"	1979	35	14
"s999"	"nonsocial"	FALSE	"rulfis"	"Male"	"female_side"	"test"	"chair_large"	"rul"	"rultos"	"chair_dimin"	"rultos"	"rulfis"	1979	35	15
"s999"	"nonsocial"	TRUE	"faltos"	"Male"	"male"	"test"	"bear_large_male"	"fal"	"faltos"	"bear_dimin"	"faltos"	"falfis"	1979	35	16
"s999"	"nonsocial"	TRUE	"fentos"	"Male"	"male"	"test"	"chair_large"	"fen"	"fentos"	"chair_dimin"	"fentos"	"fenfis"	1979	35	17
"s999"	"nonsocial"	FALSE	"tastos"	"Male"	"female"	"test"	"fox_large_male"	"tas"	"tasfis"	"fox_dimin"	"tastos"	"tasfis"	1979	35	18
"s999"	"nonsocial"	TRUE	"wukfis"	"Male"	"female_side"	"test"	"pitcher_large"	"wuk"	"wukfis"	"pitcher_dimin"	"wuktos"	"wukfis"	1979	35	19
"s999"	"nonsocial"	FALSE	"tastos"	"Male"	"male"	"test"	"fox_large_male"	"tas"	"tasfis"	"fox_dimin"	"tastos"	"tasfis"	1979	35	20
"s999"	"nonsocial"	TRUE	"faltos"	"Male"	"female"	"test"	"bear_large_male"	"fal"	"faltos"	"bear_dimin"	"faltos"	"falfis"	1979	35	21
"s999"	"nonsocial"	FALSE	"rulfis"	"Male"	"male_side"	"test"	"chair_large"	"rul"	"rultos"	"chair_dimin"	"rultos"	"rulfis"	1979	35	22
"s999"	"nonsocial"	FALSE	"wuktos"	"Male"	"female"	"test"	"pitcher_large"	"wuk"	"wukfis"	"pitcher_dimin"	"wuktos"	"wukfis"	1979	35	23
"s999"	"nonsocial"	FALSE	"pelfis"	"Male"	"male_side"	"test"	"fox_large_male"	"pel"	"peltos"	"fox_dimin"	"peltos"	"pelfis"	1979	35	24
"s999"	"nonsocial"	FALSE	"fenfis"	"Male"	"female_side"	"test"	"chair_large"	"fen"	"fentos"	"chair_dimin"	"fentos"	"fenfis"	1979	35	25
"s999"	"nonsocial"	FALSE	"wunfis"	"Male"	"male_side"	"test"	"candleholder_large"	"wun"	"wuntos"	"candleholder_dimin"	"wuntos"	"wunfis"	1979	35	26
"s999"	"nonsocial"	FALSE	"fektos"	"Male"	"male"	"test"	"bokchoy_large"	"fek"	"fekfis"	"bokchoy_dimin"	"fektos"	"fekfis"	1979	35	27
"s999"	"nonsocial"	TRUE	"tasfis"	"Male"	"male_side"	"test"	"fox_large_male"	"tas"	"tasfis"	"fox_dimin"	"tastos"	"tasfis"	1979	35	28
"s999"	"nonsocial"	TRUE	"riktos"	"Male"	"male"	"test"	"bear_large_male"	"rik"	"riktos"	"bear_dimin"	"riktos"	"rikfis"	1979	35	29
"s999"	"nonsocial"	FALSE	"fektos"	"Male"	"female"	"test"	"bokchoy_large"	"fek"	"fekfis"	"bokchoy_dimin"	"fektos"	"fekfis"	1979	35	30
"s999"	"nonsocial"	TRUE	"wantos"	"Male"	"male"	"test"	"gate_large"	"wan"	"wantos"	"gate_dimin"	"wantos"	"wanfis"	1979	35	31
"s999"	"nonsocial"	TRUE	"fekfis"	"Male"	"female_side"	"test"	"bokchoy_large"	"fek"	"fekfis"	"bokchoy_dimin"	"fektos"	"fekfis"	1979	35	32
"s999"	"nonsocial"	FALSE	"wunfis"	"Male"	"female_side"	"test"	"candleholder_large"	"wun"	"wuntos"	"candleholder_dimin"	"wuntos"	"wunfis"	1979	35	33
"s999"	"nonsocial"	TRUE	"peltos"	"Male"	"female"	"test"	"fox_large_male"	"pel"	"peltos"	"fox_dimin"	"peltos"	"pelfis"	1979	35	34
"s999"	"nonsocial"	FALSE	"rikfis"	"Male"	"male_side"	"test"	"bear_large_male"	"rik"	"riktos"	"bear_dimin"	"riktos"	"rikfis"	1979	35	35
"s999"	"nonsocial"	TRUE	"fekfis"	"Male"	"male_side"	"test"	"bokchoy_large"	"fek"	"fekfis"	"bokchoy_dimin"	"fektos"	"fekfis"	1979	35	36
"s999"	"nonsocial"	FALSE	"rilfis"	"Male"	"female_side"	"test"	"bokchoy_large"	"ril"	"riltos"	"bokchoy_dimin"	"riltos"	"rilfis"	1979	35	37
"s999"	"nonsocial"	TRUE	"rultos"	"Male"	"female"	"test"	"chair_large"	"rul"	"rultos"	"chair_dimin"	"rultos"	"rulfis"	1979	35	38
"s999"	"nonsocial"	TRUE	"riktos"	"Male"	"female"	"test"	"bear_large_male"	"rik"	"riktos"	"bear_dimin"	"riktos"	"rikfis"	1979	35	39
"s999"	"nonsocial"	FALSE	"falfis"	"Male"	"male_side"	"test"	"bear_large_male"	"fal"	"faltos"	"bear_dimin"	"faltos"	"falfis"	1979	35	40
"s999"	"nonsocial"	FALSE	"wanfis"	"Male"	"male_side"	"test"	"gate_large"	"wan"	"wantos"	"gate_dimin"	"wantos"	"wanfis"	1979	35	41
"s999"	"nonsocial"	FALSE	"wanfis"	"Male"	"female_side"	"test"	"gate_large"	"wan"	"wantos"	"gate_dimin"	"wantos"	"wanfis"	1979	35	42
"s999"	"nonsocial"	TRUE	"fentos"	"Male"	"female"	"test"	"chair_large"	"fen"	"fentos"	"chair_dimin"	"fentos"	"fenfis"	1979	35	43
"s999"	"nonsocial"	TRUE	"wantos"	"Male"	"female"	"test"	"gate_large"	"wan"	"wantos"	"gate_dimin"	"wantos"	"wanfis"	1979	35	44
"s999"	"nonsocial"	TRUE	"wuntos"	"Male"	"female"	"test"	"candleholder_large"	"wun"	"wuntos"	"candleholder_dimin"	"wuntos"	"wunfis"	1979	35	45
"s999"	"nonsocial"	TRUE	"wuntos"	"Male"	"male"	"test"	"candleholder_large"	"wun"	"wuntos"	"candleholder_dimin"	"wuntos"	"wunfis"	1979	35	46
"s999"	"nonsocial"	FALSE	"pelfis"	"Male"	"female_side"	"test"	"fox_large_male"	"pel"	"peltos"	"fox_dimin"	"peltos"	"pelfis"	1979	35	47
"s999"	"nonsocial"	TRUE	"riltos"	"Male"	"male"	"test"	"bokchoy_large"	"ril"	"riltos"	"bokchoy_dimin"	"riltos"	"rilfis"	1979	35	48
"s1005"	"social"	TRUE	"rikwuk"	"Male"	"female_side"	"test"	"candleholder_large"	"rik"	"rikwuk"	"candleholder_dimin"	"rikwuk"	"rikwan"	1951	63	1
"s1005"	"social"	TRUE	"falwuk"	"Male"	"female_side"	"test"	"bear_large_male"	"fal"	"falwuk"	"bear_dimin"	"falwuk"	"falwan"	1951	63	2
"s1005"	"social"	TRUE	"rikwuk"	"Male"	"female"	"test"	"candleholder_large"	"rik"	"rikwuk"	"candleholder_dimin"	"rikwuk"	"rikwan"	1951	63	3
"s1005"	"social"	FALSE	"taswan"	"Male"	"male"	"test"	"chair_large"	"tas"	"taswuk"	"chair_dimin"	"taswuk"	"taswan"	1951	63	4
"s1005"	"social"	TRUE	"wunwuk"	"Male"	"female"	"test"	"bokchoy_large"	"wun"	"wunwuk"	"bokchoy_dimin"	"wunwuk"	"wunwan"	1951	63	5
"s1005"	"social"	TRUE	"fiswuk"	"Male"	"female_side"	"test"	"bear_large_male"	"fis"	"fiswuk"	"bear_dimin"	"fiswuk"	"fiswan"	1951	63	6
"s1005"	"social"	TRUE	"pelwan"	"Male"	"male"	"test"	"mushroom_large"	"pel"	"pelwan"	"mushroom_dimin"	"pelwuk"	"pelwan"	1951	63	7
"s1005"	"social"	TRUE	"falwan"	"Male"	"male_side"	"test"	"bear_large_male"	"fal"	"falwan"	"bear_dimin"	"falwuk"	"falwan"	1951	63	8
"s1005"	"social"	TRUE	"rulwuk"	"Male"	"female_side"	"test"	"fox_large_male"	"rul"	"rulwuk"	"fox_dimin"	"rulwuk"	"rulwan"	1951	63	9
"s1005"	"social"	TRUE	"tolwuk"	"Male"	"female"	"test"	"bokchoy_large"	"tol"	"tolwuk"	"bokchoy_dimin"	"tolwuk"	"tolwan"	1951	63	10
"s1005"	"social"	TRUE	"wunwan"	"Male"	"male_side"	"test"	"bokchoy_large"	"wun"	"wunwan"	"bokchoy_dimin"	"wunwuk"	"wunwan"	1951	63	11
"s1005"	"social"	TRUE	"rilwuk"	"Male"	"female"	"test"	"fox_large_male"	"ril"	"rilwuk"	"fox_dimin"	"rilwuk"	"rilwan"	1951	63	12
"s1005"	"social"	TRUE	"rulwuk"	"Male"	"female"	"test"	"fox_large_male"	"rul"	"rulwuk"	"fox_dimin"	"rulwuk"	"rulwan"	1951	63	13
"s1005"	"social"	TRUE	"rikwan"	"Male"	"male"	"test"	"candleholder_large"	"rik"	"rikwan"	"candleholder_dimin"	"rikwuk"	"rikwan"	1951	63	14
"s1005"	"social"	TRUE	"wunwuk"	"Male"	"female_side"	"test"	"bokchoy_large"	"wun"	"wunwuk"	"bokchoy_dimin"	"wunwuk"	"wunwan"	1951	63	15
"s1005"	"social"	TRUE	"fenwuk"	"Male"	"female"	"test"	"gate_large"	"fen"	"fenwuk"	"gate_dimin"	"fenwuk"	"fenwan"	1951	63	16
"s1005"	"social"	TRUE	"rilwuk"	"Male"	"female_side"	"test"	"fox_large_male"	"ril"	"rilwuk"	"fox_dimin"	"rilwuk"	"rilwan"	1951	63	17
"s1005"	"social"	TRUE	"fenwan"	"Male"	"male_side"	"test"	"gate_large"	"fen"	"fenwan"	"gate_dimin"	"fenwuk"	"fenwan"	1951	63	18
"s1005"	"social"	TRUE	"rilwan"	"Male"	"male"	"test"	"fox_large_male"	"ril"	"rilwan"	"fox_dimin"	"rilwuk"	"rilwan"	1951	63	19
"s1005"	"social"	TRUE	"toswan"	"Male"	"male"	"test"	"chair_large"	"tos"	"toswan"	"chair_dimin"	"toswuk"	"toswan"	1951	63	20
"s1005"	"social"	TRUE	"taswuk"	"Male"	"female"	"test"	"chair_large"	"tas"	"taswuk"	"chair_dimin"	"taswuk"	"taswan"	1951	63	21
"s1005"	"social"	TRUE	"pelwuk"	"Male"	"female"	"test"	"mushroom_large"	"pel"	"pelwuk"	"mushroom_dimin"	"pelwuk"	"pelwan"	1951	63	22
"s1005"	"social"	TRUE	"fenwuk"	"Male"	"female_side"	"test"	"gate_large"	"fen"	"fenwuk"	"gate_dimin"	"fenwuk"	"fenwan"	1951	63	23
"s1005"	"social"	TRUE	"rulwan"	"Male"	"male"	"test"	"fox_large_male"	"rul"	"rulwan"	"fox_dimin"	"rulwuk"	"rulwan"	1951	63	24
"s1005"	"social"	TRUE	"rikwan"	"Male"	"male_side"	"test"	"candleholder_large"	"rik"	"rikwan"	"candleholder_dimin"	"rikwuk"	"rikwan"	1951	63	25
"s1005"	"social"	TRUE	"fenwan"	"Male"	"male"	"test"	"gate_large"	"fen"	"fenwan"	"gate_dimin"	"fenwuk"	"fenwan"	1951	63	26
"s1005"	"social"	TRUE	"taswan"	"Male"	"male_side"	"test"	"chair_large"	"tas"	"taswan"	"chair_dimin"	"taswuk"	"taswan"	1951	63	27
"s1005"	"social"	TRUE	"wunwan"	"Male"	"male"	"test"	"bokchoy_large"	"wun"	"wunwan"	"bokchoy_dimin"	"wunwuk"	"wunwan"	1951	63	28
"s1005"	"social"	TRUE	"fiswan"	"Male"	"male"	"test"	"bear_large_male"	"fis"	"fiswan"	"bear_dimin"	"fiswuk"	"fiswan"	1951	63	29
"s1005"	"social"	TRUE	"pelwan"	"Male"	"male_side"	"test"	"mushroom_large"	"pel"	"pelwan"	"mushroom_dimin"	"pelwuk"	"pelwan"	1951	63	30
"s1005"	"social"	FALSE	"tolwuk"	"Male"	"female_side"	"test"	"bokchoy_large"	"tol"	"tolwan"	"bokchoy_dimin"	"tolwuk"	"tolwan"	1951	63	31
"s1005"	"social"	TRUE	"toswan"	"Male"	"male_side"	"test"	"chair_large"	"tos"	"toswan"	"chair_dimin"	"toswuk"	"toswan"	1951	63	32
"s1005"	"social"	TRUE	"fekwuk"	"Male"	"female"	"test"	"pitcher_large"	"fek"	"fekwuk"	"pitcher_dimin"	"fekwuk"	"fekwan"	1951	63	33
"s1005"	"social"	TRUE	"taswuk"	"Male"	"female_side"	"test"	"chair_large"	"tas"	"taswuk"	"chair_dimin"	"taswuk"	"taswan"	1951	63	34
"s1005"	"social"	TRUE	"fekwuk"	"Male"	"female_side"	"test"	"pitcher_large"	"fek"	"fekwuk"	"pitcher_dimin"	"fekwuk"	"fekwan"	1951	63	35
"s1005"	"social"	TRUE	"tolwan"	"Male"	"male_side"	"test"	"bokchoy_large"	"tol"	"tolwan"	"bokchoy_dimin"	"tolwuk"	"tolwan"	1951	63	36
"s1005"	"social"	TRUE	"falwuk"	"Male"	"female"	"test"	"bear_large_male"	"fal"	"falwuk"	"bear_dimin"	"falwuk"	"falwan"	1951	63	37
"s1005"	"social"	TRUE	"toswuk"	"Male"	"female_side"	"test"	"chair_large"	"tos"	"toswuk"	"chair_dimin"	"toswuk"	"toswan"	1951	63	38
"s1005"	"social"	TRUE	"fiswuk"	"Male"	"female"	"test"	"bear_large_male"	"fis"	"fiswuk"	"bear_dimin"	"fiswuk"	"fiswan"	1951	63	39
"s1005"	"social"	TRUE	"pelwuk"	"Male"	"female_side"	"test"	"mushroom_large"	"pel"	"pelwuk"	"mushroom_dimin"	"pelwuk"	"pelwan"	1951	63	40
"s1005"	"social"	TRUE	"rilwan"	"Male"	"male_side"	"test"	"fox_large_male"	"ril"	"rilwan"	"fox_dimin"	"rilwuk"	"rilwan"	1951	63	41
"s1005"	"social"	TRUE	"fekwan"	"Male"	"male_side"	"test"	"pitcher_large"	"fek"	"fekwan"	"pitcher_dimin"	"fekwuk"	"fekwan"	1951	63	42
"s1005"	"social"	TRUE	"tolwan"	"Male"	"male"	"test"	"bokchoy_large"	"tol"	"tolwan"	"bokchoy_dimin"	"tolwuk"	"tolwan"	1951	63	43
"s1005"	"social"	TRUE	"falwan"	"Male"	"male"	"test"	"bear_large_male"	"fal"	"falwan"	"bear_dimin"	"falwuk"	"falwan"	1951	63	44
"s1005"	"social"	TRUE	"fiswan"	"Male"	"male_side"	"test"	"bear_large_male"	"fis"	"fiswan"	"bear_dimin"	"fiswuk"	"fiswan"	1951	63	45
"s1005"	"social"	TRUE	"toswuk"	"Male"	"female"	"test"	"chair_large"	"tos"	"toswuk"	"chair_dimin"	"toswuk"	"toswan"	1951	63	46
"s1005"	"social"	TRUE	"fekwan"	"Male"	"male"	"test"	"pitcher_large"	"fek"	"fekwan"	"pitcher_dimin"	"fekwuk"	"fekwan"	1951	63	47
"s1005"	"social"	TRUE	"rulwan"	"Male"	"male_side"	"test"	"fox_large_male"	"rul"	"rulwan"	"fox_dimin"	"rulwuk"	"rulwan"	1951	63	48
"s1009"	"social"	TRUE	"tasfen"	"Female"	"female_side"	"test"	"mushroom_large"	"tas"	"tasfen"	"mushroom_dimin"	"tasfen"	"tasfal"	1993	21	1
"s1009"	"social"	TRUE	"wunfen"	"Female"	"female"	"test"	"bear_large_male"	"wun"	"wunfen"	"bear_dimin"	"wunfen"	"wunfal"	1993	21	2
"s1009"	"social"	TRUE	"fisfen"	"Female"	"female"	"test"	"candleholder_large"	"fis"	"fisfen"	"candleholder_dimin"	"fisfen"	"fisfal"	1993	21	3
"s1009"	"social"	FALSE	"fisfen"	"Female"	"female_side"	"test"	"candleholder_large"	"fis"	"fisfal"	"candleholder_dimin"	"fisfen"	"fisfal"	1993	21	4
"s1009"	"social"	FALSE	"tolfen"	"Female"	"female"	"test"	"bear_large_male"	"tol"	"tolfal"	"bear_dimin"	"tolfen"	"tolfal"	1993	21	5
"s1009"	"social"	FALSE	"rulfen"	"Female"	"female"	"test"	"gate_large"	"rul"	"rulfal"	"gate_dimin"	"rulfen"	"rulfal"	1993	21	6
"s1009"	"social"	FALSE	"rilfal"	"Female"	"male_side"	"test"	"fox_large_male"	"ril"	"rilfen"	"fox_dimin"	"rilfen"	"rilfal"	1993	21	7
"s1009"	"social"	TRUE	"wanfal"	"Female"	"male"	"test"	"fox_large_male"	"wan"	"wanfal"	"fox_dimin"	"wanfen"	"wanfal"	1993	21	8
"s1009"	"social"	TRUE	"wunfen"	"Female"	"female_side"	"test"	"bear_large_male"	"wun"	"wunfen"	"bear_dimin"	"wunfen"	"wunfal"	1993	21	9
"s1009"	"social"	TRUE	"fekfal"	"Female"	"male"	"test"	"bokchoy_large"	"fek"	"fekfal"	"bokchoy_dimin"	"fekfen"	"fekfal"	1993	21	10
"s1009"	"social"	TRUE	"pelfen"	"Female"	"female_side"	"test"	"chair_large"	"pel"	"pelfen"	"chair_dimin"	"pelfen"	"pelfal"	1993	21	11
"s1009"	"social"	TRUE	"rikfal"	"Female"	"male_side"	"test"	"bokchoy_large"	"rik"	"rikfal"	"bokchoy_dimin"	"rikfen"	"rikfal"	1993	21	12
"s1009"	"social"	TRUE	"pelfal"	"Female"	"male"	"test"	"chair_large"	"pel"	"pelfal"	"chair_dimin"	"pelfen"	"pelfal"	1993	21	13
"s1009"	"social"	TRUE	"fisfal"	"Female"	"male_side"	"test"	"candleholder_large"	"fis"	"fisfal"	"candleholder_dimin"	"fisfen"	"fisfal"	1993	21	14
"s1009"	"social"	TRUE	"wanfen"	"Female"	"female_side"	"test"	"fox_large_male"	"wan"	"wanfen"	"fox_dimin"	"wanfen"	"wanfal"	1993	21	15
"s1009"	"social"	TRUE	"rulfen"	"Female"	"female_side"	"test"	"gate_large"	"rul"	"rulfen"	"gate_dimin"	"rulfen"	"rulfal"	1993	21	16
"s1009"	"social"	TRUE	"rilfal"	"Female"	"male"	"test"	"fox_large_male"	"ril"	"rilfal"	"fox_dimin"	"rilfen"	"rilfal"	1993	21	17
"s1009"	"social"	TRUE	"tosfal"	"Female"	"male"	"test"	"chair_large"	"tos"	"tosfal"	"chair_dimin"	"tosfen"	"tosfal"	1993	21	18
"s1009"	"social"	TRUE	"rikfen"	"Female"	"female_side"	"test"	"bokchoy_large"	"rik"	"rikfen"	"bokchoy_dimin"	"rikfen"	"rikfal"	1993	21	19
"s1009"	"social"	TRUE	"tasfen"	"Female"	"female"	"test"	"mushroom_large"	"tas"	"tasfen"	"mushroom_dimin"	"tasfen"	"tasfal"	1993	21	20
"s1009"	"social"	TRUE	"wukfal"	"Female"	"male_side"	"test"	"pitcher_large"	"wuk"	"wukfal"	"pitcher_dimin"	"wukfen"	"wukfal"	1993	21	21
"s1009"	"social"	TRUE	"wukfen"	"Female"	"female"	"test"	"pitcher_large"	"wuk"	"wukfen"	"pitcher_dimin"	"wukfen"	"wukfal"	1993	21	22
"s1009"	"social"	TRUE	"tosfen"	"Female"	"female"	"test"	"chair_large"	"tos"	"tosfen"	"chair_dimin"	"tosfen"	"tosfal"	1993	21	23
"s1009"	"social"	TRUE	"pelfal"	"Female"	"male_side"	"test"	"chair_large"	"pel"	"pelfal"	"chair_dimin"	"pelfen"	"pelfal"	1993	21	24
"s1009"	"social"	TRUE	"fekfen"	"Female"	"female"	"test"	"bokchoy_large"	"fek"	"fekfen"	"bokchoy_dimin"	"fekfen"	"fekfal"	1993	21	25
"s1009"	"social"	TRUE	"tasfal"	"Female"	"male"	"test"	"mushroom_large"	"tas"	"tasfal"	"mushroom_dimin"	"tasfen"	"tasfal"	1993	21	26
"s1009"	"social"	TRUE	"rulfal"	"Female"	"male_side"	"test"	"gate_large"	"rul"	"rulfal"	"gate_dimin"	"rulfen"	"rulfal"	1993	21	27
"s1009"	"social"	TRUE	"wukfen"	"Female"	"female_side"	"test"	"pitcher_large"	"wuk"	"wukfen"	"pitcher_dimin"	"wukfen"	"wukfal"	1993	21	28
"s1009"	"social"	TRUE	"rikfen"	"Female"	"female"	"test"	"bokchoy_large"	"rik"	"rikfen"	"bokchoy_dimin"	"rikfen"	"rikfal"	1993	21	29
"s1009"	"social"	TRUE	"fisfal"	"Female"	"male"	"test"	"candleholder_large"	"fis"	"fisfal"	"candleholder_dimin"	"fisfen"	"fisfal"	1993	21	30
"s1009"	"social"	TRUE	"rilfen"	"Female"	"female"	"test"	"fox_large_male"	"ril"	"rilfen"	"fox_dimin"	"rilfen"	"rilfal"	1993	21	31
"s1009"	"social"	TRUE	"wunfal"	"Female"	"male_side"	"test"	"bear_large_male"	"wun"	"wunfal"	"bear_dimin"	"wunfen"	"wunfal"	1993	21	32
"s1009"	"social"	TRUE	"wanfen"	"Female"	"female"	"test"	"fox_large_male"	"wan"	"wanfen"	"fox_dimin"	"wanfen"	"wanfal"	1993	21	33
"s1009"	"social"	TRUE	"rikfal"	"Female"	"male"	"test"	"bokchoy_large"	"rik"	"rikfal"	"bokchoy_dimin"	"rikfen"	"rikfal"	1993	21	34
"s1009"	"social"	TRUE	"rulfal"	"Female"	"male"	"test"	"gate_large"	"rul"	"rulfal"	"gate_dimin"	"rulfen"	"rulfal"	1993	21	35
"s1009"	"social"	FALSE	"wanfal"	"Female"	"male_side"	"test"	"fox_large_male"	"wan"	"wanfen"	"fox_dimin"	"wanfen"	"wanfal"	1993	21	36
"s1009"	"social"	TRUE	"pelfen"	"Female"	"female"	"test"	"chair_large"	"pel"	"pelfen"	"chair_dimin"	"pelfen"	"pelfal"	1993	21	37
"s1009"	"social"	TRUE	"tolfal"	"Female"	"male"	"test"	"bear_large_male"	"tol"	"tolfal"	"bear_dimin"	"tolfen"	"tolfal"	1993	21	38
"s1009"	"social"	FALSE	"tolfal"	"Female"	"male_side"	"test"	"bear_large_male"	"tol"	"tolfen"	"bear_dimin"	"tolfen"	"tolfal"	1993	21	39
"s1009"	"social"	TRUE	"rilfen"	"Female"	"female_side"	"test"	"fox_large_male"	"ril"	"rilfen"	"fox_dimin"	"rilfen"	"rilfal"	1993	21	40
"s1009"	"social"	TRUE	"tosfal"	"Female"	"male_side"	"test"	"chair_large"	"tos"	"tosfal"	"chair_dimin"	"tosfen"	"tosfal"	1993	21	41
"s1009"	"social"	TRUE	"tasfal"	"Female"	"male_side"	"test"	"mushroom_large"	"tas"	"tasfal"	"mushroom_dimin"	"tasfen"	"tasfal"	1993	21	42
"s1009"	"social"	TRUE	"tolfen"	"Female"	"female_side"	"test"	"bear_large_male"	"tol"	"tolfen"	"bear_dimin"	"tolfen"	"tolfal"	1993	21	43
"s1009"	"social"	TRUE	"wunfal"	"Female"	"male"	"test"	"bear_large_male"	"wun"	"wunfal"	"bear_dimin"	"wunfen"	"wunfal"	1993	21	44
"s1009"	"social"	TRUE	"fekfen"	"Female"	"female_side"	"test"	"bokchoy_large"	"fek"	"fekfen"	"bokchoy_dimin"	"fekfen"	"fekfal"	1993	21	45
