"subject","trialNumber","condition","correct","correctAnswer","interlocutor","promptImage","promptName","targetImage","targetWord1","targetWord2","selection","subject.gender","subject.age","phase"
"s972",9,"social",TRUE,"wunwan","female","mushroom_large","wun","mushroom_dimin","wunwan","wunril","wunwan","Female",40,"training"
"s972",10,"social",FALSE,"toswan","female","gate_large","tos","gate_dimin","toswan","tosril","tosril","Female",40,"training"
"s972",11,"social",TRUE,"wunwan","female","mushroom_large","wun","mushroom_dimin","wunwan","wunril","wunwan","Female",40,"training"
"s972",12,"social",TRUE,"toswan","female","gate_large","tos","gate_dimin","toswan","tosril","toswan","Female",40,"training"
"s972",13,"social",FALSE,"tolwan","female","bear_large_male","tol","bear_dimin","tolwan","tolril","tolril","Female",40,"training"
"s972",14,"social",TRUE,"toswan","female","gate_large","tos","gate_dimin","toswan","tosril","toswan","Female",40,"training"
"s972",15,"social",TRUE,"tolwan","female","bear_large_male","tol","bear_dimin","tolwan","tolril","tolwan","Female",40,"training"
"s972",16,"social",TRUE,"rikril","male_side","bokchoy_large","rik","bokchoy_dimin","rikwan","rikril","rikril","Female",40,"training"
"s972",17,"social",TRUE,"fekwan","female","chair_large","fek","chair_dimin","fekwan","fekril","fekwan","Female",40,"training"
"s972",18,"social",TRUE,"tolril","male","bear_large_male","tol","bear_dimin","tolwan","tolril","tolril","Female",40,"training"
"s972",19,"social",TRUE,"tolwan","female_side","bear_large_male","tol","bear_dimin","tolwan","tolril","tolwan","Female",40,"training"
"s972",20,"social",TRUE,"rikwan","female","bokchoy_large","rik","bokchoy_dimin","rikwan","rikril","rikwan","Female",40,"training"
"s972",21,"social",TRUE,"rikril","male","bokchoy_large","rik","bokchoy_dimin","rikwan","rikril","rikril","Female",40,"training"
"s972",22,"social",TRUE,"toswan","female_side","gate_large","tos","gate_dimin","toswan","tosril","toswan","Female",40,"training"
"s972",23,"social",TRUE,"rikwan","female_side","bokchoy_large","rik","bokchoy_dimin","rikwan","rikril","rikwan","Female",40,"training"
"s972",24,"social",TRUE,"tosril","male_side","gate_large","tos","gate_dimin","toswan","tosril","tosril","Female",40,"training"
"s972",25,"social",TRUE,"taswan","female_side","fox_large_male","tas","fox_dimin","taswan","tasril","taswan","Female",40,"training"
"s972",26,"social",TRUE,"wunril","male_side","mushroom_large","wun","mushroom_dimin","wunwan","wunril","wunril","Female",40,"training"
"s972",27,"social",TRUE,"fekwan","female_side","chair_large","fek","chair_dimin","fekwan","fekril","fekwan","Female",40,"training"
"s972",28,"social",TRUE,"tasril","male","fox_large_male","tas","fox_dimin","taswan","tasril","tasril","Female",40,"training"
"s972",29,"social",TRUE,"taswan","female","fox_large_male","tas","fox_dimin","taswan","tasril","taswan","Female",40,"training"
"s972",30,"social",TRUE,"tasril","male_side","fox_large_male","tas","fox_dimin","taswan","tasril","tasril","Female",40,"training"
"s972",31,"social",TRUE,"wunwan","female_side","mushroom_large","wun","mushroom_dimin","wunwan","wunril","wunwan","Female",40,"training"
"s973",1,"social",TRUE,"tostas","female_side","bear_large_male","tos","bear_dimin","tostas","toswun","tostas","Male",30,"training"
"s973",2,"social",TRUE,"fentas","female","bokchoy_large","fen","bokchoy_dimin","fentas","fenwun","fentas","Male",30,"training"
"s973",3,"social",TRUE,"riltas","female_side","pitcher_large","ril","pitcher_dimin","riltas","rilwun","riltas","Male",30,"training"
"s973",4,"social",TRUE,"riktas","female","bokchoy_large","rik","bokchoy_dimin","riktas","rikwun","riktas","Male",30,"training"
"s973",5,"social",FALSE,"fenwun","male","bokchoy_large","fen","bokchoy_dimin","fentas","fenwun","fentas","Male",30,"training"
"s973",6,"social",TRUE,"riktas","female","bokchoy_large","rik","bokchoy_dimin","riktas","rikwun","riktas","Male",30,"training"
"s973",7,"social",FALSE,"fenwun","male","bokchoy_large","fen","bokchoy_dimin","fentas","fenwun","fentas","Male",30,"training"
"s973",8,"social",TRUE,"riktas","female","bokchoy_large","rik","bokchoy_dimin","riktas","rikwun","riktas","Male",30,"training"
"s973",9,"social",TRUE,"fenwun","male","bokchoy_large","fen","bokchoy_dimin","fentas","fenwun","fenwun","Male",30,"training"
"s973",10,"social",FALSE,"rikwun","male_side","bokchoy_large","rik","bokchoy_dimin","riktas","rikwun","riktas","Male",30,"training"
"s973",11,"social",FALSE,"fenwun","male","bokchoy_large","fen","bokchoy_dimin","fentas","fenwun","fentas","Male",30,"training"
"s973",12,"social",TRUE,"riktas","female","bokchoy_large","rik","bokchoy_dimin","riktas","rikwun","riktas","Male",30,"training"
"s973",13,"social",FALSE,"fenwun","male","bokchoy_large","fen","bokchoy_dimin","fentas","fenwun","fentas","Male",30,"training"
"s973",14,"social",TRUE,"riktas","female","bokchoy_large","rik","bokchoy_dimin","riktas","rikwun","riktas","Male",30,"training"
"s973",15,"social",TRUE,"fenwun","male","bokchoy_large","fen","bokchoy_dimin","fentas","fenwun","fenwun","Male",30,"training"
"s973",16,"social",TRUE,"rikwun","male_side","bokchoy_large","rik","bokchoy_dimin","riktas","rikwun","rikwun","Male",30,"training"
"s973",17,"social",TRUE,"riktas","female_side","bokchoy_large","rik","bokchoy_dimin","riktas","rikwun","riktas","Male",30,"training"
"s973",18,"social",TRUE,"fentas","female_side","bokchoy_large","fen","bokchoy_dimin","fentas","fenwun","fentas","Male",30,"training"
"s973",19,"social",TRUE,"toltas","female","gate_large","tol","gate_dimin","toltas","tolwun","toltas","Male",30,"training"
"s973",20,"social",TRUE,"faltas","female_side","fox_large_male","fal","fox_dimin","faltas","falwun","faltas","Male",30,"training"
"s973",21,"social",TRUE,"falwun","male","fox_large_male","fal","fox_dimin","faltas","falwun","falwun","Male",30,"training"
"s973",22,"social",TRUE,"toltas","female_side","gate_large","tol","gate_dimin","toltas","tolwun","toltas","Male",30,"training"
"s973",23,"social",FALSE,"rilwun","male_side","pitcher_large","ril","pitcher_dimin","riltas","rilwun","riltas","Male",30,"training"
"s973",24,"social",TRUE,"toltas","female_side","gate_large","tol","gate_dimin","toltas","tolwun","toltas","Male",30,"training"
"s973",25,"social",TRUE,"rilwun","male_side","pitcher_large","ril","pitcher_dimin","riltas","rilwun","rilwun","Male",30,"training"
"s973",26,"social",TRUE,"faltas","female","fox_large_male","fal","fox_dimin","faltas","falwun","faltas","Male",30,"training"
"s973",27,"social",TRUE,"toswun","male","bear_large_male","tos","bear_dimin","tostas","toswun","toswun","Male",30,"training"
"s973",28,"social",TRUE,"toswun","male_side","bear_large_male","tos","bear_dimin","tostas","toswun","toswun","Male",30,"training"
"s973",29,"social",TRUE,"riltas","female","pitcher_large","ril","pitcher_dimin","riltas","rilwun","riltas","Male",30,"training"
"s973",30,"social",FALSE,"rikwun","male","bokchoy_large","rik","bokchoy_dimin","riktas","rikwun","riktas","Male",30,"training"
"s973",31,"social",FALSE,"riltas","female","pitcher_large","ril","pitcher_dimin","riltas","rilwun","rilwun","Male",30,"training"
"s973",32,"social",TRUE,"toswun","male_side","bear_large_male","tos","bear_dimin","tostas","toswun","toswun","Male",30,"training"
"s973",33,"social",TRUE,"riltas","female","pitcher_large","ril","pitcher_dimin","riltas","rilwun","riltas","Male",30,"training"
"s973",34,"social",FALSE,"rikwun","male","bokchoy_large","rik","bokchoy_dimin","riktas","rikwun","riktas","Male",30,"training"
"s973",35,"social",FALSE,"riltas","female","pitcher_large","ril","pitcher_dimin","riltas","rilwun","rilwun","Male",30,"training"
"s973",36,"social",FALSE,"toswun","male_side","bear_large_male","tos","bear_dimin","tostas","toswun","tostas","Male",30,"training"
"s973",37,"social",FALSE,"toswun","male","bear_large_male","tos","bear_dimin","tostas","toswun","tostas","Male",30,"training"
"s973",38,"social",FALSE,"faltas","female","fox_large_male","fal","fox_dimin","faltas","falwun","falwun","Male",30,"training"
"s973",39,"social",TRUE,"rilwun","male_side","pitcher_large","ril","pitcher_dimin","riltas","rilwun","rilwun","Male",30,"training"
"s973",40,"social",FALSE,"faltas","female","fox_large_male","fal","fox_dimin","faltas","falwun","falwun","Male",30,"training"
"s973",41,"social",FALSE,"rilwun","male_side","pitcher_large","ril","pitcher_dimin","riltas","rilwun","riltas","Male",30,"training"
"s973",42,"social",FALSE,"toltas","female_side","gate_large","tol","gate_dimin","toltas","tolwun","tolwun","Male",30,"training"
"s973",43,"social",TRUE,"falwun","male","fox_large_male","fal","fox_dimin","faltas","falwun","falwun","Male",30,"training"
"s973",44,"social",FALSE,"toltas","female_side","gate_large","tol","gate_dimin","toltas","tolwun","tolwun","Male",30,"training"
"s973",45,"social",FALSE,"falwun","male","fox_large_male","fal","fox_dimin","faltas","falwun","faltas","Male",30,"training"
"s973",46,"social",TRUE,"faltas","female_side","fox_large_male","fal","fox_dimin","faltas","falwun","faltas","Male",30,"training"
"s973",47,"social",TRUE,"falwun","male","fox_large_male","fal","fox_dimin","faltas","falwun","falwun","Male",30,"training"
"s973",48,"social",FALSE,"toltas","female_side","gate_large","tol","gate_dimin","toltas","tolwun","tolwun","Male",30,"training"
"s973",49,"social",FALSE,"falwun","male","fox_large_male","fal","fox_dimin","faltas","falwun","faltas","Male",30,"training"
"s973",50,"social",TRUE,"faltas","female_side","fox_large_male","fal","fox_dimin","faltas","falwun","faltas","Male",30,"training"
"s973",51,"social",TRUE,"falwun","male","fox_large_male","fal","fox_dimin","faltas","falwun","falwun","Male",30,"training"
"s973",52,"social",FALSE,"toltas","female_side","gate_large","tol","gate_dimin","toltas","tolwun","tolwun","Male",30,"training"
"s973",53,"social",TRUE,"falwun","male","fox_large_male","fal","fox_dimin","faltas","falwun","falwun","Male",30,"training"
"s973",54,"social",TRUE,"toltas","female_side","gate_large","tol","gate_dimin","toltas","tolwun","toltas","Male",30,"training"
"s973",55,"social",TRUE,"rilwun","male_side","pitcher_large","ril","pitcher_dimin","riltas","rilwun","rilwun","Male",30,"training"
"s973",56,"social",FALSE,"faltas","female","fox_large_male","fal","fox_dimin","faltas","falwun","falwun","Male",30,"training"
"s973",57,"social",FALSE,"rilwun","male_side","pitcher_large","ril","pitcher_dimin","riltas","rilwun","riltas","Male",30,"training"
"s973",58,"social",TRUE,"toltas","female_side","gate_large","tol","gate_dimin","toltas","tolwun","toltas","Male",30,"training"
"s973",59,"social",FALSE,"rilwun","male_side","pitcher_large","ril","pitcher_dimin","riltas","rilwun","riltas","Male",30,"training"
"s973",60,"social",FALSE,"toltas","female_side","gate_large","tol","gate_dimin","toltas","tolwun","tolwun","Male",30,"training"
"s973",61,"social",FALSE,"falwun","male","fox_large_male","fal","fox_dimin","faltas","falwun","faltas","Male",30,"training"
"s973",62,"social",TRUE,"faltas","female_side","fox_large_male","fal","fox_dimin","faltas","falwun","faltas","Male",30,"training"
"s973",63,"social",TRUE,"falwun","male","fox_large_male","fal","fox_dimin","faltas","falwun","falwun","Male",30,"training"
"s973",64,"social",FALSE,"toltas","female_side","gate_large","tol","gate_dimin","toltas","tolwun","tolwun","Male",30,"training"
"s973",65,"social",FALSE,"falwun","male","fox_large_male","fal","fox_dimin","faltas","falwun","faltas","Male",30,"training"
"s973",66,"social",FALSE,"faltas","female_side","fox_large_male","fal","fox_dimin","faltas","falwun","falwun","Male",30,"training"
"s973",67,"social",TRUE,"toltas","female","gate_large","tol","gate_dimin","toltas","tolwun","toltas","Male",30,"training"
"s973",68,"social",TRUE,"faltas","female_side","fox_large_male","fal","fox_dimin","faltas","falwun","faltas","Male",30,"training"
"s973",69,"social",FALSE,"falwun","male","fox_large_male","fal","fox_dimin","faltas","falwun","faltas","Male",30,"training"
"s973",70,"social",FALSE,"faltas","female_side","fox_large_male","fal","fox_dimin","faltas","falwun","falwun","Male",30,"training"
"s973",71,"social",FALSE,"toltas","female","gate_large","tol","gate_dimin","toltas","tolwun","tolwun","Male",30,"training"
"s973",72,"social",TRUE,"fentas","female_side","bokchoy_large","fen","bokchoy_dimin","fentas","fenwun","fentas","Male",30,"training"
"s973",73,"social",TRUE,"toltas","female","gate_large","tol","gate_dimin","toltas","tolwun","toltas","Male",30,"training"
"s973",74,"social",TRUE,"faltas","female_side","fox_large_male","fal","fox_dimin","faltas","falwun","faltas","Male",30,"training"
"s973",75,"social",FALSE,"falwun","male","fox_large_male","fal","fox_dimin","faltas","falwun","faltas","Male",30,"training"
"s973",76,"social",TRUE,"faltas","female_side","fox_large_male","fal","fox_dimin","faltas","falwun","faltas","Male",30,"training"
"s973",77,"social",TRUE,"falwun","male","fox_large_male","fal","fox_dimin","faltas","falwun","falwun","Male",30,"training"
"s973",78,"social",FALSE,"toltas","female_side","gate_large","tol","gate_dimin","toltas","tolwun","tolwun","Male",30,"training"
"s973",79,"social",TRUE,"falwun","male","fox_large_male","fal","fox_dimin","faltas","falwun","falwun","Male",30,"training"
"s973",80,"social",TRUE,"toltas","female_side","gate_large","tol","gate_dimin","toltas","tolwun","toltas","Male",30,"training"
"s973",81,"social",TRUE,"rilwun","male_side","pitcher_large","ril","pitcher_dimin","riltas","rilwun","rilwun","Male",30,"training"
"s973",82,"social",FALSE,"faltas","female","fox_large_male","fal","fox_dimin","faltas","falwun","falwun","Male",30,"training"
"s973",83,"social",TRUE,"rilwun","male_side","pitcher_large","ril","pitcher_dimin","riltas","rilwun","rilwun","Male",30,"training"
"s973",84,"social",TRUE,"faltas","female","fox_large_male","fal","fox_dimin","faltas","falwun","faltas","Male",30,"training"
"s973",85,"social",TRUE,"toswun","male","bear_large_male","tos","bear_dimin","tostas","toswun","toswun","Male",30,"training"
"s973",86,"social",FALSE,"toswun","male_side","bear_large_male","tos","bear_dimin","tostas","toswun","tostas","Male",30,"training"
"s973",87,"social",TRUE,"toswun","male","bear_large_male","tos","bear_dimin","tostas","toswun","toswun","Male",30,"training"
"s973",88,"social",TRUE,"toswun","male_side","bear_large_male","tos","bear_dimin","tostas","toswun","toswun","Male",30,"training"
"s973",89,"social",FALSE,"riltas","female","pitcher_large","ril","pitcher_dimin","riltas","rilwun","rilwun","Male",30,"training"
"s973",90,"social",FALSE,"toswun","male_side","bear_large_male","tos","bear_dimin","tostas","toswun","tostas","Male",30,"training"
"s973",91,"social",TRUE,"toswun","male","bear_large_male","tos","bear_dimin","tostas","toswun","toswun","Male",30,"training"
"s973",92,"social",TRUE,"toswun","male_side","bear_large_male","tos","bear_dimin","tostas","toswun","toswun","Male",30,"training"
"s973",93,"social",FALSE,"riltas","female","pitcher_large","ril","pitcher_dimin","riltas","rilwun","rilwun","Male",30,"training"
"s973",94,"social",FALSE,"toswun","male_side","bear_large_male","tos","bear_dimin","tostas","toswun","tostas","Male",30,"training"
"s973",95,"social",FALSE,"toswun","male","bear_large_male","tos","bear_dimin","tostas","toswun","tostas","Male",30,"training"
"s973",96,"social",FALSE,"faltas","female","fox_large_male","fal","fox_dimin","faltas","falwun","falwun","Male",30,"training"
"s973",97,"social",FALSE,"rilwun","male_side","pitcher_large","ril","pitcher_dimin","riltas","rilwun","riltas","Male",30,"training"
"s973",98,"social",TRUE,"toltas","female_side","gate_large","tol","gate_dimin","toltas","tolwun","toltas","Male",30,"training"
"s973",99,"social",TRUE,"rilwun","male_side","pitcher_large","ril","pitcher_dimin","riltas","rilwun","rilwun","Male",30,"training"
"s973",100,"social",TRUE,"faltas","female","fox_large_male","fal","fox_dimin","faltas","falwun","faltas","Male",30,"training"
"s973",101,"social",TRUE,"toswun","male","bear_large_male","tos","bear_dimin","tostas","toswun","toswun","Male",30,"training"
"s973",102,"social",TRUE,"toswun","male_side","bear_large_male","tos","bear_dimin","tostas","toswun","toswun","Male",30,"training"
"s973",103,"social",TRUE,"riltas","female","pitcher_large","ril","pitcher_dimin","riltas","rilwun","riltas","Male",30,"training"
"s973",104,"social",TRUE,"rikwun","male","bokchoy_large","rik","bokchoy_dimin","riktas","rikwun","rikwun","Male",30,"training"
"s973",105,"social",TRUE,"tolwun","male","gate_large","tol","gate_dimin","toltas","tolwun","tolwun","Male",30,"training"
"s973",106,"social",FALSE,"tolwun","male_side","gate_large","tol","gate_dimin","toltas","tolwun","toltas","Male",30,"training"
"s973",107,"social",TRUE,"tolwun","male","gate_large","tol","gate_dimin","toltas","tolwun","tolwun","Male",30,"training"
"s973",108,"social",FALSE,"tolwun","male_side","gate_large","tol","gate_dimin","toltas","tolwun","toltas","Male",30,"training"
"s973",109,"social",TRUE,"tolwun","male","gate_large","tol","gate_dimin","toltas","tolwun","tolwun","Male",30,"training"
"s973",110,"social",TRUE,"tolwun","male_side","gate_large","tol","gate_dimin","toltas","tolwun","tolwun","Male",30,"training"
"s973",111,"social",FALSE,"falwun","male_side","fox_large_male","fal","fox_dimin","faltas","falwun","faltas","Male",30,"training"
"s973",112,"social",FALSE,"tolwun","male_side","gate_large","tol","gate_dimin","toltas","tolwun","toltas","Male",30,"training"
"s973",113,"social",TRUE,"tolwun","male","gate_large","tol","gate_dimin","toltas","tolwun","tolwun","Male",30,"training"
"s973",114,"social",TRUE,"tolwun","male_side","gate_large","tol","gate_dimin","toltas","tolwun","tolwun","Male",30,"training"
"s973",115,"social",FALSE,"falwun","male_side","fox_large_male","fal","fox_dimin","faltas","falwun","faltas","Male",30,"training"
"s973",116,"social",TRUE,"tolwun","male_side","gate_large","tol","gate_dimin","toltas","tolwun","tolwun","Male",30,"training"
"s973",117,"social",TRUE,"falwun","male_side","fox_large_male","fal","fox_dimin","faltas","falwun","falwun","Male",30,"training"
"s973",118,"social",FALSE,"tostas","female","bear_large_male","tos","bear_dimin","tostas","toswun","toswun","Male",30,"training"
"s973",119,"social",TRUE,"falwun","male_side","fox_large_male","fal","fox_dimin","faltas","falwun","falwun","Male",30,"training"
"s973",120,"social",TRUE,"tostas","female","bear_large_male","tos","bear_dimin","tostas","toswun","tostas","Male",30,"training"
"s973",121,"social",TRUE,"rilwun","male","pitcher_large","ril","pitcher_dimin","riltas","rilwun","rilwun","Male",30,"training"
"s973",122,"social",TRUE,"fenwun","male_side","bokchoy_large","fen","bokchoy_dimin","fentas","fenwun","fenwun","Male",30,"training"
"s974",1,"social",TRUE,"tolfek","male_side","mushroom_large","tol","mushroom_dimin","tolfal","tolfek","tolfek","Male",42,"training"
"s974",2,"social",FALSE,"tasfal","female","chair_large","tas","chair_dimin","tasfal","tasfek","tasfek","Male",42,"training"
"s974",3,"social",TRUE,"tolfek","male_side","mushroom_large","tol","mushroom_dimin","tolfal","tolfek","tolfek","Male",42,"training"
"s974",4,"social",TRUE,"tasfal","female","chair_large","tas","chair_dimin","tasfal","tasfek","tasfal","Male",42,"training"
"s974",5,"social",TRUE,"tasfal","female_side","chair_large","tas","chair_dimin","tasfal","tasfek","tasfal","Male",42,"training"
"s974",6,"social",FALSE,"tolfal","female_side","mushroom_large","tol","mushroom_dimin","tolfal","tolfek","tolfek","Male",42,"training"
"s974",7,"social",TRUE,"tasfal","female_side","chair_large","tas","chair_dimin","tasfal","tasfek","tasfal","Male",42,"training"
"s974",8,"social",TRUE,"tolfal","female_side","mushroom_large","tol","mushroom_dimin","tolfal","tolfek","tolfal","Male",42,"training"
"s974",9,"social",TRUE,"wukfek","male_side","pitcher_large","wuk","pitcher_dimin","wukfal","wukfek","wukfek","Male",42,"training"
"s974",10,"social",TRUE,"wukfek","male","pitcher_large","wuk","pitcher_dimin","wukfal","wukfek","wukfek","Male",42,"training"
"s974",11,"social",TRUE,"rilfal","female","bokchoy_large","ril","bokchoy_dimin","rilfal","rilfek","rilfal","Male",42,"training"
"s974",12,"social",FALSE,"rulfal","female","candleholder_large","rul","candleholder_dimin","rulfal","rulfek","rulfek","Male",42,"training"
"s974",13,"social",TRUE,"rilfal","female","bokchoy_large","ril","bokchoy_dimin","rilfal","rilfek","rilfal","Male",42,"training"
"s974",14,"social",TRUE,"rulfal","female","candleholder_large","rul","candleholder_dimin","rulfal","rulfek","rulfal","Male",42,"training"
"s974",15,"social",FALSE,"wukfal","female","pitcher_large","wuk","pitcher_dimin","wukfal","wukfek","wukfek","Male",42,"training"
"s974",16,"social",TRUE,"rulfal","female","candleholder_large","rul","candleholder_dimin","rulfal","rulfek","rulfal","Male",42,"training"
"s974",17,"social",TRUE,"wukfal","female","pitcher_large","wuk","pitcher_dimin","wukfal","wukfek","wukfal","Male",42,"training"
"s974",18,"social",TRUE,"wunfal","female","bear_large_male","wun","bear_dimin","wunfal","wunfek","wunfal","Male",42,"training"
"s974",19,"social",TRUE,"rulfek","male","candleholder_large","rul","candleholder_dimin","rulfal","rulfek","rulfek","Male",42,"training"
"s974",20,"social",TRUE,"rilfek","male_side","bokchoy_large","ril","bokchoy_dimin","rilfal","rilfek","rilfek","Male",42,"training"
"s974",21,"social",TRUE,"wunfal","female_side","bear_large_male","wun","bear_dimin","wunfal","wunfek","wunfal","Male",42,"training"
"s974",22,"social",TRUE,"tolfal","female","mushroom_large","tol","mushroom_dimin","tolfal","tolfek","tolfal","Male",42,"training"
"s974",23,"social",TRUE,"tolfek","male","mushroom_large","tol","mushroom_dimin","tolfal","tolfek","tolfek","Male",42,"training"
"s974",24,"social",TRUE,"wunfek","male","bear_large_male","wun","bear_dimin","wunfal","wunfek","wunfek","Male",42,"training"
"s974",25,"social",TRUE,"tasfek","male","chair_large","tas","chair_dimin","tasfal","tasfek","tasfek","Male",42,"training"
"s974",26,"social",TRUE,"wunfek","male_side","bear_large_male","wun","bear_dimin","wunfal","wunfek","wunfek","Male",42,"training"
"s974",27,"social",TRUE,"rilfal","female_side","bokchoy_large","ril","bokchoy_dimin","rilfal","rilfek","rilfal","Male",42,"training"
"s974",28,"social",TRUE,"tasfek","male_side","chair_large","tas","chair_dimin","tasfal","tasfek","tasfek","Male",42,"training"
"s974",29,"social",TRUE,"rulfek","male_side","candleholder_large","rul","candleholder_dimin","rulfal","rulfek","rulfek","Male",42,"training"
"s974",30,"social",TRUE,"wukfal","female_side","pitcher_large","wuk","pitcher_dimin","wukfal","wukfek","wukfal","Male",42,"training"
"s974",31,"social",TRUE,"rilfek","male","bokchoy_large","ril","bokchoy_dimin","rilfal","rilfek","rilfek","Male",42,"training"
"s974",32,"social",TRUE,"rulfal","female_side","candleholder_large","rul","candleholder_dimin","rulfal","rulfek","rulfal","Male",42,"training"
"s976",1,"social",TRUE,"tolfal","female_side","chair_large","tol","chair_dimin","tolfal","toltos","tolfal","Female",27,"training"
"s976",2,"social",TRUE,"wantos","male","candleholder_large","wan","candleholder_dimin","wanfal","wantos","wantos","Female",27,"training"
"s976",3,"social",TRUE,"rikfal","female_side","pitcher_large","rik","pitcher_dimin","rikfal","riktos","rikfal","Female",27,"training"
"s976",4,"social",TRUE,"wuntos","male_side","gate_large","wun","gate_dimin","wunfal","wuntos","wuntos","Female",27,"training"
"s976",5,"social",TRUE,"fistos","male","fox_large_male","fis","fox_dimin","fisfal","fistos","fistos","Female",27,"training"
"s976",6,"social",TRUE,"wantos","male_side","candleholder_large","wan","candleholder_dimin","wanfal","wantos","wantos","Female",27,"training"
"s976",7,"social",TRUE,"fistos","male_side","fox_large_male","fis","fox_dimin","fisfal","fistos","fistos","Female",27,"training"
"s976",8,"social",TRUE,"wanfal","female_side","candleholder_large","wan","candleholder_dimin","wanfal","wantos","wanfal","Female",27,"training"
"s976",9,"social",FALSE,"toltos","male","chair_large","tol","chair_dimin","tolfal","toltos","tolfal","Female",27,"training"
"s976",10,"social",FALSE,"wanfal","female_side","candleholder_large","wan","candleholder_dimin","wanfal","wantos","wantos","Female",27,"training"
"s976",11,"social",TRUE,"fistos","male_side","fox_large_male","fis","fox_dimin","fisfal","fistos","fistos","Female",27,"training"
"s976",12,"social",TRUE,"wanfal","female_side","candleholder_large","wan","candleholder_dimin","wanfal","wantos","wanfal","Female",27,"training"
"s976",13,"social",TRUE,"toltos","male","chair_large","tol","chair_dimin","tolfal","toltos","toltos","Female",27,"training"
"s976",14,"social",TRUE,"wunfal","female","gate_large","wun","gate_dimin","wunfal","wuntos","wunfal","Female",27,"training"
"s976",15,"social",FALSE,"pelfal","female","fox_large_male","pel","fox_dimin","pelfal","peltos","peltos","Female",27,"training"
"s976",16,"social",TRUE,"wunfal","female","gate_large","wun","gate_dimin","wunfal","wuntos","wunfal","Female",27,"training"
"s976",17,"social",TRUE,"pelfal","female","fox_large_male","pel","fox_dimin","pelfal","peltos","pelfal","Female",27,"training"
"s976",18,"social",FALSE,"rikfal","female","pitcher_large","rik","pitcher_dimin","rikfal","riktos","riktos","Female",27,"training"
"s976",19,"social",FALSE,"pelfal","female","fox_large_male","pel","fox_dimin","pelfal","peltos","peltos","Female",27,"training"
"s976",20,"social",TRUE,"wunfal","female","gate_large","wun","gate_dimin","wunfal","wuntos","wunfal","Female",27,"training"
"s976",21,"social",TRUE,"pelfal","female","fox_large_male","pel","fox_dimin","pelfal","peltos","pelfal","Female",27,"training"
"s976",22,"social",FALSE,"rikfal","female","pitcher_large","rik","pitcher_dimin","rikfal","riktos","riktos","Female",27,"training"
"s976",23,"social",TRUE,"pelfal","female","fox_large_male","pel","fox_dimin","pelfal","peltos","pelfal","Female",27,"training"
"s976",24,"social",TRUE,"rikfal","female","pitcher_large","rik","pitcher_dimin","rikfal","riktos","rikfal","Female",27,"training"
"s976",25,"social",FALSE,"peltos","male_side","fox_large_male","pel","fox_dimin","pelfal","peltos","pelfal","Female",27,"training"
"s976",26,"social",TRUE,"rikfal","female","pitcher_large","rik","pitcher_dimin","rikfal","riktos","rikfal","Female",27,"training"
"s976",27,"social",TRUE,"peltos","male_side","fox_large_male","pel","fox_dimin","pelfal","peltos","peltos","Female",27,"training"
"s976",28,"social",FALSE,"tolfal","female","chair_large","tol","chair_dimin","tolfal","toltos","toltos","Female",27,"training"
"s976",29,"social",FALSE,"peltos","male_side","fox_large_male","pel","fox_dimin","pelfal","peltos","pelfal","Female",27,"training"
"s976",30,"social",FALSE,"rikfal","female","pitcher_large","rik","pitcher_dimin","rikfal","riktos","riktos","Female",27,"training"
"s976",31,"social",TRUE,"pelfal","female","fox_large_male","pel","fox_dimin","pelfal","peltos","pelfal","Female",27,"training"
"s976",32,"social",TRUE,"rikfal","female","pitcher_large","rik","pitcher_dimin","rikfal","riktos","rikfal","Female",27,"training"
"s976",33,"social",FALSE,"peltos","male_side","fox_large_male","pel","fox_dimin","pelfal","peltos","pelfal","Female",27,"training"
"s976",34,"social",TRUE,"rikfal","female","pitcher_large","rik","pitcher_dimin","rikfal","riktos","rikfal","Female",27,"training"
"s976",35,"social",TRUE,"peltos","male_side","fox_large_male","pel","fox_dimin","pelfal","peltos","peltos","Female",27,"training"
"s976",36,"social",FALSE,"tolfal","female","chair_large","tol","chair_dimin","tolfal","toltos","toltos","Female",27,"training"
"s976",37,"social",TRUE,"peltos","male_side","fox_large_male","pel","fox_dimin","pelfal","peltos","peltos","Female",27,"training"
"s976",38,"social",TRUE,"tolfal","female","chair_large","tol","chair_dimin","tolfal","toltos","tolfal","Female",27,"training"
"s976",39,"social",TRUE,"fisfal","female_side","fox_large_male","fis","fox_dimin","fisfal","fistos","fisfal","Female",27,"training"
"s976",40,"social",TRUE,"toltos","male_side","chair_large","tol","chair_dimin","tolfal","toltos","toltos","Female",27,"training"
"s976",41,"social",TRUE,"fisfal","female","fox_large_male","fis","fox_dimin","fisfal","fistos","fisfal","Female",27,"training"
"s976",42,"social",FALSE,"riktos","male","pitcher_large","rik","pitcher_dimin","rikfal","riktos","rikfal","Female",27,"training"
"s976",43,"social",TRUE,"fisfal","female","fox_large_male","fis","fox_dimin","fisfal","fistos","fisfal","Female",27,"training"
"s976",44,"social",TRUE,"riktos","male","pitcher_large","rik","pitcher_dimin","rikfal","riktos","riktos","Female",27,"training"
"s976",45,"social",TRUE,"peltos","male","fox_large_male","pel","fox_dimin","pelfal","peltos","peltos","Female",27,"training"
"s976",46,"social",TRUE,"wanfal","female","candleholder_large","wan","candleholder_dimin","wanfal","wantos","wanfal","Female",27,"training"
