"participant","regular","partnerRegCondition","partnerSensibility","phase","gender","yearOfBirth","age","verb.baseline.reg","irregForm","regForm"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.688,"skent","skeened"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.619,"stram","strimmed"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.45,"shang","shinged"
"s6525",FALSE,"increase","silly","pretest","Female",1983,32,0.554,"klelt","kleeled"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.629,"pote","pited"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.401,"splang","splinged"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.421,"snank","sninked"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.673,"glilt","glilled"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.718,"trurnt","trurned"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.614,"slone","slined"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.639,"blurnt","blurned"
"s6525",FALSE,"increase","silly","posttest","Female",1983,32,0.55,"brept","breeped"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.416,"strank","strinked"
"s6525",FALSE,"increase","silly","pretest","Female",1983,32,0.46,"swote","swited"
"s6525",FALSE,"increase","silly","pretest","Female",1983,32,0.688,"sprurnt","sprurned"
"s6525",FALSE,"increase","silly","posttest","Female",1983,32,0.356,"swode","swided"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.45,"skrank","skrinked"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.698,"slurnt","slurned"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.619,"glone","glined"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.653,"klemt","kleemed"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.718,"strent","streened"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.693,"klilt","klilled"
"s6525",FALSE,"increase","silly","pretest","Female",1983,32,0.525,"flelt","fleeled"
"s6525",FALSE,"increase","silly","pretest","Female",1983,32,0.639,"spremt","spreemed"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.599,"skrone","skrined"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.723,"murnt","murned"
"s6525",FALSE,"increase","silly","pretest","Female",1983,32,0.673,"dwilt","dwilled"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.718,"jurnt","jurned"
"s6525",FALSE,"increase","silly","pretest","Female",1983,32,0.663,"nent","neened"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.609,"glank","glinked"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.728,"gam","gimmed"
"s6525",FALSE,"increase","silly","pretest","Female",1983,32,0.653,"drelt","drelled"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.733,"skrilt","skrilled"
"s6525",FALSE,"increase","silly","pretest","Female",1983,32,0.376,"shrode","shrided"
"s6525",FALSE,"increase","silly","posttest","Female",1983,32,0.554,"klote","klited"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.52,"skang","skinged"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.757,"snurnt","snurned"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.46,"shrept","shreeped"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.515,"vrank","vrinked"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.465,"prang","pringed"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.485,"dwang","dwinged"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.678,"squone","squined"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.416,"dwode","dwided"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.624,"vank","vinked"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.688,"prurnt","prurned"
"s6525",FALSE,"increase","silly","pretest","Female",1983,32,0.713,"prilt","prilled"
"s6525",FALSE,"increase","silly","pretest","Female",1983,32,0.436,"thode","thided"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.713,"snemt","sneemed"
"s6525",FALSE,"increase","silly","pretest","Female",1983,32,0.441,"drept","dreeped"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.653,"threlt","threlled"
"s6525",FALSE,"increase","silly","pretest","Female",1983,32,0.485,"skept","skeeped"
"s6525",FALSE,"increase","silly","pretest","Female",1983,32,0.733,"chemt","cheemed"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.772,"vrilt","vrilled"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.743,"cham","chimmed"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.391,"brove","brived"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.634,"schmam","schmimmed"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.647,"nank","ninked"
"s6525",FALSE,"increase","silly","posttest","Female",1983,32,0.683,"krent","kreened"
"s6525",FALSE,"increase","silly","posttest","Female",1983,32,0.574,"plelt","pleeled"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.495,"klode","klided"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.594,"twank","twinked"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.644,"snone","snined"
"s6525",FALSE,"increase","silly","posttest","Female",1983,32,0.416,"thept","theeped"
"s6525",FALSE,"increase","silly","pretest","Female",1983,32,0.347,"sprode","sprided"
"s6525",FALSE,"increase","silly","pretest","Female",1983,32,0.733,"skurnt","skurned"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.708,"gurnt","gurned"
"s6525",FALSE,"increase","silly","pretest","Female",1983,32,0.574,"bove","beeved"
"s6525",FALSE,"increase","silly","posttest","Female",1983,32,0.406,"squode","squided"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.47,"grank","grinked"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.579,"smank","sminked"
"s6525",FALSE,"increase","silly","pretest","Female",1983,32,0.698,"surnt","surned"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.53,"quang","quinged"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.693,"slilt","slilled"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.772,"fam","fimmed"
"s6525",FALSE,"increase","silly","pretest","Female",1983,32,0.678,"premt","preemed"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.53,"snote","snited"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.584,"skelt","skelled"
"s6525",TRUE,"increase","silly","pretest","Female",1983,32,0.693,"shrent","shreened"
"s6525",FALSE,"increase","silly","pretest","Female",1983,32,0.629,"gremt","greemed"
"s6525",FALSE,"increase","silly","pretest","Female",1983,32,0.485,"fode","fided"
"s6525",TRUE,"increase","silly","posttest","Female",1983,32,0.54,"zote","zited"
"s6525",FALSE,"increase","silly","pretest","Female",1983,32,0.426,"dwept","dweeped"
"s6528",FALSE,"increase","sensible","pretest","Female",1978,37,0.678,"trelt","trelled"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.673,"femt","feemed"
"s6528",FALSE,"increase","sensible","pretest","Female",1978,37,0.51,"strelt","streeled"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.614,"trone","trined"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.663,"zemt","zeemed"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.748,"drurnt","drurned"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.441,"zept","zeeped"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.614,"jank","jinked"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.683,"krent","kreened"
"s6528",FALSE,"increase","sensible","pretest","Female",1978,37,0.713,"hurnt","hurned"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.569,"quank","quinked"
"s6528",FALSE,"increase","sensible","pretest","Female",1978,37,0.649,"schmemt","schmeemed"
"s6528",FALSE,"increase","sensible","posttest","Female",1978,37,0.639,"blurnt","blurned"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.658,"jone","jined"
"s6528",FALSE,"increase","sensible","pretest","Female",1978,37,0.515,"blode","blided"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.629,"pote","pited"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.634,"drent","dreened"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.713,"snemt","sneemed"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.639,"mang","minged"
"s6528",FALSE,"increase","sensible","pretest","Female",1978,37,0.411,"thrang","thringed"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.693,"gemt","geemed"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.708,"fram","frimmed"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.431,"snept","sneeped"
"s6528",FALSE,"increase","sensible","pretest","Female",1978,37,0.559,"twelt","twelled"
"s6528",FALSE,"increase","sensible","pretest","Female",1978,37,0.644,"stelt","stelled"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.54,"twam","twimmed"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.619,"stram","strimmed"
"s6528",FALSE,"increase","sensible","pretest","Female",1978,37,0.47,"quode","quided"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.554,"klote","klited"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.629,"sprelt","sprelled"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.647,"nank","ninked"
"s6528",FALSE,"increase","sensible","pretest","Female",1978,37,0.376,"throde","thrided"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.599,"gove","geeved"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.515,"grang","gringed"
"s6528",FALSE,"increase","sensible","pretest","Female",1978,37,0.455,"snang","sninged"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.562,"grelt","greeled"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.743,"chent","cheened"
"s6528",FALSE,"increase","sensible","posttest","Female",1978,37,0.54,"zote","zited"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.475,"swelt","sweeled"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.49,"trank","trinked"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.698,"snent","sneened"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.713,"plone","plined"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.743,"cham","chimmed"
"s6528",FALSE,"increase","sensible","pretest","Female",1978,37,0.545,"chelt","cheeled"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.431,"dwank","dwinked"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.579,"smam","smimmed"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.579,"chote","chited"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.668,"smilt","smilled"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.49,"splank","splinked"
"s6528",FALSE,"increase","sensible","pretest","Female",1978,37,0.46,"shrang","shringed"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.55,"brept","breeped"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.653,"threlt","threlled"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.688,"prurnt","prurned"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.718,"yilt","yilled"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.45,"shang","shinged"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.683,"thram","thrimmed"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.668,"lelt","lelled"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.554,"brurnt","brurned"
"s6528",FALSE,"increase","sensible","pretest","Female",1978,37,0.731,"rurnt","rurned"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.421,"splove","splived"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.629,"squent","squeened"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.421,"snank","sninked"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.718,"jurnt","jurned"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.723,"swurnt","swurned"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.698,"slurnt","slurned"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.45,"schmote","schmited"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.668,"vurnt","vurned"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.772,"vrilt","vrilled"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.772,"strilt","strilled"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.446,"twote","twited"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.584,"glang","glinged"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.426,"strote","strited"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.46,"shrept","shreeped"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.658,"nemt","neemed"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.416,"thept","theeped"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.614,"slone","slined"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.673,"glilt","glilled"
"s6528",FALSE,"increase","sensible","posttest","Female",1978,37,0.356,"swode","swided"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.693,"thurnt","thurned"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.733,"zam","zimmed"
"s6528",TRUE,"increase","sensible","pretest","Female",1978,37,0.703,"splurnt","splurned"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.693,"klilt","klilled"
"s6528",FALSE,"increase","sensible","pretest","Female",1978,37,0.401,"yode","yided"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.505,"squote","squited"
"s6528",FALSE,"increase","sensible","pretest","Female",1978,37,0.559,"strone","strined"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.52,"squept","squeeped"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.723,"jemt","jeemed"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.574,"plelt","pleeled"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.703,"schmone","schmined"
"s6528",FALSE,"increase","sensible","pretest","Female",1978,37,0.49,"slove","slived"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.688,"skent","skeened"
"s6528",FALSE,"increase","sensible","pretest","Female",1978,37,0.366,"vrote","vrited"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.495,"thelt","theeled"
"s6528",FALSE,"increase","sensible","posttest","Female",1978,37,0.465,"prang","pringed"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.733,"skrilt","skrilled"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.406,"squode","squided"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.708,"gurnt","gurned"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.515,"dwam","dwimmed"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.52,"skang","skinged"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.609,"glank","glinked"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.401,"spang","spinged"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.475,"splode","splided"
"s6528",FALSE,"increase","sensible","posttest","Female",1978,37,0.653,"klemt","kleemed"
"s6528",TRUE,"increase","sensible","posttest","Female",1978,37,0.391,"brove","brived"
"s6529",TRUE,"increase","sensible","pretest","Female",1986,29,0.485,"skept","skeeped"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.55,"slelt","sleeled"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.416,"dwode","dwided"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.495,"klode","klided"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.619,"glone","glined"
"s6529",TRUE,"increase","sensible","pretest","Female",1986,29,0.718,"strent","streened"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.718,"yilt","yilled"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.53,"snote","snited"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.703,"splurnt","splurned"
"s6529",TRUE,"increase","sensible","pretest","Female",1986,29,0.594,"twank","twinked"
"s6529",TRUE,"increase","sensible","pretest","Female",1986,29,0.579,"smank","sminked"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.693,"thurnt","thurned"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.639,"zelt","zelled"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.644,"stelt","stelled"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.599,"gove","geeved"
"s6529",TRUE,"increase","sensible","pretest","Female",1986,29,0.639,"spremt","spreemed"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.584,"skelt","skelled"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.639,"mang","minged"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.733,"zam","zimmed"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.559,"twelt","twelled"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.54,"twam","twimmed"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.698,"snent","sneened"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.431,"snept","sneeped"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.485,"fode","fided"
"s6529",TRUE,"increase","sensible","pretest","Female",1986,29,0.723,"murnt","murned"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.347,"sprode","sprided"
"s6529",TRUE,"increase","sensible","pretest","Female",1986,29,0.515,"vrank","vrinked"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.668,"smilt","smilled"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.693,"gemt","geemed"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.45,"schmote","schmited"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.673,"femt","feemed"
"s6529",TRUE,"increase","sensible","pretest","Female",1986,29,0.728,"gam","gimmed"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.431,"dwank","dwinked"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.673,"dwilt","dwilled"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.634,"drent","dreened"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.772,"fam","fimmed"
"s6529",TRUE,"increase","sensible","pretest","Female",1986,29,0.693,"shrent","shreened"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.653,"drelt","drelled"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.401,"splang","splinged"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.485,"dwang","dwinged"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.569,"quank","quinked"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.698,"surnt","surned"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.731,"rurnt","rurned"
"s6529",TRUE,"increase","sensible","pretest","Female",1986,29,0.426,"dwept","dweeped"
"s6529",TRUE,"increase","sensible","pretest","Female",1986,29,0.574,"bove","beeved"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.436,"thode","thided"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.757,"snurnt","snurned"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.376,"shrode","shrided"
"s6529",TRUE,"increase","sensible","pretest","Female",1986,29,0.733,"chemt","cheemed"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.708,"fram","frimmed"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.545,"chelt","cheeled"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.559,"strone","strined"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.649,"schmemt","schmeemed"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.455,"snang","sninged"
"s6529",TRUE,"increase","sensible","pretest","Female",1986,29,0.599,"skrone","skrined"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.51,"strelt","streeled"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.376,"throde","thrided"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.515,"grang","gringed"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.614,"trone","trined"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.668,"skrurnt","skrurned"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.713,"hurnt","hurned"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.49,"slove","slived"
"s6529",TRUE,"increase","sensible","pretest","Female",1986,29,0.693,"slilt","slilled"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.421,"splove","splived"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.562,"grelt","greeled"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.663,"zemt","zeemed"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.441,"zept","zeeped"
"s6529",TRUE,"increase","sensible","pretest","Female",1986,29,0.624,"vank","vinked"
"s6529",TRUE,"increase","sensible","pretest","Female",1986,29,0.53,"quang","quinged"
"s6529",TRUE,"increase","sensible","pretest","Female",1986,29,0.629,"gremt","greemed"
"s6529",TRUE,"increase","sensible","posttest","Female",1986,29,0.584,"glang","glinged"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.366,"vrote","vrited"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.47,"quode","quided"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.629,"sprelt","sprelled"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.733,"skurnt","skurned"
"s6529",TRUE,"increase","sensible","pretest","Female",1986,29,0.678,"premt","preemed"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.658,"jone","jined"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.416,"strank","strinked"
"s6529",TRUE,"increase","sensible","pretest","Female",1986,29,0.634,"schmam","schmimmed"
"s6529",TRUE,"increase","sensible","pretest","Female",1986,29,0.644,"snone","snined"
"s6529",TRUE,"increase","sensible","pretest","Female",1986,29,0.663,"nent","neened"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.46,"shrang","shringed"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.748,"drurnt","drurned"
"s6529",TRUE,"increase","sensible","pretest","Female",1986,29,0.678,"squone","squined"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.49,"splank","splinked"
"s6529",TRUE,"increase","sensible","pretest","Female",1986,29,0.525,"flelt","fleeled"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.411,"thrang","thringed"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.772,"strilt","strilled"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.614,"jank","jinked"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.515,"blode","blided"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.441,"drept","dreeped"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.401,"yode","yided"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.713,"prilt","prilled"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.713,"plone","plined"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.668,"lelt","lelled"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.678,"trelt","trelled"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.46,"swote","swited"
"s6529",TRUE,"increase","sensible","pretest","Female",1986,29,0.718,"trurnt","trurned"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.688,"sprurnt","sprurned"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.47,"grank","grinked"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.45,"skrank","skrinked"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.475,"swelt","sweeled"
"s6529",FALSE,"increase","sensible","pretest","Female",1986,29,0.554,"klelt","kleeled"
"s6529",FALSE,"increase","sensible","posttest","Female",1986,29,0.743,"chent","cheened"
"s6531",FALSE,"increase","sensible","pretest","Male",1977,38,0.55,"brept","breeped"
"s6531",FALSE,"increase","sensible","pretest","Male",1977,38,0.629,"pote","pited"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.772,"vrilt","vrilled"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.698,"slurnt","slurned"
"s6531",FALSE,"increase","sensible","pretest","Male",1977,38,0.406,"squode","squided"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.629,"squent","squeened"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.52,"squept","squeeped"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.574,"plelt","pleeled"
"s6531",FALSE,"increase","sensible","pretest","Male",1977,38,0.391,"brove","brived"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.703,"schmone","schmined"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.693,"klilt","klilled"
"s6531",FALSE,"increase","sensible","pretest","Male",1977,38,0.465,"prang","pringed"
"s6531",FALSE,"increase","sensible","pretest","Male",1977,38,0.446,"twote","twited"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.609,"glank","glinked"
"s6531",FALSE,"increase","sensible","pretest","Male",1977,38,0.401,"spang","spinged"
"s6531",FALSE,"increase","sensible","pretest","Male",1977,38,0.45,"shang","shinged"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.653,"threlt","threlled"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.495,"thelt","theeled"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.52,"skang","skinged"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.647,"nank","ninked"
"s6531",FALSE,"increase","sensible","pretest","Male",1977,38,0.505,"squote","squited"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.718,"jurnt","jurned"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.619,"stram","strimmed"
"s6531",FALSE,"increase","sensible","pretest","Male",1977,38,0.579,"smam","smimmed"
"s6531",FALSE,"increase","sensible","pretest","Male",1977,38,0.46,"shrept","shreeped"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.515,"dwam","dwimmed"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.421,"snank","sninked"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.688,"prurnt","prurned"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.713,"snemt","sneemed"
"s6531",FALSE,"increase","sensible","pretest","Male",1977,38,0.356,"swode","swided"
