participant,gender,yearOfBirth,phase,weak.past,strong.past,category,partner.prefs,partnerRegRate,partnerRegCondition,item.baseline.reg,response,regular,pretest.mean,age
s6086,Female,1957,pretest,grinked,grank,sang,match.baseline,0.308,no.change,0.47,grank,FALSE,0.307692308,58
s6086,Female,1957,pretest,skrurned,skrurnt,burnt,match.baseline,0.308,no.change,0.668,skrurnt,FALSE,0.307692308,58
s6086,Female,1957,pretest,beeved,bove,drove,match.baseline,0.308,no.change,0.574,bove,FALSE,0.307692308,58
s6086,Female,1957,posttest,schmeemed,schmemt,kept,match.baseline,0.308,no.change,0.649,schmemt,FALSE,0.307692308,58
s6086,Female,1957,pretest,murned,murnt,burnt,match.baseline,0.308,no.change,0.723,murnt,FALSE,0.307692308,58
s6086,Female,1957,pretest,shrided,shrode,drove,match.baseline,0.308,no.change,0.376,shrode,FALSE,0.307692308,58
s6086,Female,1957,pretest,gimmed,gam,sang,match.baseline,0.308,no.change,0.728,gimmed,TRUE,0.307692308,58
s6086,Female,1957,pretest,fimmed,fam,sang,match.baseline,0.308,no.change,0.772,fimmed,TRUE,0.307692308,58
s6086,Female,1957,pretest,squined,squone,drove,match.baseline,0.308,no.change,0.678,squone,FALSE,0.307692308,58
s6086,Female,1957,pretest,prilled,prilt,burnt,match.baseline,0.308,no.change,0.713,prilt,FALSE,0.307692308,58
s6086,Female,1957,posttest,shringed,shrang,sang,match.baseline,0.308,no.change,0.46,shringed,TRUE,0.307692308,58
s6086,Female,1957,pretest,swited,swote,drove,match.baseline,0.308,no.change,0.46,swote,FALSE,0.307692308,58
s6086,Female,1957,posttest,lelled,lelt,burnt,match.baseline,0.308,no.change,0.668,lelt,FALSE,0.307692308,58
s6086,Female,1957,posttest,jinked,jank,sang,match.baseline,0.308,no.change,0.614,jank,FALSE,0.307692308,58
s6086,Female,1957,posttest,geemed,gemt,kept,match.baseline,0.308,no.change,0.693,geemed,TRUE,0.307692308,58
s6086,Female,1957,pretest,thided,thode,drove,match.baseline,0.308,no.change,0.436,thode,FALSE,0.307692308,58
s6086,Female,1957,posttest,vrited,vrote,drove,match.baseline,0.308,no.change,0.366,vrote,FALSE,0.307692308,58
s6086,Female,1957,posttest,cheened,chent,kept,match.baseline,0.308,no.change,0.743,cheened,TRUE,0.307692308,58
s6086,Female,1957,pretest,skelled,skelt,burnt,match.baseline,0.308,no.change,0.584,skelled,TRUE,0.307692308,58
s6086,Female,1957,posttest,twimmed,twam,sang,match.baseline,0.308,no.change,0.54,twam,FALSE,0.307692308,58
s6086,Female,1957,posttest,blided,blode,drove,match.baseline,0.308,no.change,0.515,blode,FALSE,0.307692308,58
s6086,Female,1957,pretest,vinked,vank,sang,match.baseline,0.308,no.change,0.624,vank,FALSE,0.307692308,58
s6086,Female,1957,pretest,greemed,gremt,kept,match.baseline,0.308,no.change,0.629,greemed,TRUE,0.307692308,58
s6086,Female,1957,posttest,dreened,drent,kept,match.baseline,0.308,no.change,0.634,drent,FALSE,0.307692308,58
s6086,Female,1957,posttest,sweeled,swelt,kept,match.baseline,0.308,no.change,0.475,swelt,FALSE,0.307692308,58
s6086,Female,1957,pretest,fleeled,flelt,kept,match.baseline,0.308,no.change,0.525,flelt,FALSE,0.307692308,58
s6086,Female,1957,posttest,thringed,thrang,sang,match.baseline,0.308,no.change,0.411,thrang,FALSE,0.307692308,58
s6086,Female,1957,posttest,zeemed,zemt,kept,match.baseline,0.308,no.change,0.663,zeemed,TRUE,0.307692308,58
s6086,Female,1957,posttest,cheeled,chelt,kept,match.baseline,0.308,no.change,0.545,chelt,FALSE,0.307692308,58
s6086,Female,1957,posttest,drurned,drurnt,burnt,match.baseline,0.308,no.change,0.748,drurnt,FALSE,0.307692308,58
s6086,Female,1957,posttest,rurned,rurnt,burnt,match.baseline,0.308,no.change,0.731,rurned,TRUE,0.307692308,58
s6086,Female,1957,posttest,dwinked,dwank,sang,match.baseline,0.308,no.change,0.431,dwank,FALSE,0.307692308,58
s6086,Female,1957,pretest,skeeped,skept,kept,match.baseline,0.308,no.change,0.485,skept,FALSE,0.307692308,58
s6086,Female,1957,posttest,splurned,splurnt,burnt,match.baseline,0.308,no.change,0.703,splurned,TRUE,0.307692308,58
s6086,Female,1957,pretest,dweeped,dwept,kept,match.baseline,0.308,no.change,0.426,dwept,FALSE,0.307692308,58
s6086,Female,1957,posttest,gringed,grang,sang,match.baseline,0.308,no.change,0.515,gringed,TRUE,0.307692308,58
s6086,Female,1957,pretest,klided,klode,drove,match.baseline,0.308,no.change,0.495,klode,FALSE,0.307692308,58
s6086,Female,1957,posttest,stelled,stelt,burnt,match.baseline,0.308,no.change,0.644,stelt,FALSE,0.307692308,58
s6086,Female,1957,pretest,dwided,dwode,drove,match.baseline,0.308,no.change,0.416,dwode,FALSE,0.307692308,58
s6086,Female,1957,posttest,trelled,trelt,burnt,match.baseline,0.308,no.change,0.678,trelt,FALSE,0.307692308,58
s6086,Female,1957,pretest,strinked,strank,sang,match.baseline,0.308,no.change,0.416,strank,FALSE,0.307692308,58
s6086,Female,1957,posttest,feemed,femt,kept,match.baseline,0.308,no.change,0.673,feemed,TRUE,0.307692308,58
s6086,Female,1957,pretest,surned,surnt,burnt,match.baseline,0.308,no.change,0.698,surned,TRUE,0.307692308,58
s6086,Female,1957,posttest,minged,mang,sang,match.baseline,0.308,no.change,0.639,minged,TRUE,0.307692308,58
s6086,Female,1957,pretest,snurned,snurnt,burnt,match.baseline,0.308,no.change,0.757,snurnt,FALSE,0.307692308,58
s6086,Female,1957,posttest,greeled,grelt,kept,match.baseline,0.308,no.change,0.562,grelt,FALSE,0.307692308,58
s6086,Female,1957,posttest,jined,jone,drove,match.baseline,0.308,no.change,0.658,jone,FALSE,0.307692308,58
s6086,Female,1957,pretest,dreeped,drept,kept,match.baseline,0.308,no.change,0.441,drept,FALSE,0.307692308,58
s6086,Female,1957,posttest,strined,strone,drove,match.baseline,0.308,no.change,0.559,strone,FALSE,0.307692308,58
s6086,Female,1957,pretest,neened,nent,kept,match.baseline,0.308,no.change,0.663,nent,FALSE,0.307692308,58
s6086,Female,1957,posttest,sprelled,sprelt,burnt,match.baseline,0.308,no.change,0.629,sprelt,FALSE,0.307692308,58
s6086,Female,1957,posttest,splived,splove,drove,match.baseline,0.308,no.change,0.421,splove,FALSE,0.307692308,58
s6086,Female,1957,posttest,schmited,schmote,drove,match.baseline,0.308,no.change,0.45,schmote,FALSE,0.307692308,58
s6086,Female,1957,posttest,quinked,quank,sang,match.baseline,0.308,no.change,0.569,quank,FALSE,0.307692308,58
s6086,Female,1957,posttest,sninged,snang,sang,match.baseline,0.308,no.change,0.455,snang,FALSE,0.307692308,58
s6086,Female,1957,posttest,zimmed,zam,sang,match.baseline,0.308,no.change,0.733,zimmed,TRUE,0.307692308,58
s6086,Female,1957,posttest,zeeped,zept,kept,match.baseline,0.308,no.change,0.441,zept,FALSE,0.307692308,58
s6086,Female,1957,posttest,smilled,smilt,burnt,match.baseline,0.308,no.change,0.668,smilt,FALSE,0.307692308,58
s6086,Female,1957,posttest,splinked,splank,sang,match.baseline,0.308,no.change,0.49,splank,FALSE,0.307692308,58
s6086,Female,1957,posttest,yilled,yilt,burnt,match.baseline,0.308,no.change,0.718,yilled,TRUE,0.307692308,58
s6086,Female,1957,posttest,yided,yode,drove,match.baseline,0.308,no.change,0.401,yode,FALSE,0.307692308,58
s6086,Female,1957,posttest,plined,plone,drove,match.baseline,0.308,no.change,0.713,plined,TRUE,0.307692308,58
s6086,Female,1957,posttest,twelled,twelt,burnt,match.baseline,0.308,no.change,0.559,twelt,FALSE,0.307692308,58
s6086,Female,1957,posttest,streeled,strelt,kept,match.baseline,0.308,no.change,0.51,strelt,FALSE,0.307692308,58
s6086,Female,1957,posttest,hurned,hurnt,burnt,match.baseline,0.308,no.change,0.713,hurnt,FALSE,0.307692308,58
s6086,Female,1957,posttest,sneeped,snept,kept,match.baseline,0.308,no.change,0.431,snept,FALSE,0.307692308,58
s6086,Female,1957,posttest,glinged,glang,sang,match.baseline,0.308,no.change,0.584,glang,FALSE,0.307692308,58
s6086,Female,1957,posttest,strilled,strilt,burnt,match.baseline,0.308,no.change,0.772,strilt,FALSE,0.307692308,58
s6086,Female,1957,posttest,quided,quode,drove,match.baseline,0.308,no.change,0.47,quode,FALSE,0.307692308,58
s6086,Female,1957,posttest,trined,trone,drove,match.baseline,0.308,no.change,0.614,trined,TRUE,0.307692308,58
s6086,Female,1957,posttest,sneened,snent,kept,match.baseline,0.308,no.change,0.698,snent,FALSE,0.307692308,58
s6086,Female,1957,posttest,geeved,gove,drove,match.baseline,0.308,no.change,0.599,gove,FALSE,0.307692308,58
s6086,Female,1957,posttest,frimmed,fram,sang,match.baseline,0.308,no.change,0.708,frimmed,TRUE,0.307692308,58
s6086,Female,1957,posttest,thrided,throde,drove,match.baseline,0.308,no.change,0.376,throde,FALSE,0.307692308,58
s6086,Female,1957,posttest,thurned,thurnt,burnt,match.baseline,0.308,no.change,0.693,thurnt,FALSE,0.307692308,58
s6086,Female,1957,posttest,slived,slove,drove,match.baseline,0.308,no.change,0.49,slove,FALSE,0.307692308,58
s6087,Male,1984,pretest,dwinked,dwank,sang,match.baseline,0.577,no.change,0.431,dwinked,TRUE,0.576923077,31
s6087,Male,1984,pretest,drurned,drurnt,burnt,match.baseline,0.577,no.change,0.748,drurnt,FALSE,0.576923077,31
s6087,Male,1984,pretest,rurned,rurnt,burnt,match.baseline,0.577,no.change,0.731,rurned,TRUE,0.576923077,31
s6087,Male,1984,pretest,cheened,chent,kept,match.baseline,0.577,no.change,0.743,chent,FALSE,0.576923077,31
s6087,Male,1984,pretest,dreened,drent,kept,match.baseline,0.577,no.change,0.634,drent,FALSE,0.576923077,31
s6087,Male,1984,pretest,twimmed,twam,sang,match.baseline,0.577,no.change,0.54,twimmed,TRUE,0.576923077,31
s6087,Male,1984,pretest,geeved,gove,drove,match.baseline,0.577,no.change,0.599,gove,FALSE,0.576923077,31
s6087,Male,1984,pretest,sneened,snent,kept,match.baseline,0.577,no.change,0.698,sneened,TRUE,0.576923077,31
s6087,Male,1984,pretest,thringed,thrang,sang,match.baseline,0.577,no.change,0.411,thringed,TRUE,0.576923077,31
s6087,Male,1984,pretest,splinked,splank,sang,match.baseline,0.577,no.change,0.49,splinked,TRUE,0.576923077,31
s6087,Male,1984,pretest,jinked,jank,sang,match.baseline,0.577,no.change,0.614,jank,FALSE,0.576923077,31
s6087,Male,1984,pretest,zeemed,zemt,kept,match.baseline,0.577,no.change,0.663,zeemed,TRUE,0.576923077,31
s6087,Male,1984,pretest,yilled,yilt,burnt,match.baseline,0.577,no.change,0.718,yilled,TRUE,0.576923077,31
s6087,Male,1984,pretest,splived,splove,drove,match.baseline,0.577,no.change,0.421,splove,FALSE,0.576923077,31
s6087,Male,1984,pretest,schmeemed,schmemt,kept,match.baseline,0.577,no.change,0.649,schmeemed,TRUE,0.576923077,31
s6087,Male,1984,pretest,splurned,splurnt,burnt,match.baseline,0.577,no.change,0.703,splurnt,FALSE,0.576923077,31
s6087,Male,1984,pretest,quinked,quank,sang,match.baseline,0.577,no.change,0.569,quinked,TRUE,0.576923077,31
s6087,Male,1984,pretest,strined,strone,drove,match.baseline,0.577,no.change,0.559,strined,TRUE,0.576923077,31
s6087,Male,1984,pretest,jined,jone,drove,match.baseline,0.577,no.change,0.658,jone,FALSE,0.576923077,31
s6087,Male,1984,pretest,sneeped,snept,kept,match.baseline,0.577,no.change,0.431,sneeped,TRUE,0.576923077,31
s6087,Male,1984,pretest,sninged,snang,sang,match.baseline,0.577,no.change,0.455,sninged,TRUE,0.576923077,31
s6087,Male,1984,pretest,twelled,twelt,burnt,match.baseline,0.577,no.change,0.559,twelled,TRUE,0.576923077,31
s6087,Male,1984,pretest,feemed,femt,kept,match.baseline,0.577,no.change,0.673,feemed,TRUE,0.576923077,31
s6087,Male,1984,pretest,thurned,thurnt,burnt,match.baseline,0.577,no.change,0.693,thurned,TRUE,0.576923077,31
s6087,Male,1984,pretest,thrided,throde,drove,match.baseline,0.577,no.change,0.376,throde,FALSE,0.576923077,31
s6087,Male,1984,posttest,splided,splode,drove,match.baseline,0.577,no.change,0.475,splided,TRUE,0.576923077,31
s6087,Male,1984,pretest,gringed,grang,sang,match.baseline,0.577,no.change,0.515,gringed,TRUE,0.576923077,31
s6087,Male,1984,pretest,glinged,glang,sang,match.baseline,0.577,no.change,0.584,glinged,TRUE,0.576923077,31
s6087,Male,1984,posttest,sneemed,snemt,kept,match.baseline,0.577,no.change,0.713,sneemed,TRUE,0.576923077,31
s6087,Male,1984,pretest,plined,plone,drove,match.baseline,0.577,no.change,0.713,plined,TRUE,0.576923077,31
s6087,Male,1984,pretest,sweeled,swelt,kept,match.baseline,0.577,no.change,0.475,sweeled,TRUE,0.576923077,31
s6087,Male,1984,posttest,chited,chote,drove,match.baseline,0.577,no.change,0.579,chited,TRUE,0.576923077,31
s6087,Male,1984,pretest,greeled,grelt,kept,match.baseline,0.577,no.change,0.562,grelt,FALSE,0.576923077,31
s6087,Male,1984,pretest,blided,blode,drove,match.baseline,0.577,no.change,0.515,blode,FALSE,0.576923077,31
s6087,Male,1984,posttest,skeened,skent,kept,match.baseline,0.577,no.change,0.688,skent,FALSE,0.576923077,31
s6087,Male,1984,pretest,zimmed,zam,sang,match.baseline,0.577,no.change,0.733,zam,FALSE,0.576923077,31
s6087,Male,1984,pretest,zeeped,zept,kept,match.baseline,0.577,no.change,0.441,zeeped,TRUE,0.576923077,31
s6087,Male,1984,posttest,klilled,klilt,burnt,match.baseline,0.577,no.change,0.693,klilled,TRUE,0.576923077,31
s6087,Male,1984,pretest,yided,yode,drove,match.baseline,0.577,no.change,0.401,yided,TRUE,0.576923077,31
s6087,Male,1984,pretest,streeled,strelt,kept,match.baseline,0.577,no.change,0.51,streeled,TRUE,0.576923077,31
s6087,Male,1984,posttest,squeeped,squept,kept,match.baseline,0.577,no.change,0.52,squeeped,TRUE,0.576923077,31
s6087,Male,1984,pretest,trelled,trelt,burnt,match.baseline,0.577,no.change,0.678,trelt,FALSE,0.576923077,31
s6087,Male,1984,pretest,frimmed,fram,sang,match.baseline,0.577,no.change,0.708,fram,FALSE,0.576923077,31
s6087,Male,1984,posttest,jurned,jurnt,burnt,match.baseline,0.577,no.change,0.718,jurned,TRUE,0.576923077,31
s6087,Male,1984,posttest,pringed,prang,sang,match.baseline,0.577,no.change,0.465,pringed,TRUE,0.576923077,31
s6087,Male,1984,pretest,sprelled,sprelt,burnt,match.baseline,0.577,no.change,0.629,sprelled,TRUE,0.576923077,31
s6087,Male,1984,pretest,quided,quode,drove,match.baseline,0.577,no.change,0.47,quode,FALSE,0.576923077,31
s6087,Male,1984,pretest,minged,mang,sang,match.baseline,0.577,no.change,0.639,minged,TRUE,0.576923077,31
s6087,Male,1984,posttest,skrilled,skrilt,burnt,match.baseline,0.577,no.change,0.733,skrilled,TRUE,0.576923077,31
s6087,Male,1984,pretest,cheeled,chelt,kept,match.baseline,0.577,no.change,0.545,cheeled,TRUE,0.576923077,31
s6087,Male,1984,pretest,geemed,gemt,kept,match.baseline,0.577,no.change,0.693,geemed,TRUE,0.576923077,31
s6087,Male,1984,posttest,schmined,schmone,drove,match.baseline,0.577,no.change,0.703,schmined,TRUE,0.576923077,31
s6087,Male,1984,pretest,smilled,smilt,burnt,match.baseline,0.577,no.change,0.668,smilt,FALSE,0.576923077,31
s6087,Male,1984,pretest,hurned,hurnt,burnt,match.baseline,0.577,no.change,0.713,hurnt,FALSE,0.576923077,31
s6087,Male,1984,pretest,trined,trone,drove,match.baseline,0.577,no.change,0.614,trone,FALSE,0.576923077,31
s6087,Male,1984,pretest,slived,slove,drove,match.baseline,0.577,no.change,0.49,slived,TRUE,0.576923077,31
s6087,Male,1984,posttest,spinged,spang,sang,match.baseline,0.577,no.change,0.401,spang,FALSE,0.576923077,31
s6087,Male,1984,pretest,shringed,shrang,sang,match.baseline,0.577,no.change,0.46,shringed,TRUE,0.576923077,31
s6087,Male,1984,pretest,lelled,lelt,burnt,match.baseline,0.577,no.change,0.668,lelled,TRUE,0.576923077,31
s6087,Male,1984,pretest,stelled,stelt,burnt,match.baseline,0.577,no.change,0.644,stelt,FALSE,0.576923077,31
s6087,Male,1984,pretest,schmited,schmote,drove,match.baseline,0.577,no.change,0.45,schmote,FALSE,0.576923077,31
s6087,Male,1984,pretest,vrited,vrote,drove,match.baseline,0.577,no.change,0.366,vrote,FALSE,0.576923077,31
s6087,Male,1984,pretest,strilled,strilt,burnt,match.baseline,0.577,no.change,0.772,strilt,FALSE,0.576923077,31
s6087,Male,1984,posttest,slined,slone,drove,match.baseline,0.577,no.change,0.614,slined,TRUE,0.576923077,31
s6087,Male,1984,posttest,glinked,glank,sang,match.baseline,0.577,no.change,0.609,glank,FALSE,0.576923077,31
s6087,Male,1984,posttest,zited,zote,drove,match.baseline,0.577,no.change,0.54,zited,TRUE,0.576923077,31
s6087,Male,1984,posttest,sninked,snank,sang,match.baseline,0.577,no.change,0.421,snank,FALSE,0.576923077,31
s6087,Male,1984,posttest,thrimmed,thram,sang,match.baseline,0.577,no.change,0.683,thrimmed,TRUE,0.576923077,31
s6087,Male,1984,posttest,brived,brove,drove,match.baseline,0.577,no.change,0.391,brived,TRUE,0.576923077,31
s6087,Male,1984,posttest,squided,squode,drove,match.baseline,0.577,no.change,0.406,squode,FALSE,0.576923077,31
s6087,Male,1984,posttest,glilled,glilt,burnt,match.baseline,0.577,no.change,0.673,glilled,TRUE,0.576923077,31
s6087,Male,1984,posttest,strimmed,stram,sang,match.baseline,0.577,no.change,0.619,strimmed,TRUE,0.576923077,31
s6087,Male,1984,posttest,pited,pote,drove,match.baseline,0.577,no.change,0.629,pited,TRUE,0.576923077,31
s6087,Male,1984,posttest,threlled,threlt,burnt,match.baseline,0.577,no.change,0.653,threlled,TRUE,0.576923077,31
s6087,Male,1984,posttest,chimmed,cham,sang,match.baseline,0.577,no.change,0.743,chimmed,TRUE,0.576923077,31
s6087,Male,1984,posttest,dwimmed,dwam,sang,match.baseline,0.577,no.change,0.515,dwimmed,TRUE,0.576923077,31
s6087,Male,1984,posttest,slurned,slurnt,burnt,match.baseline,0.577,no.change,0.698,slurnt,FALSE,0.576923077,31
s6087,Male,1984,posttest,blurned,blurnt,burnt,match.baseline,0.577,no.change,0.639,blurned,TRUE,0.576923077,31
s6087,Male,1984,posttest,breeped,brept,kept,match.baseline,0.577,no.change,0.55,brept,FALSE,0.576923077,31
s6087,Male,1984,posttest,shinged,shang,sang,match.baseline,0.577,no.change,0.45,shang,FALSE,0.576923077,31
s6087,Male,1984,posttest,prurned,prurnt,burnt,match.baseline,0.577,no.change,0.688,prurnt,FALSE,0.576923077,31
s6087,Male,1984,posttest,gurned,gurnt,burnt,match.baseline,0.577,no.change,0.708,gurned,TRUE,0.576923077,31
s6087,Male,1984,posttest,smimmed,smam,sang,match.baseline,0.577,no.change,0.579,smam,FALSE,0.576923077,31
s6087,Male,1984,posttest,brurned,brurnt,burnt,match.baseline,0.577,no.change,0.554,brurnt,FALSE,0.576923077,31
s6087,Male,1984,posttest,kreened,krent,kept,match.baseline,0.577,no.change,0.683,krent,FALSE,0.576923077,31
s6087,Male,1984,posttest,theeled,thelt,kept,match.baseline,0.577,no.change,0.495,thelt,FALSE,0.576923077,31
s6087,Male,1984,posttest,jeemed,jemt,kept,match.baseline,0.577,no.change,0.723,jeemed,TRUE,0.576923077,31
s6087,Male,1984,posttest,skinged,skang,sang,match.baseline,0.577,no.change,0.52,skinged,TRUE,0.576923077,31
s6087,Male,1984,posttest,pleeled,plelt,kept,match.baseline,0.577,no.change,0.574,pleeled,TRUE,0.576923077,31
s6087,Male,1984,posttest,swided,swode,drove,match.baseline,0.577,no.change,0.356,swode,FALSE,0.576923077,31
s6087,Male,1984,posttest,ninked,nank,sang,match.baseline,0.577,no.change,0.647,ninked,TRUE,0.576923077,31
s6087,Male,1984,posttest,trinked,trank,sang,match.baseline,0.577,no.change,0.49,trank,FALSE,0.576923077,31
s6087,Male,1984,posttest,vurned,vurnt,burnt,match.baseline,0.577,no.change,0.668,vurnt,FALSE,0.576923077,31
s6087,Male,1984,posttest,kleemed,klemt,kept,match.baseline,0.577,no.change,0.653,kleemed,TRUE,0.576923077,31
s6087,Male,1984,posttest,neemed,nemt,kept,match.baseline,0.577,no.change,0.658,neemed,TRUE,0.576923077,31
s6087,Male,1984,posttest,shreeped,shrept,kept,match.baseline,0.577,no.change,0.46,shrept,FALSE,0.576923077,31
s6087,Male,1984,posttest,vrilled,vrilt,burnt,match.baseline,0.577,no.change,0.772,vrilled,TRUE,0.576923077,31
s6087,Male,1984,posttest,klited,klote,drove,match.baseline,0.577,no.change,0.554,klote,FALSE,0.576923077,31
s6087,Male,1984,posttest,squeened,squent,kept,match.baseline,0.577,no.change,0.629,squeened,TRUE,0.576923077,31
