"subject","peerCondition","alignedVoc","item","preWord","peerWord","peerWordProb","postWord","gender","age","agree","open","conscient","extraver","stabil"
"p819229","robot.trust",TRUE,"microbes","cells","germs",0.207,"germs","female",19,4.5,5,4.5,4,4.5
"p819229","robot.trust",FALSE,"baby","baby","sprog",0,"baby","female",19,4.5,5,4.5,4,4.5
"p819229","robot.trust",TRUE,"road","OTHER","avenue",0,"avenue","female",19,4.5,5,4.5,4,4.5
"p819229","robot.trust",TRUE,"cattle","cows","cattle",0.138,"cattle","female",19,4.5,5,4.5,4,4.5
"p819229","robot.trust",TRUE,"touchpad","touchscreen","tablet",0.569,"tablet","female",19,4.5,5,4.5,4,4.5
"p819229","robot.trust",TRUE,"factory","factory","pollution",0.017,"pollution","female",19,4.5,5,4.5,4,4.5
"p819229","robot.trust",TRUE,"dog","dog","wolf",0,"wolf","female",19,4.5,5,4.5,4,4.5
"p819229","robot.trust",FALSE,"woman","woman","lady",0.241,"woman","female",19,4.5,5,4.5,4,4.5
"p819229","robot.trust",FALSE,"drugs","medication","medicine",0.207,"medication","female",19,4.5,5,4.5,4,4.5
"p819229","robot.trust",FALSE,"city","buildings","town",0,"buildings","female",19,4.5,5,4.5,4,4.5
"p819229","robot.trust",TRUE,"socket","OTHER","face",0.164,"face","female",19,4.5,5,4.5,4,4.5
"p819229","robot.trust",TRUE,"marijuana","plant","weed",0.077,"weed","female",19,4.5,5,4.5,4,4.5
"p854812","human",FALSE,"church","church","cathedral",0,"church","female",22,3,4,6,1,6
"p854812","human",FALSE,"house","house","home",0.018,"house","female",22,3,4,6,1,6
"p854812","human",FALSE,"boot","boot","shoe",0.086,"boot","female",22,3,4,6,1,6
"p854812","human",FALSE,"dirt","OTHER","gravel",0.052,"dirt","female",22,3,4,6,1,6
"p854812","human",TRUE,"woman","woman","lady",0.241,"lady","female",22,3,4,6,1,6
"p854812","human",TRUE,"touchpad","tablet","touchscreen",0.086,"touchscreen","female",22,3,4,6,1,6
"p854812","human",FALSE,"drugs","pills","drugs",0.121,"medicine","female",22,3,4,6,1,6
"p854812","human",TRUE,"sphere","ball","sphere",0.328,"sphere","female",22,3,4,6,1,6
"p854812","human",TRUE,"dog","canine","wolf",0,"wolf","female",22,3,4,6,1,6
"p854812","human",TRUE,"cup","tea","mug",0.121,"mug","female",22,3,4,6,1,6
"p854812","human",FALSE,"knife","knife","dagger",0.074,"knife","female",22,3,4,6,1,6
"p854812","human",FALSE,"factory","factory","pollution",0.017,"factory","female",22,3,4,6,1,6
"p854812","human",TRUE,"rabbit","rabbit","bunny",0.14,"bunny","female",22,3,4,6,1,6
"p854812","human",FALSE,"USB","usb stick","memory stick",0.055,"usb stick","female",22,3,4,6,1,6
"p854812","human",FALSE,"baby","baby","kid",0.017,"baby","female",22,3,4,6,1,6
"p854812","human",FALSE,"thief","robber","thief",0.121,"robber","female",22,3,4,6,1,6
"p854812","human",FALSE,"alligator","crocodile","alligator",0.291,"crocodile","female",22,3,4,6,1,6
"p854812","human",FALSE,"money","money","coins",0.404,"money","female",22,3,4,6,1,6
"p854812","human",TRUE,"ship","OTHER","boat",0.517,"boat","female",22,3,4,6,1,6
"p854812","human",FALSE,"cook","chef","cook",0.164,"chef","female",22,3,4,6,1,6
"p854812","human",TRUE,"soldier","soldier","gunman",0.086,"gunman","female",22,3,4,6,1,6
"p854812","human",FALSE,"priest","minister","pastor",0.018,"minister","female",22,3,4,6,1,6
"p854812","human",TRUE,"wedge","OTHER","concrete",0.017,"concrete","female",22,3,4,6,1,6
"p854812","human",TRUE,"microbes","bacteria","microorganisms",0.052,"microorganisms","female",22,3,4,6,1,6
"p854812","human",TRUE,"recycling","wheely bin","rubbish bin",0.527,"rubbish bin","female",22,3,4,6,1,6
"p854812","human",TRUE,"marijuana","marijuana","leaf",0.404,"leaf","female",22,3,4,6,1,6
"p854812","human",TRUE,"city","city","town",0,"town","female",22,3,4,6,1,6
"p854812","human",FALSE,"moth","butterfly","insect",0,"butterfly","female",22,3,4,6,1,6
"p854812","human",TRUE,"king","monarch","electric chair",0.019,"electric chair","female",22,3,4,6,1,6
"p863623","human",TRUE,"socket","plug","face",0.164,"face","female",30,6,7,5,4,4.5
"p863623","human",TRUE,"sphere","sphere","ball",0.103,"ball","female",30,6,7,5,4,4.5
"p863623","human",TRUE,"king","OTHER","electric chair",0.019,"electric chair","female",30,6,7,5,4,4.5
"p863623","human",TRUE,"robot","robot","android",0,"android","female",30,6,7,5,4,4.5
"p863623","human",FALSE,"cook","OTHER","cook",0.164,"chef","female",30,6,7,5,4,4.5
"p863623","human",TRUE,"boot","boot","work boot",0.017,"work boot","female",30,6,7,5,4,4.5
"p863623","human",TRUE,"dog","kangaroo","dog",0.914,"dog","female",30,6,7,5,4,4.5
"p863623","human",FALSE,"teacher","whiteboard","teacher",0.564,"whiteboard","female",30,6,7,5,4,4.5
"p863623","human",FALSE,"people","people","crowd",0.291,"people","female",30,6,7,5,4,4.5
"p863623","human",TRUE,"drugs","tablets","medicine",0.207,"medicine","female",30,6,7,5,4,4.5
"p863623","human",FALSE,"baby","baby","kid",0.017,"baby","female",30,6,7,5,4,4.5
"p863623","human",TRUE,"rabbit","bunny","rabbit",0.807,"rabbit","female",30,6,7,5,4,4.5
"p863623","human",TRUE,"wedge","OTHER","concrete",0.017,"concrete","female",30,6,7,5,4,4.5
"p863623","human",TRUE,"factory","factory","pollution",0.017,"pollution","female",30,6,7,5,4,4.5
"p863623","human",TRUE,"laptop","laptop","computer",0.316,"computer","female",30,6,7,5,4,4.5
"p863623","human",FALSE,"church","church","cathedral",0,"church","female",30,6,7,5,4,4.5
"p863623","human",TRUE,"road","OTHER","highway",0,"highway","female",30,6,7,5,4,4.5
"p863623","human",FALSE,"cattle","cows","cattle",0.138,"cows","female",30,6,7,5,4,4.5
"p863623","human",TRUE,"dirt","dirt","sand",0,"sand","female",30,6,7,5,4,4.5
"p863623","human",TRUE,"knife","OTHER","knife",0.741,"knife","female",30,6,7,5,4,4.5
"p863623","human",TRUE,"thief","burglar","robber",0.586,"robber","female",30,6,7,5,4,4.5
"p863623","human",FALSE,"artist","painter","artist",0.569,"painter","female",30,6,7,5,4,4.5
"p863623","human",TRUE,"touchpad","OTHER","touchscreen",0.086,"touchscreen","female",30,6,7,5,4,4.5
"p863623","human",TRUE,"microbes","germs","microorganisms",0.052,"microorganisms","female",30,6,7,5,4,4.5
"p863623","human",FALSE,"city","buildings","town",0,"city","female",30,6,7,5,4,4.5
"p877813","human",TRUE,"mouse","mouse","rat",0.211,"rat","male",18,4.5,6.5,6,5.5,6
"p877813","human",FALSE,"church","church","cathedral",0,"church","male",18,4.5,6.5,6,5.5,6
"p877813","human",TRUE,"king","OTHER","electric chair",0.019,"electric chair","male",18,4.5,6.5,6,5.5,6
"p877813","human",FALSE,"house","house","home",0.018,"house","male",18,4.5,6.5,6,5.5,6
"p877813","human",TRUE,"snake","OTHER","serpent",0.055,"serpent","male",18,4.5,6.5,6,5.5,6
"p877813","human",TRUE,"woman","woman","lady",0.241,"lady","male",18,4.5,6.5,6,5.5,6
"p877813","human",FALSE,"marijuana","marijuana","weed",0.077,"marijuana","male",18,4.5,6.5,6,5.5,6
"p877813","human",FALSE,"road","road","avenue",0,"road","male",18,4.5,6.5,6,5.5,6
"p877813","human",TRUE,"USB","usb stick","memory stick",0.055,"memory stick","male",18,4.5,6.5,6,5.5,6
"p877813","human",FALSE,"rabbit","rabbit","bunny",0.14,"rabbit","male",18,4.5,6.5,6,5.5,6
"p877813","human",FALSE,"recycling","bin","rubbish bin",0.527,"bin","male",18,4.5,6.5,6,5.5,6
"p877813","human",TRUE,"teacher","teacher","lecturer",0.055,"lecturer","male",18,4.5,6.5,6,5.5,6
"p877813","human",FALSE,"drugs","medication","medicine",0.207,"medication","male",18,4.5,6.5,6,5.5,6
"p877813","human",FALSE,"people","group of people","people",0.473,"group of people","male",18,4.5,6.5,6,5.5,6
"p877813","human",FALSE,"touchpad","ipad","tablet",0.569,"ipad","male",18,4.5,6.5,6,5.5,6
"p877813","human",TRUE,"socket","face","socket",0.091,"socket","male",18,4.5,6.5,6,5.5,6
"p877813","human",TRUE,"microbes","cells","microorganisms",0.052,"microorganisms","male",18,4.5,6.5,6,5.5,6
"p877813","human",FALSE,"couch","couch","sofa",0.2,"couch","male",18,4.5,6.5,6,5.5,6
"p877813","human",TRUE,"ship","boat","ship",0.448,"ship","male",18,4.5,6.5,6,5.5,6
"p877813","human",TRUE,"dirt","dirt","gravel",0.052,"gravel","male",18,4.5,6.5,6,5.5,6
"p877813","human",FALSE,"baby","baby","sprog",0,"baby","male",18,4.5,6.5,6,5.5,6
"p877813","human",FALSE,"laptop","laptop","computer",0.316,"laptop","male",18,4.5,6.5,6,5.5,6
"p877813","human",FALSE,"moth","butterfly","insect",0,"butterfly","male",18,4.5,6.5,6,5.5,6
"p877813","human",TRUE,"soldier","OTHER","soldier",0.328,"soldier","male",18,4.5,6.5,6,5.5,6
"p877813","human",FALSE,"boot","boot","shoe",0.086,"boot","male",18,4.5,6.5,6,5.5,6
"p877813","human",TRUE,"knife","knife","dagger",0.074,"dagger","male",18,4.5,6.5,6,5.5,6
"p877813","human",TRUE,"city","cityscape","buildings",0.276,"buildings","male",18,4.5,6.5,6,5.5,6
"p887007","robot.trust",FALSE,"cook","chef","cook",0.164,"chef","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",TRUE,"knife","OTHER","knife",0.741,"knife","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",TRUE,"mouse","rat","mouse",0.754,"mouse","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",TRUE,"priest","OTHER","priest",0.491,"priest","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",TRUE,"city","city","town",0,"town","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",FALSE,"dog","dog","wolf",0,"dog","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",FALSE,"money","money","coins",0.404,"money","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",FALSE,"couch","couch","sofa",0.2,"couch","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",FALSE,"recycling","rubbish bin","recycling bin",0.055,"rubbish bin","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",FALSE,"road","ladder","avenue",0,"ladder","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",FALSE,"thief","robber","thief",0.121,"robber","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",FALSE,"wedge","OTHER","concrete",0.017,"OTHER","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",FALSE,"dirt","dirt","gravel",0.052,"dirt","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",FALSE,"house","house","home",0.018,"house","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",FALSE,"factory","factory","pollution",0.017,"factory","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",TRUE,"king","OTHER","electric chair",0.019,"electric chair","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",FALSE,"drugs","pills","drugs",0.121,"pills","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",FALSE,"woman","woman","lady",0.241,"woman","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",FALSE,"microbes","bacteria","germs",0.207,"bacteria","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",FALSE,"artist","painter","artist",0.569,"painter","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",FALSE,"rabbit","rabbit","bunny",0.14,"rabbit","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",FALSE,"touchpad","tablet","touchscreen",0.086,"tablet","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",TRUE,"socket","OTHER","face",0.164,"face","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",TRUE,"soldier","OTHER","soldier",0.328,"soldier","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",FALSE,"boot","boot","shoe",0.086,"boot","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",FALSE,"baby","baby","kid",0.017,"baby","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",FALSE,"cup","tea","mug",0.121,"tea","female",18,4.5,5.5,5,5,4.5
"p887007","robot.trust",FALSE,"teacher","teacher","lecturer",0.055,"teacher","female",18,4.5,5.5,5,5,4.5
"p896142","robot",TRUE,"soldier","OTHER","gunman",0.086,"gunman","male",22,5.5,5.5,5.5,2,6
"p896142","robot",TRUE,"mouse","rat","mouse",0.754,"mouse","male",22,5.5,5.5,5.5,2,6
"p896142","robot",FALSE,"rabbit","bunny","rabbit",0.807,"bunny","male",22,5.5,5.5,5.5,2,6
"p896142","robot",FALSE,"moth","butterfly","insect",0,"butterfly","male",22,5.5,5.5,5.5,2,6
"p896142","robot",FALSE,"wedge","OTHER","concrete",0.017,"cement","male",22,5.5,5.5,5.5,2,6
"p896142","robot",FALSE,"house","house","home",0.018,"house","male",22,5.5,5.5,5.5,2,6
"p896142","robot",FALSE,"cook","chef","cook",0.164,"chef","male",22,5.5,5.5,5.5,2,6
"p896142","robot",TRUE,"knife","knife","dagger",0.074,"dagger","male",22,5.5,5.5,5.5,2,6
"p896142","robot",FALSE,"ship","boat","ship",0.448,"boat","male",22,5.5,5.5,5.5,2,6
"p896142","robot",TRUE,"marijuana","OTHER","weed",0.077,"weed","male",22,5.5,5.5,5.5,2,6
"p896142","robot",TRUE,"socket","OTHER","socket",0.091,"socket","male",22,5.5,5.5,5.5,2,6
"p896142","robot",FALSE,"boot","boot","work boot",0.017,"boot","male",22,5.5,5.5,5.5,2,6
"p896142","robot",TRUE,"sphere","OTHER","ball",0.103,"ball","male",22,5.5,5.5,5.5,2,6
"p896142","robot",TRUE,"king","OTHER","king",0.204,"king","male",22,5.5,5.5,5.5,2,6
"p896142","robot",FALSE,"road","ladder","avenue",0,"street","male",22,5.5,5.5,5.5,2,6
"p896142","robot",TRUE,"teacher","OTHER","lecturer",0.055,"lecturer","male",22,5.5,5.5,5.5,2,6
"p896142","robot",FALSE,"thief","robber","thief",0.121,"robber","male",22,5.5,5.5,5.5,2,6
"p896142","robot",TRUE,"cup","cup","mug",0.121,"mug","male",22,5.5,5.5,5.5,2,6
"p896142","robot",FALSE,"recycling","rubbish bin","recycling bin",0.055,"rubbish bin","male",22,5.5,5.5,5.5,2,6
"p896142","robot",FALSE,"drugs","pills","drugs",0.121,"pills","male",22,5.5,5.5,5.5,2,6
"p896142","robot",FALSE,"dirt","dirt","sand",0,"dirt","male",22,5.5,5.5,5.5,2,6
"p896142","robot",FALSE,"woman","woman","lady",0.241,"woman","male",22,5.5,5.5,5.5,2,6
"p896142","robot",FALSE,"touchpad","tablet","touchscreen",0.086,"tablet","male",22,5.5,5.5,5.5,2,6
"p896142","robot",FALSE,"USB","OTHER","memory stick",0.055,"usb stick","male",22,5.5,5.5,5.5,2,6
"p896142","robot",FALSE,"baby","baby","kid",0.017,"baby","male",22,5.5,5.5,5.5,2,6
"p907596","robot.trust",TRUE,"king","OTHER","king",0.204,"king","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",TRUE,"money","money","coins",0.404,"coins","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",FALSE,"rabbit","OTHER","bunny",0.14,"rabbit","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",TRUE,"soldier","OTHER","gunman",0.086,"gunman","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",TRUE,"robot","robot","android",0,"android","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",TRUE,"road","road","avenue",0,"avenue","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",FALSE,"USB","usb drive","usb stick",0.418,"usb drive","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",FALSE,"laptop","laptop","computer",0.316,"laptop","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",TRUE,"drugs","pills","drugs",0.121,"drugs","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",TRUE,"microbes","cells","microorganisms",0.052,"microorganisms","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",TRUE,"city","buildings","town",0,"town","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",TRUE,"sphere","OTHER","sphere",0.328,"sphere","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",FALSE,"boot","boot","shoe",0.086,"boot","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",TRUE,"dirt","OTHER","sand",0,"sand","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",FALSE,"wedge","OTHER","concrete",0.017,"cement","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",FALSE,"house","house","home",0.018,"house","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",TRUE,"woman","lady","woman",0.586,"woman","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",TRUE,"factory","factory","pollution",0.017,"pollution","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",TRUE,"socket","OTHER","socket",0.091,"socket","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",FALSE,"baby","baby","kid",0.017,"child","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",TRUE,"ship","ship","boat",0.517,"boat","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",FALSE,"church","church","cathedral",0,"church","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",TRUE,"people","OTHER","people",0.473,"people","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",TRUE,"thief","OTHER","thief",0.121,"thief","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",TRUE,"teacher","OTHER","teacher",0.564,"teacher","female",19,4.5,5.5,6,4,5.5
"p907596","robot.trust",TRUE,"cup","coffee cup","cup",0.379,"cup","female",19,4.5,5.5,6,4,5.5
"p931664","human",FALSE,"baby","baby","sprog",0,"baby","female",23,4,5.5,5,7,5
"p931664","human",TRUE,"sphere","OTHER","sphere",0.328,"sphere","female",23,4,5.5,5,7,5
"p931664","human",FALSE,"cup","mug","cup",0.379,"mug","female",23,4,5.5,5,7,5
"p931664","human",FALSE,"church","church","cathedral",0,"church","female",23,4,5.5,5,7,5
"p931664","human",FALSE,"microbes","bacteria","microorganisms",0.052,"bacteria","female",23,4,5.5,5,7,5
"p931664","human",TRUE,"factory","factory","pollution",0.017,"pollution","female",23,4,5.5,5,7,5
"p931664","human",FALSE,"laptop","laptop","computer",0.316,"laptop","female",23,4,5.5,5,7,5
"p931664","human",TRUE,"mouse","mouse","rat",0.211,"rat","female",23,4,5.5,5,7,5
"p931664","human",TRUE,"soldier","OTHER","soldier",0.328,"soldier","female",23,4,5.5,5,7,5
"p931664","human",FALSE,"house","house","home",0.018,"house","female",23,4,5.5,5,7,5
"p931664","human",TRUE,"dirt","dirt","gravel",0.052,"gravel","female",23,4,5.5,5,7,5
"p931664","human",TRUE,"teacher","OTHER","teacher",0.564,"teacher","female",23,4,5.5,5,7,5
"p931664","human",FALSE,"thief","burglar","robber",0.586,"burglar","female",23,4,5.5,5,7,5
"p931664","human",TRUE,"city","OTHER","buildings",0.276,"buildings","female",23,4,5.5,5,7,5
"p931664","human",FALSE,"rabbit","bunny","rabbit",0.807,"bunny","female",23,4,5.5,5,7,5
"p931664","human",TRUE,"woman","woman","lady",0.241,"lady","female",23,4,5.5,5,7,5
"p931664","human",TRUE,"touchpad","ipad","tablet",0.569,"tablet","female",23,4,5.5,5,7,5
"p931664","human",TRUE,"socket","OTHER","socket",0.091,"socket","female",23,4,5.5,5,7,5
"p931664","human",TRUE,"knife","knife","dagger",0.074,"dagger","female",23,4,5.5,5,7,5
"p931664","human",FALSE,"boot","boot","shoe",0.086,"boot","female",23,4,5.5,5,7,5
"p931664","human",FALSE,"cook","chef","cook",0.164,"chef","female",23,4,5.5,5,7,5
"p931664","human",FALSE,"alligator","crocodile","alligator",0.291,"crocodile","female",23,4,5.5,5,7,5
"p931664","human",TRUE,"snake","snake","serpent",0.055,"serpent","female",23,4,5.5,5,7,5
"p931664","human",TRUE,"wedge","plaster","pizza slice",0.017,"pizza slice","female",23,4,5.5,5,7,5
"p931664","human",TRUE,"king","OTHER","king",0.204,"king","female",23,4,5.5,5,7,5
"p931664","human",TRUE,"road","ladder","highway",0,"highway","female",23,4,5.5,5,7,5
"p936626","robot",FALSE,"teacher","OTHER","teacher",0.564,"OTHER","female",28,3.5,6,5,4,3.5
"p936626","robot",TRUE,"soldier","OTHER","soldier",0.328,"soldier","female",28,3.5,6,5,4,3.5
"p936626","robot",FALSE,"factory","factory","pollution",0.017,"factory","female",28,3.5,6,5,4,3.5
"p936626","robot",FALSE,"laptop","computer","laptop",0.667,"computer","female",28,3.5,6,5,4,3.5
"p936626","robot",FALSE,"recycling","wheely bin","recycling bin",0.055,"wheely bin","female",28,3.5,6,5,4,3.5
"p936626","robot",TRUE,"road","road","highway",0,"highway","female",28,3.5,6,5,4,3.5
"p936626","robot",FALSE,"marijuana","marijuana","leaf",0.404,"marijuana","female",28,3.5,6,5,4,3.5
"p936626","robot",FALSE,"knife","knife","dagger",0.074,"knife","female",28,3.5,6,5,4,3.5
"p936626","robot",TRUE,"king","OTHER","king",0.204,"king","female",28,3.5,6,5,4,3.5
"p936626","robot",FALSE,"thief","burglar","robber",0.586,"burglar","female",28,3.5,6,5,4,3.5
"p936626","robot",FALSE,"drugs","OTHER","medicine",0.207,"OTHER","female",28,3.5,6,5,4,3.5
"p936626","robot",FALSE,"church","church","cathedral",0,"church","female",28,3.5,6,5,4,3.5
"p936626","robot",TRUE,"cup","coffee","cup",0.379,"cup","female",28,3.5,6,5,4,3.5
"p936626","robot",FALSE,"house","house","home",0.018,"house","female",28,3.5,6,5,4,3.5
"p936626","robot",FALSE,"woman","lady","woman",0.586,"lady","female",28,3.5,6,5,4,3.5
"p936626","robot",FALSE,"baby","crawling","sprog",0,"crawl","female",28,3.5,6,5,4,3.5
"p936626","robot",FALSE,"mouse","rat","mouse",0.754,"rat","female",28,3.5,6,5,4,3.5
"p936626","robot",FALSE,"city","OTHER","buildings",0.276,"OTHER","female",28,3.5,6,5,4,3.5
"p936626","robot",FALSE,"snake","snake","serpent",0.055,"snake","female",28,3.5,6,5,4,3.5
"p936626","robot",FALSE,"dirt","dirt","gravel",0.052,"dirt","female",28,3.5,6,5,4,3.5
"p936626","robot",FALSE,"alligator","crocodile","alligator",0.291,"crocodile","female",28,3.5,6,5,4,3.5
"p936626","robot",FALSE,"boot","boot","shoe",0.086,"boot","female",28,3.5,6,5,4,3.5
"p936626","robot",FALSE,"cattle","dairy farm","cattle",0.138,"cows","female",28,3.5,6,5,4,3.5
"p936626","robot",FALSE,"rabbit","bunny","rabbit",0.807,"bunny","female",28,3.5,6,5,4,3.5
"p936626","robot",FALSE,"wedge","OTHER","pizza slice",0.017,"mortar","female",28,3.5,6,5,4,3.5
"p936626","robot",FALSE,"sphere","OTHER","sphere",0.328,"OTHER","female",28,3.5,6,5,4,3.5
"p936626","robot",FALSE,"socket","OTHER","socket",0.091,"OTHER","female",28,3.5,6,5,4,3.5
"p936626","robot",TRUE,"cook","OTHER","cook",0.164,"cook","female",28,3.5,6,5,4,3.5
"p978371","robot",TRUE,"cup","cup","mug",0.121,"mug","male",26,5.5,7,5.5,6.5,5
"p978371","robot",TRUE,"microbes","microorganisms","germs",0.207,"germs","male",26,5.5,7,5.5,6.5,5
"p978371","robot",TRUE,"artist","painter","artist",0.569,"artist","male",26,5.5,7,5.5,6.5,5
"p978371","robot",FALSE,"rabbit","rabbit","bunny",0.14,"rabbit","male",26,5.5,7,5.5,6.5,5
"p978371","robot",FALSE,"couch","couch","sofa",0.2,"couch","male",26,5.5,7,5.5,6.5,5
"p978371","robot",TRUE,"money","money","coins",0.404,"coins","male",26,5.5,7,5.5,6.5,5
"p978371","robot",FALSE,"snake","snake","serpent",0.055,"snake","male",26,5.5,7,5.5,6.5,5
"p978371","robot",FALSE,"boot","boot","shoe",0.086,"boot","male",26,5.5,7,5.5,6.5,5
"p978371","robot",FALSE,"teacher","teacher","lecturer",0.055,"teacher","male",26,5.5,7,5.5,6.5,5
"p978371","robot",TRUE,"road","road","highway",0,"highway","male",26,5.5,7,5.5,6.5,5
"p978371","robot",TRUE,"priest","OTHER","priest",0.491,"priest","male",26,5.5,7,5.5,6.5,5
"p978371","robot",TRUE,"mouse","rat","mouse",0.754,"mouse","male",26,5.5,7,5.5,6.5,5
"p978371","robot",TRUE,"marijuana","leaf","weed",0.077,"weed","male",26,5.5,7,5.5,6.5,5
"p978371","robot",FALSE,"church","church","cathedral",0,"church","male",26,5.5,7,5.5,6.5,5
"p978371","robot",TRUE,"soldier","OTHER","soldier",0.328,"soldier","male",26,5.5,7,5.5,6.5,5
"p978371","robot",TRUE,"wedge","OTHER","concrete",0.017,"concrete","male",26,5.5,7,5.5,6.5,5
"p978371","robot",FALSE,"ship","boat","ship",0.448,"boat","male",26,5.5,7,5.5,6.5,5
"p978371","robot",TRUE,"people","crowd","people",0.473,"people","male",26,5.5,7,5.5,6.5,5
"p978371","robot",FALSE,"knife","knife","dagger",0.074,"knife","male",26,5.5,7,5.5,6.5,5
"p978371","robot",FALSE,"baby","baby","sprog",0,"baby","male",26,5.5,7,5.5,6.5,5
"p978371","robot",FALSE,"recycling","bin","rubbish bin",0.527,"bin","male",26,5.5,7,5.5,6.5,5
"p978371","robot",TRUE,"factory","OTHER","factory",0.862,"factory","male",26,5.5,7,5.5,6.5,5
"p978371","robot",TRUE,"dirt","OTHER","sand",0,"sand","male",26,5.5,7,5.5,6.5,5
"p978371","robot",TRUE,"drugs","pills","medicine",0.207,"medicine","male",26,5.5,7,5.5,6.5,5
"p978371","robot",TRUE,"woman","lady","woman",0.586,"woman","male",26,5.5,7,5.5,6.5,5
"p978371","robot",TRUE,"touchpad","ipad","touchscreen",0.086,"touchscreen","male",26,5.5,7,5.5,6.5,5
"p980973","robot.trust",TRUE,"thief","thief","robber",0.586,"robber","female",21,5,4,6,2.5,4
"p980973","robot.trust",TRUE,"artist","OTHER","artist",0.569,"artist","female",21,5,4,6,2.5,4
"p980973","robot.trust",FALSE,"baby","OTHER","sprog",0,"baby","female",21,5,4,6,2.5,4
"p980973","robot.trust",FALSE,"road","train tracks","highway",0,"road","female",21,5,4,6,2.5,4
"p980973","robot.trust",FALSE,"drugs","medicine","drugs",0.121,"medicine","female",21,5,4,6,2.5,4
"p980973","robot.trust",TRUE,"laptop","computer","laptop",0.667,"laptop","female",21,5,4,6,2.5,4
"p980973","robot.trust",TRUE,"touchpad","tablet","touchscreen",0.086,"touchscreen","female",21,5,4,6,2.5,4
"p980973","robot.trust",FALSE,"money","coins","money",0.544,"coins","female",21,5,4,6,2.5,4
"p980973","robot.trust",FALSE,"dog","dog","wolf",0,"dog","female",21,5,4,6,2.5,4
"p980973","robot.trust",FALSE,"boot","boot","shoe",0.086,"boot","female",21,5,4,6,2.5,4
"p980973","robot.trust",FALSE,"socket","OTHER","socket",0.091,"OTHER","female",21,5,4,6,2.5,4
"p980973","robot.trust",TRUE,"people","OTHER","crowd",0.291,"crowd","female",21,5,4,6,2.5,4
"p980973","robot.trust",FALSE,"factory","factory","pollution",0.017,"factory","female",21,5,4,6,2.5,4
"p980973","robot.trust",FALSE,"city","city","buildings",0.276,"city","female",21,5,4,6,2.5,4
"p980973","robot.trust",FALSE,"knife","knife","dagger",0.074,"knife","female",21,5,4,6,2.5,4
"p980973","robot.trust",TRUE,"dirt","OTHER","sand",0,"sand","female",21,5,4,6,2.5,4
"p980973","robot.trust",TRUE,"cattle","OTHER","cows",0.621,"cows","female",21,5,4,6,2.5,4
