"poundGuesses"	"kgGuesses"
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1250	567.151
1251	567.604
1251	567.604
1251	567.604
1251	567.604
1251	567.604
1251	567.604
1251	567.604
1251	567.604
1251	567.604
1252	568.058
1252	568.058
1252	568.058
1252	568.058
1252	568.058
1252	568.058
1252	568.058
1252	568.058
1252	568.058
1252	568.058
1252	568.058
1252	568.058
1252	568.058
1253	568.512
1253	568.512
1253	568.512
1253	568.512
1253	568.512
1253	568.512
1253	568.512
1253	568.512
1253	568.512
1253	568.512
1253	568.512
1253	568.512
1253	568.512
1253	568.512
1253	568.512
1253	568.512
1253	568.512
1253	568.512
1254	568.966
1254	568.966
1254	568.966
1254	568.966
1254	568.966
1254	568.966
1254	568.966
1254	568.966
1254	568.966
1254	568.966
1254	568.966
1255	569.419
1255	569.419
1255	569.419
1255	569.419
1255	569.419
1255	569.419
1255	569.419
1255	569.419
1255	569.419
1255	569.419
1255	569.419
1255	569.419
1255	569.419
1255.5	569.646
1256	569.873
1256	569.873
1256	569.873
1256	569.873
1256	569.873
1256	569.873
1256	569.873
1256	569.873
1256	569.873
1256	569.873
1256	569.873
1256	569.873
1256	569.873
1256	569.873
1256	569.873
1256	569.873
1256	569.873
1256	569.873
1256	569.873
1256	569.873
1256	569.873
1256	569.873
1256	569.873
1256	569.873
1257	570.327
1257	570.327
1257	570.327
1257	570.327
1257	570.327
1257	570.327
1257	570.327
1257	570.327
1257	570.327
1257	570.327
1257	570.327
1257	570.327
1257	570.327
1257	570.327
1257	570.327
1257	570.327
1257	570.327
1257	570.327
1257	570.327
1257	570.327
1257	570.327
1257	570.327
1257	570.327
1257	570.327
1257	570.327
1257	570.327
1257	570.327
1258	570.78
1258	570.78
1258	570.78
1258	570.78
1258	570.78
1258	570.78
1258	570.78
1258	570.78
1258	570.78
1258	570.78
1258	570.78
1258	570.78
1258	570.78
1258	570.78
1258	570.78
1259	571.234
1259	571.234
1259	571.234
1259	571.234
1259	571.234
1259	571.234
1259	571.234
1259	571.234
1259	571.234
1259	571.234
1260	571.688
1260	571.688
1260	571.688
1260	571.688
1260	571.688
1260	571.688
1260	571.688
1260	571.688
1260	571.688
1260	571.688
1260	571.688
1260	571.688
1260	571.688
1261	572.142
1261	572.142
1261	572.142
1262	572.595
1262	572.595
1262	572.595
1262	572.595
1262	572.595
1262	572.595
1262	572.595
1263	573.049
1263	573.049
1263	573.049
1263	573.049
1263	573.049
1263	573.049
1263	573.049
1263	573.049
1263	573.049
1263	573.049
1263	573.049
1263	573.049
1263	573.049
1263	573.049
1263	573.049
1263	573.049
1263	573.049
1263	573.049
1263	573.049
1263	573.049
1264	573.503
1264	573.503
1264	573.503
1264	573.503
1264	573.503
1264	573.503
1264	573.503
1264	573.503
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1265	573.956
1266	574.41
1266	574.41
1266	574.41
1266	574.41
1266	574.41
1267	574.864
1267	574.864
1267	574.864
1267	574.864
1267	574.864
1267	574.864
1267	574.864
1267	574.864
1267	574.864
1267	574.864
1267	574.864
1267	574.864
1267	574.864
1267	574.864
1267	574.864
1267	574.864
1267	574.864
1268	575.318
1268	575.318
1268	575.318
1268	575.318
1268	575.318
1268	575.318
1268	575.318
1268	575.318
1268	575.318
1268	575.318
1268	575.318
1268	575.318
1268	575.318
1268	575.318
1269	575.771
1270	576.225
1270	576.225
1270	576.225
1270	576.225
1270	576.225
1271	576.679
1271	576.679
1271	576.679
1271	576.679
1271.5	576.906
1271.5	576.906
1272	577.132
1272	577.132
1272	577.132
1272	577.132
1272	577.132
1272	577.132
1272	577.132
1273	577.586
1273	577.586
1273	577.586
1273	577.586
1273	577.586
1273	577.586
1273	577.586
1273	577.586
1273	577.586
1273	577.586
1273	577.586
1273	577.586
1273	577.586
1273	577.586
1273	577.586
1273	577.586
1273	577.586
1273	577.586
1273	577.586
1273	577.586
1273	577.586
1273	577.586
1273	577.586
1274	578.04
1274	578.04
1274	578.04
1274	578.04
1274	578.04
1274	578.04
1274	578.04
1274	578.04
1274	578.04
1274	578.04
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1275	578.494
1276	578.947
1276	578.947
1276	578.947
1276	578.947
1276	578.947
1276	578.947
1276	578.947
1276	578.947
1276	578.947
1276	578.947
1276	578.947
1276	578.947
1276	578.947
1276	578.947
1276	578.947
1276	578.947
1276	578.947
1276	578.947
1276	578.947
1277	579.401
1277	579.401
1277	579.401
1277	579.401
1277	579.401
1277	579.401
1277	579.401
1277	579.401
1278	579.855
1278	579.855
1278	579.855
1278	579.855
1278	579.855
1278	579.855
1278	579.855
1278	579.855
1278	579.855
1278	579.855
1278	579.855
1278	579.855
1278	579.855
1279	580.309
1279	580.309
1279	580.309
1279	580.309
1279	580.309
1279	580.309
1280	580.762
1280	580.762
1280	580.762
1280	580.762
1280	580.762
1280	580.762
1280	580.762
1280	580.762
1280	580.762
1280	580.762
1280	580.762
1280	580.762
1280	580.762
1280	580.762
1280	580.762
1280	580.762
1280	580.762
1280	580.762
1280	580.762
1280	580.762
1280	580.762
1280	580.762
1280	580.762
1280	580.762
1280	580.762
1281	581.216
1281	581.216
1281	581.216
1282	581.67
1282	581.67
1282	581.67
1282	581.67
1282	581.67
1282	581.67
1282	581.67
1283	582.123
1283	582.123
1283	582.123
1283	582.123
1283	582.123
1283	582.123
1283.5	582.35
1284	582.577
1284	582.577
1284	582.577
1284	582.577
1284	582.577
1284	582.577
1284	582.577
1284	582.577
1284	582.577
1285	583.031
1285	583.031
1285	583.031
1285	583.031
1285	583.031
1285	583.031
1285	583.031
1285	583.031
1285	583.031
1285	583.031
1285	583.031
1285	583.031
1285	583.031
1285	583.031
1285	583.031
1285	583.031
1285	583.031
1285	583.031
1285	583.031
1286	583.485
1286	583.485
1286	583.485
1286	583.485
1286	583.485
1286	583.485
1286	583.485
1286	583.485
1286	583.485
1286	583.485
1286	583.485
1286	583.485
1286	583.485
1286	583.485
1286	583.485
1286	583.485
1286	583.485
1286.4	583.666
1287	583.938
1287	583.938
1287	583.938
1287	583.938
1287	583.938
1287	583.938
1287	583.938
1287	583.938
1287	583.938
1287	583.938
1287	583.938
1287	583.938
1287	583.938
1287	583.938
1287	583.938
1288	584.392
1288	584.392
1288	584.392
1289	584.846
1289	584.846
1289	584.846
1289	584.846
1289	584.846
1289	584.846
1289	584.846
1289	584.846
1289	584.846
1289	584.846
1289	584.846
1289	584.846
1289	584.846
1289	584.846
1289	584.846
1289.12	584.9
1290	585.299
1290	585.299
1290	585.299
1290	585.299
1290	585.299
1290	585.299
1290	585.299
1290	585.299
1290	585.299
1290	585.299
1290	585.299
1290	585.299
1290	585.299
1291	585.753
1291	585.753
1291.909	586.166
1292	586.207
1292	586.207
1292	586.207
1293	586.661
1294	587.114
1294	587.114
1294	587.114
1294	587.114
1295	587.568
1295	587.568
1295	587.568
1295	587.568
1295	587.568
1295	587.568
1295	587.568
1295	587.568
1295	587.568
1295	587.568
1295	587.568
1296	588.022
1297	588.475
1297	588.475
1297	588.475
1297	588.475
1298	588.929
1298	588.929
1298	588.929
1298	588.929
1299	589.383
1299	589.383
1299	589.383
1299	589.383
1299	589.383
1299	589.383
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1300	589.837
1301	590.29
1301	590.29
1301	590.29
1302	590.744
1302	590.744
1303	591.198
1303	591.198
1303	591.198
1303	591.198
1305	592.105
1305	592.105
1305	592.105
1305	592.105
1305	592.105
1305	592.105
1306	592.559
1307	593.013
1307	593.013
1307	593.013
1307	593.013
1307.4	593.194
1308	593.466
1308	593.466
1309	593.92
1310	594.374
1310	594.374
1310	594.374
1310	594.374
1310	594.374
1310	594.374
1310	594.374
1310	594.374
1311	594.828
1311	594.828
1311	594.828
1311	594.828
1312	595.281
1312	595.281
1312	595.281
1312	595.281
1312	595.281
1312	595.281
1312	595.281
1312	595.281
1312	595.281
1312	595.281
1312	595.281
1312	595.281
1313	595.735
1313	595.735
1313	595.735
1313	595.735
1313	595.735
1313	595.735
1313	595.735
1314	596.189
1315	596.642
1315	596.642
1315	596.642
1316	597.096
1317	597.55
1317	597.55
1317	597.55
1317	597.55
1318	598.004
1319	598.457
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320	598.911
1320.5	599.138
1321	599.365
1321	599.365
1321	599.365
1321	599.365
1321	599.365
1321	599.365
1321	599.365
1321	599.365
1321	599.365
1321	599.365
1321	599.365
1321	599.365
1321	599.365
1322	599.819
1322	599.819
1322	599.819
1322	599.819
1322	599.819
1322	599.819
1322	599.819
1322	599.819
1322	599.819
1322	599.819
1322	599.819
1322	599.819
1322	599.819
1322	599.819
1322	599.819
1322	599.819
1322.5	600.045
1322.77	600.168
1323	600.272
1323	600.272
1323	600.272
1323	600.272
1323	600.272
1323	600.272
1323	600.272
1323	600.272
1323	600.272
1323	600.272
1323	600.272
1323	600.272
1324	600.726
1324	600.726
1324	600.726
1324	600.726
1324	600.726
1324	600.726
1324	600.726
1324	600.726
1324	600.726
1324	600.726
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1325	601.18
1326	601.633
1326	601.633
1326	601.633
1326	601.633
1326	601.633
1326	601.633
1326	601.633
1326	601.633
1326	601.633
1326	601.633
1326	601.633
1326	601.633
1327	602.087
1327	602.087
1327	602.087
1327	602.087
1327	602.087
1327	602.087
1327	602.087
1327	602.087
1327	602.087
1327	602.087
1327	602.087
1327	602.087
1327	602.087
1327	602.087
1327	602.087
1327	602.087
1327	602.087
1327	602.087
1327	602.087
1327	602.087
1327	602.087
1327	602.087
1327	602.087
1328	602.541
1328	602.541
1328	602.541
1328	602.541
1328	602.541
1328	602.541
1328	602.541
1328	602.541
1328	602.541
1328	602.541
1328	602.541
1328	602.541
1328	602.541
1329	602.995
1329	602.995
1329	602.995
1329	602.995
1329	602.995
1329	602.995
1329	602.995
1329	602.995
1329	602.995
1329.7	603.312
1330	603.448
1330	603.448
1330	603.448
1330	603.448
1330	603.448
1330	603.448
1330	603.448
1330	603.448
1330	603.448
1330	603.448
1330	603.448
1331	603.902
1331	603.902
1331	603.902
1332	604.356
1332	604.356
1332	604.356
1332	604.356
1333	604.809
1333	604.809
1333	604.809
1333	604.809
1333	604.809
1333	604.809
1333	604.809
1333	604.809
1333	604.809
1333	604.809
1333	604.809
1333	604.809
1333	604.809
1333.1	604.855
1334	605.263
1334	605.263
1334	605.263
1334	605.263
1335	605.717
1335	605.717
1335	605.717
1335	605.717
1335	605.717
1335	605.717
1335	605.717
1335	605.717
1335	605.717
1336	606.171
1336	606.171
1336	606.171
1337	606.624
1337	606.624
1337	606.624
1337	606.624
1337	606.624
1337	606.624
1337	606.624
1337	606.624
1337	606.624
1337	606.624
1337	606.624
1337	606.624
1337	606.624
1337	606.624
1337	606.624
1338	607.078
1338	607.078
1338	607.078
1338	607.078
1340	607.985
1340	607.985
1340	607.985
1340	607.985
1340	607.985
1340	607.985
1340	607.985
1340	607.985
1340	607.985
1340	607.985
1340	607.985
1340	607.985
1340	607.985
1340	607.985
1340	607.985
1340	607.985
1341	608.439
1341	608.439
1341	608.439
1341	608.439
1341	608.439
1341	608.439
1341	608.439
1342	608.893
1342	608.893
1342	608.893
1342	608.893
1342	608.893
1342	608.893
1342	608.893
1342	608.893
1342	608.893
1342	608.893
1342	608.893
1342	608.893
1342	608.893
1342	608.893
1342	608.893
1342	608.893
1342	608.893
1342	608.893
1342	608.893
1342	608.893
1342	608.893
1342	608.893
1342	608.893
1343	609.347
1343	609.347
1343	609.347
1343	609.347
1343	609.347
1343	609.347
1343	609.347
1344	609.8
1344	609.8
1344	609.8
1344	609.8
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345	610.254
1345.3	610.39
1346	610.708
1346	610.708
1346	610.708
1346	610.708
1346	610.708
1346	610.708
1346	610.708
1346	610.708
1346	610.708
1346	610.708
1346	610.708
1346	610.708
1346	610.708
1346	610.708
1347	611.162
1347	611.162
1347	611.162
1347	611.162
1347	611.162
1347	611.162
1347	611.162
1347	611.162
1347	611.162
1347	611.162
1347	611.162
1347	611.162
1347	611.162
1347	611.162
1347	611.162
1347	611.162
1347	611.162
1347	611.162
1348	611.615
1348	611.615
1348	611.615
1348	611.615
1348	611.615
1348	611.615
1348	611.615
1348	611.615
1348	611.615
1348	611.615
1348	611.615
1348	611.615
1348	611.615
1348	611.615
1348	611.615
1348	611.615
1348	611.615
1348	611.615
1348	611.615
1349	612.069
1349	612.069
1349	612.069
1349	612.069
1349	612.069
1349.5	612.296
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350	612.523
1350.75	612.863
1351	612.976
1351	612.976
1351	612.976
1351	612.976
1351	612.976
1351	612.976
1351	612.976
1351	612.976
1351	612.976
1352	613.43
1352	613.43
1352	613.43
1352	613.43
1352	613.43
1352	613.43
1352	613.43
1352	613.43
1352	613.43
1352	613.43
1352	613.43
1352	613.43
1352.5	613.657
1352.78	613.784
1353	613.884
1353	613.884
1353	613.884
1353	613.884
1353	613.884
1354	614.338
1354	614.338
1354	614.338
1354	614.338
1354	614.338
1354	614.338
1354	614.338
1354	614.338
1354	614.338
1354	614.338
1355	614.791
1355	614.791
1355	614.791
1355	614.791
1355	614.791
1355	614.791
1355	614.791
1355	614.791
1355	614.791
1355	614.791
1355	614.791
1355	614.791
1355	614.791
1355	614.791
1355	614.791
1355.96	615.227
1356	615.245
1356	615.245
1356	615.245
1356	615.245
1356	615.245
1356	615.245
1356	615.245
1356	615.245
1356	615.245
1356	615.245
1356	615.245
1356	615.245
1356	615.245
1356	615.245
1356	615.245
1356	615.245
1356	615.245
1356	615.245
1356	615.245
1356	615.245
1356	615.245
1356	615.245
1356	615.245
1357	615.699
1357	615.699
1357	615.699
1357	615.699
1357	615.699
1357	615.699
1357	615.699
1357	615.699
1357	615.699
1357	615.699
1357	615.699
1357	615.699
1357	615.699
1357	615.699
1357	615.699
1357	615.699
1357	615.699
1357	615.699
1357	615.699
1357	615.699
1358	616.152
1358	616.152
1358	616.152
1358	616.152
1358	616.152
1358	616.152
1358	616.152
1358	616.152
1358	616.152
1358	616.152
1358	616.152
1358	616.152
1358	616.152
1359	616.606
1359	616.606
1359	616.606
1359	616.606
1359	616.606
1359	616.606
1360	617.06
1360	617.06
1360	617.06
1360	617.06
1360	617.06
1360	617.06
1360	617.06
1360	617.06
1360	617.06
1361	617.514
1361	617.514
1361	617.514
1362	617.967
1362	617.967
1362	617.967
1362	617.967
1362	617.967
1362	617.967
1362	617.967
1362	617.967
1362	617.967
1362	617.967
1362	617.967
1362	617.967
1362	617.967
1363	618.421
1363	618.421
1363	618.421
1363	618.421
1364	618.875
1364	618.875
1364	618.875
1364	618.875
1364	618.875
1364	618.875
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1365	619.328
1366	619.782
1366	619.782
1366	619.782
1367	620.236
1367	620.236
1367	620.236
1367	620.236
1367	620.236
1367	620.236
1367	620.236
1367	620.236
1367	620.236
1367	620.236
1367	620.236
1367	620.236
1367	620.236
1367	620.236
1367	620.236
1367	620.236
1368	620.69
1368	620.69
1368	620.69
1368	620.69
1368	620.69
1368	620.69
1368	620.69
1368	620.69
1368	620.69
1368	620.69
1368	620.69
1368	620.69
1368	620.69
1368	620.69
1369	621.143
1369	621.143
1369	621.143
1369	621.143
1369	621.143
1369	621.143
1369	621.143
1369	621.143
1369	621.143
1370	621.597
1370	621.597
1370	621.597
1370	621.597
1370	621.597
1370	621.597
1371	622.051
1371	622.051
1371	622.051
1371	622.051
1372	622.505
1372	622.505
1372	622.505
1372	622.505
1372	622.505
1372	622.505
1372	622.505
1372	622.505
1372	622.505
1372	622.505
1372	622.505
1372	622.505
1372	622.505
1372	622.505
1372	622.505
1372	622.505
1373	622.958
1373	622.958
1373	622.958
1373	622.958
1373	622.958
1373	622.958
1374	623.412
1374	623.412
1374	623.412
1374	623.412
1374	623.412
1374	623.412
1374	623.412
1374	623.412
1374	623.412
1374	623.412
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1375	623.866
1376	624.319
1376	624.319
1376	624.319
1376	624.319
1376	624.319
1376	624.319
1376	624.319
1376	624.319
