"word","subject","enteredResponse","age","gender","wordStatus","wordLength","macronWord","phon.score","z.rating"
"toru","96DD2E630D2D6B1890327AB563C268B6",5,20,"F","real",4,"FALSE",-2.8956115,1.34981164277245
"touki","96DD2E630D2D6B1890327AB563C268B6",2,20,"F","non",5,"FALSE",-3.2319752,-0.902810397286632
"tuakana","96DD2E630D2D6B1890327AB563C268B6",5,20,"F","real",7,"FALSE",-2.62796371428571,1.34981164277245
"tuanapū","96DD2E630D2D6B1890327AB563C268B6",2,20,"F","non",7,"TRUE",-3.25591942857143,-0.902810397286632
"tumeiroruare","96DD2E630D2D6B1890327AB563C268B6",1,20,"F","non",12,"FALSE",-3.1851805,-1.65368441063966
"tupuna","96DD2E630D2D6B1890327AB563C268B6",3,20,"F","real",6,"FALSE",-3.02929266666667,-0.151936383933604
"turituri","96DD2E630D2D6B1890327AB563C268B6",5,20,"F","real",8,"FALSE",-2.8622695,1.34981164277245
"tuwhe","96DD2E630D2D6B1890327AB563C268B6",3,20,"F","non",4,"FALSE",-3.5038565,-0.151936383933604
"uke","96DD2E630D2D6B1890327AB563C268B6",5,20,"F","non",3,"FALSE",-3.31452866666667,1.34981164277245
"uko","96DD2E630D2D6B1890327AB563C268B6",4,20,"F","non",3,"FALSE",-3.495732,0.598937629419425
"unati","96DD2E630D2D6B1890327AB563C268B6",2,20,"F","non",5,"FALSE",-3.0008952,-0.902810397286632
"upoko","96DD2E630D2D6B1890327AB563C268B6",3,20,"F","real",5,"FALSE",-3.2542632,-0.151936383933604
"uro","96DD2E630D2D6B1890327AB563C268B6",1,20,"F","non",3,"FALSE",-3.21527866666667,-1.65368441063966
"uti","96DD2E630D2D6B1890327AB563C268B6",4,20,"F","non",3,"FALSE",-3.07040866666667,0.598937629419425
"utu","96DD2E630D2D6B1890327AB563C268B6",5,20,"F","real",3,"FALSE",-3.22293866666667,1.34981164277245
"wāhi tapu","96DD2E630D2D6B1890327AB563C268B6",5,20,"F","real",8,"TRUE",-3.040974,1.34981164277245
"wānanga","96DD2E630D2D6B1890327AB563C268B6",3,20,"F","real",6,"TRUE",-4.94911933333333,-0.151936383933604
"waemura","96DD2E630D2D6B1890327AB563C268B6",2,20,"F","non",7,"FALSE",-3.21170085714286,-0.902810397286632
"waewae","96DD2E630D2D6B1890327AB563C268B6",4,20,"F","real",6,"FALSE",-3.28590933333333,0.598937629419425
"waha","96DD2E630D2D6B1890327AB563C268B6",3,20,"F","real",4,"FALSE",-2.8534615,-0.151936383933604
"wahine","96DD2E630D2D6B1890327AB563C268B6",5,20,"F","real",6,"FALSE",-2.942506,1.34981164277245
"wai","96DD2E630D2D6B1890327AB563C268B6",5,20,"F","real",3,"FALSE",-2.710756,1.34981164277245
"waiata","96DD2E630D2D6B1890327AB563C268B6",5,20,"F","real",6,"FALSE",-2.78861933333333,1.34981164277245
"waka","96DD2E630D2D6B1890327AB563C268B6",5,20,"F","real",4,"FALSE",-2.567449,1.34981164277245
"waru","96DD2E630D2D6B1890327AB563C268B6",5,20,"F","real",4,"FALSE",-2.778054,1.34981164277245
"wawemiti","96DD2E630D2D6B1890327AB563C268B6",1,20,"F","non",8,"FALSE",-3.31529075,-1.65368441063966
"wehao","96DD2E630D2D6B1890327AB563C268B6",3,20,"F","non",5,"FALSE",-3.3856152,-0.151936383933604
"wereu","96DD2E630D2D6B1890327AB563C268B6",4,20,"F","non",5,"FALSE",-3.3791272,0.598937629419425
"whāhu","96DD2E630D2D6B1890327AB563C268B6",3,20,"F","non",4,"TRUE",-3.5565665,-0.151936383933604
"whāngai","96DD2E630D2D6B1890327AB563C268B6",2,20,"F","real",5,"TRUE",-5.0403112,-0.902810397286632
"whāngaki","96DD2E630D2D6B1890327AB563C268B6",2,20,"F","non",6,"TRUE",-3.292286,-0.902810397286632
"whaea","96DD2E630D2D6B1890327AB563C268B6",3,20,"F","real",4,"FALSE",-3.0626465,-0.151936383933604
"whaha","96DD2E630D2D6B1890327AB563C268B6",2,20,"F","non",4,"FALSE",-3.0821915,-0.902810397286632
"whaiē","96DD2E630D2D6B1890327AB563C268B6",2,20,"F","non",4,"TRUE",-3.7208265,-0.902810397286632
"whakōiaweahua","96DD2E630D2D6B1890327AB563C268B6",2,20,"F","non",12,"TRUE",-3.22836883333333,-0.902810397286632
"whakapapa","96DD2E630D2D6B1890327AB563C268B6",5,20,"F","real",8,"FALSE",-2.35297575,1.34981164277245
"whakarongo","96DD2E630D2D6B1890327AB563C268B6",3,20,"F","real",8,"FALSE",-3.66903075,-0.151936383933604
"whanau","96DD2E630D2D6B1890327AB563C268B6",5,20,"F","real",5,"FALSE",-2.7965892,1.34981164277245
"whani","96DD2E630D2D6B1890327AB563C268B6",3,20,"F","non",4,"FALSE",-2.8069915,-0.151936383933604
"whani kawha","96DD2E630D2D6B1890327AB563C268B6",2,20,"F","non",8,"FALSE",-2.9247915,-0.902810397286632
"whani nia","96DD2E630D2D6B1890327AB563C268B6",3,20,"F","non",7,"FALSE",-2.84287428571429,-0.151936383933604
"whani poraki","96DD2E630D2D6B1890327AB563C268B6",2,20,"F","non",10,"FALSE",-2.7784212,-0.902810397286632
"whani titapa","96DD2E630D2D6B1890327AB563C268B6",2,20,"F","non",10,"FALSE",-2.8231432,-0.902810397286632
"whani whani","96DD2E630D2D6B1890327AB563C268B6",3,20,"F","non",8,"FALSE",-2.8069915,-0.151936383933604
"whare","96DD2E630D2D6B1890327AB563C268B6",5,20,"F","real",4,"FALSE",-2.472664,1.34981164277245
"whataī","96DD2E630D2D6B1890327AB563C268B6",3,20,"F","non",5,"TRUE",-3.4072892,-0.151936383933604
"whehu","96DD2E630D2D6B1890327AB563C268B6",2,20,"F","non",4,"FALSE",-3.5320865,-0.902810397286632
"whenepōna","96DD2E630D2D6B1890327AB563C268B6",3,20,"F","non",8,"TRUE",-3.45223325,-0.151936383933604
"whengo","96DD2E630D2D6B1890327AB563C268B6",2,20,"F","non",4,"FALSE",-3.6528865,-0.902810397286632
"whenua","96DD2E630D2D6B1890327AB563C268B6",5,20,"F","real",5,"FALSE",-3.1671092,1.34981164277245
"whero","96DD2E630D2D6B1890327AB563C268B6",5,20,"F","real",4,"FALSE",-3.052759,1.34981164277245
"wheto","96DD2E630D2D6B1890327AB563C268B6",4,20,"F","non",4,"FALSE",-3.2491765,0.598937629419425
"wheu","96DD2E630D2D6B1890327AB563C268B6",2,20,"F","non",3,"FALSE",-3.85791533333333,-0.902810397286632
"whihia","96DD2E630D2D6B1890327AB563C268B6",2,20,"F","non",5,"FALSE",-2.9579952,-0.902810397286632
"whihia nia","96DD2E630D2D6B1890327AB563C268B6",3,20,"F","non",8,"FALSE",-2.93276625,-0.151936383933604
"whitu","96DD2E630D2D6B1890327AB563C268B6",5,20,"F","real",4,"FALSE",-3.2062715,1.34981164277245
"whuri","96DD2E630D2D6B1890327AB563C268B6",2,20,"F","non",4,"FALSE",-3.603599,-0.902810397286632
"whutarirari","96DD2E630D2D6B1890327AB563C268B6",3,20,"F","non",10,"FALSE",-3.1465216,-0.151936383933604
"wikuruta","96DD2E630D2D6B1890327AB563C268B6",1,20,"F","non",8,"FALSE",-3.14663325,-1.65368441063966
"wura","96DD2E630D2D6B1890327AB563C268B6",2,20,"F","non",4,"FALSE",-3.712089,-0.902810397286632
"wuri","96DD2E630D2D6B1890327AB563C268B6",4,20,"F","non",4,"FALSE",-3.736914,0.598937629419425
"ahatiati","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",8,"FALSE",-2.75024825,-0.916070935065604
"ahiahake","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",8,"FALSE",-2.91881325,-0.916070935065604
"ako","BA39BA7832441F3929461B307E2FF841",4,30,"F","real",3,"FALSE",-3.01460633333333,0.689996873969723
"amu","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",3,"FALSE",-3.36344533333333,-0.113037030547941
"aoraki","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",6,"FALSE",-3.05133933333333,1.49303077848739
"aotearoa","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",8,"FALSE",-3.279072,1.49303077848739
"apēhia","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",6,"TRUE",-3.19249266666667,-0.916070935065604
"ape","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",3,"FALSE",-3.33225533333333,-0.113037030547941
"arane","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",5,"FALSE",-2.9202612,-0.916070935065604
"ario","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",4,"FALSE",-3.208684,-0.113037030547941
"aroha","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",5,"FALSE",-2.9558472,1.49303077848739
"atua","BA39BA7832441F3929461B307E2FF841",3,30,"F","real",4,"FALSE",-2.893379,-0.113037030547941
"awa","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",3,"FALSE",-3.15209533333333,1.49303077848739
"eha","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",3,"FALSE",-3.41708533333333,-0.916070935065604
"eko","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",3,"FALSE",-3.35957866666667,-0.916070935065604
"hīkoi","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",5,"TRUE",-3.4836552,1.49303077848739
"hūku","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",4,"TRUE",-3.581144,-0.113037030547941
"hōhā","BA39BA7832441F3929461B307E2FF841",3,30,"F","real",4,"TRUE",-3.803549,-0.113037030547941
"hōke","BA39BA7832441F3929461B307E2FF841",1,30,"F","non",4,"TRUE",-3.4078715,-1.71910483958327
"hāno","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",4,"TRUE",-3.6773715,-0.916070935065604
"haeo","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",4,"FALSE",-3.5562315,-0.916070935065604
"haere mai","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",8,"FALSE",-2.827047625,1.49303077848739
"haka","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",4,"FALSE",-2.466464,1.49303077848739
"hakaatū","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",7,"TRUE",-2.98069657142857,-0.113037030547941
"hangi","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",4,"FALSE",-5.235669,1.49303077848739
"hapū","BA39BA7832441F3929461B307E2FF841",4,30,"F","real",4,"TRUE",-3.3557165,0.689996873969723
"hepaua","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",6,"FALSE",-3.287206,-0.916070935065604
"hepiti","BA39BA7832441F3929461B307E2FF841",4,30,"F","non",6,"FALSE",-3.27530266666667,0.689996873969723
"hewe","BA39BA7832441F3929461B307E2FF841",1,30,"F","non",4,"FALSE",-3.5384265,-1.71910483958327
"hiamu","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",5,"FALSE",-3.1843292,-0.916070935065604
"hingi","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",4,"FALSE",-3.1128115,-0.916070935065604
"hiu","BA39BA7832441F3929461B307E2FF841",4,30,"F","non",3,"FALSE",-3.80822533333333,0.689996873969723
"hoengaima","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",8,"FALSE",-3.44735825,-0.916070935065604
"hoihoko","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",7,"FALSE",-3.23985657142857,-0.916070935065604
"hoki","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",4,"FALSE",-2.9387065,1.49303077848739
"hongi","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",4,"FALSE",-5.3935765,1.49303077848739
"hope","BA39BA7832441F3929461B307E2FF841",3,30,"F","real",4,"FALSE",-3.210284,-0.113037030547941
"horetī","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",6,"TRUE",-3.27832766666667,-0.916070935065604
"howaka","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",6,"FALSE",-3.10394433333333,-0.916070935065604
"huengi","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",5,"FALSE",-3.4213732,-0.916070935065604
"hui","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",3,"FALSE",-3.16615533333333,1.49303077848739
"humo","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",4,"FALSE",-3.516929,-0.916070935065604
"hunge","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",4,"FALSE",-3.6585715,-0.916070935065604
"hupū","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",4,"TRUE",-3.5827515,-0.113037030547941
"ihiri","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",5,"FALSE",-2.8989012,-0.113037030547941
"ihu","BA39BA7832441F3929461B307E2FF841",4,30,"F","real",3,"FALSE",-3.377152,0.689996873969723
"ikau","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",4,"FALSE",-3.0467115,-0.113037030547941
"iko","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",3,"FALSE",-3.23416533333333,-0.113037030547941
"inga","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",3,"FALSE",-3.20720533333333,-0.113037030547941
"ingi","BA39BA7832441F3929461B307E2FF841",1,30,"F","non",3,"FALSE",-3.420792,-1.71910483958327
"iniata","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",6,"FALSE",-3.03433266666667,-0.113037030547941
"ino","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",3,"FALSE",-3.36670533333333,-0.113037030547941
"ire","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",3,"FALSE",-3.182362,-0.916070935065604
"iru","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",3,"FALSE",-3.301822,-0.113037030547941
"iti","BA39BA7832441F3929461B307E2FF841",2,30,"F","real",3,"FALSE",-2.984703,-0.916070935065604
"iwa","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",3,"FALSE",-3.44123866666667,1.49303077848739
"iwi","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",3,"FALSE",-3.73867866666667,1.49303077848739
"kūhatapō","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",8,"TRUE",-3.4226695,-0.916070935065604
"kūro","BA39BA7832441F3929461B307E2FF841",4,30,"F","non",4,"TRUE",-3.4077065,0.689996873969723
"kūwhati","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",6,"TRUE",-3.29847933333333,-0.916070935065604
"kōhanga","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",6,"TRUE",-4.601376,1.49303077848739
"kāinga","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",5,"TRUE",-5.2901252,1.49303077848739
"kōioromāpara","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",12,"TRUE",-3.21938716666667,-0.916070935065604
"kākāriki","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",8,"TRUE",-3.1071145,1.49303077848739
"kōmuawhiu","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",8,"TRUE",-3.44820575,-0.113037030547941
"kōrero","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",6,"TRUE",-2.90355933333333,1.49303077848739
"kōua","BA39BA7832441F3929461B307E2FF841",4,30,"F","non",4,"TRUE",-3.2521665,0.689996873969723
"kāwanatanga","BA39BA7832441F3929461B307E2FF841",4,30,"F","real",10,"TRUE",-4.0148236,0.689996873969723
"kāweroni","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",8,"TRUE",-3.3071745,-0.916070935065604
"kōwhai","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",5,"TRUE",-3.1082232,1.49303077848739
"kaha","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",4,"FALSE",-2.5579865,1.49303077848739
"kahurangi","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",8,"FALSE",-3.97058325,1.49303077848739
"kai","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",3,"FALSE",-2.47056833333333,1.49303077848739
"kai moana","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",8,"FALSE",-2.821638875,1.49303077848739
"kaitiaki","BA39BA7832441F3929461B307E2FF841",3,30,"F","real",8,"FALSE",-2.52583075,-0.113037030547941
"kaiwhakahaere","BA39BA7832441F3929461B307E2FF841",3,30,"F","real",12,"FALSE",-2.60257466666667,-0.113037030547941
"kapa haka","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",8,"FALSE",-2.5100215,1.49303077848739
"karakia","BA39BA7832441F3929461B307E2FF841",2,30,"F","real",7,"FALSE",-2.42708085714286,-0.916070935065604
"karanga","BA39BA7832441F3929461B307E2FF841",4,30,"F","real",6,"FALSE",-4.23608933333333,0.689996873969723
"karu","BA39BA7832441F3929461B307E2FF841",3,30,"F","real",4,"FALSE",-2.499034,-0.113037030547941
"katoa","BA39BA7832441F3929461B307E2FF841",3,30,"F","real",5,"FALSE",-2.7595132,-0.113037030547941
"kaumātua","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",8,"TRUE",-2.98446575,1.49303077848739
"kaupapa","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",7,"FALSE",-2.78438657142857,1.49303077848739
"kawaa","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",5,"FALSE",-3.1758632,-0.916070935065604
"kawha","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",4,"FALSE",-3.0425915,-0.916070935065604
"kawha kawha","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",8,"FALSE",-3.0425915,-0.916070935065604
"kawha nia","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",7,"FALSE",-2.97750285714286,-0.916070935065604
"kawha whani","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",8,"FALSE",-2.9247915,-0.916070935065604
"kemoramo","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",8,"FALSE",-3.41883825,-0.113037030547941
"kepi","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",4,"FALSE",-3.5658265,-0.113037030547941
"kia kaha","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",7,"FALSE",-2.598163,1.49303077848739
"kia ora","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",6,"FALSE",-2.8187,1.49303077848739
"kingiro","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",6,"FALSE",-3.23904266666667,-0.113037030547941
"kitō","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",4,"TRUE",-3.5530315,-0.916070935065604
"koha","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",4,"FALSE",-2.878489,1.49303077848739
"komekua","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",7,"FALSE",-3.29571514285714,-0.916070935065604
"koro","BA39BA7832441F3929461B307E2FF841",4,30,"F","real",4,"FALSE",-2.5309065,0.689996873969723
"korowai","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",7,"FALSE",-2.93081942857143,1.49303077848739
"koru","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",4,"FALSE",-2.7563265,1.49303077848739
"kuia","BA39BA7832441F3929461B307E2FF841",4,30,"F","real",4,"FALSE",-2.934874,0.689996873969723
"kupō","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",4,"TRUE",-3.5215115,-0.113037030547941
"kura","BA39BA7832441F3929461B307E2FF841",3,30,"F","real",4,"FALSE",-2.736924,-0.113037030547941
"kurī","BA39BA7832441F3929461B307E2FF841",3,30,"F","real",4,"TRUE",-3.5319915,-0.113037030547941
"mōha","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",4,"TRUE",-3.3581915,-0.113037030547941
"māheneketoa","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",11,"TRUE",-3.15065690909091,-0.916070935065604
"mōnga","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",4,"TRUE",-3.678234,-0.916070935065604
"māorawau","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",8,"TRUE",-3.2570595,-0.916070935065604
"māori","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",5,"TRUE",-3.1745672,1.49303077848739
"māorua","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",6,"TRUE",-3.15906766666667,-0.916070935065604
"mōrena","BA39BA7832441F3929461B307E2FF841",3,30,"F","real",6,"TRUE",-3.26320933333333,-0.113037030547941
"māwhero","BA39BA7832441F3929461B307E2FF841",3,30,"F","real",6,"TRUE",-3.23750266666667,-0.113037030547941
"māwi","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",4,"TRUE",-3.700454,-0.113037030547941
"mahi","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",4,"FALSE",-2.628379,1.49303077848739
"makei","BA39BA7832441F3929461B307E2FF841",4,30,"F","non",5,"FALSE",-3.0922532,0.689996873969723
"mamatōhī","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",8,"TRUE",-3.37813825,-0.916070935065604
"mana","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",4,"FALSE",-2.5299515,1.49303077848739
"mango","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",4,"FALSE",-5.162549,-0.113037030547941
"manuhiri","BA39BA7832441F3929461B307E2FF841",4,30,"F","real",8,"FALSE",-2.87624325,0.689996873969723
"marae","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",5,"FALSE",-2.8359192,1.49303077848739
"matariki","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",8,"FALSE",-2.575077,1.49303077848739
"mate","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",4,"FALSE",-2.7221915,1.49303077848739
"mauī","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",4,"TRUE",-3.774249,1.49303077848739
"maunga","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",5,"FALSE",-4.8530772,1.49303077848739
"mautāmu","BA39BA7832441F3929461B307E2FF841",4,30,"F","non",7,"TRUE",-3.22869371428571,0.689996873969723
"meahua","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",6,"FALSE",-3.23649433333333,-0.916070935065604
"mere","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",4,"FALSE",-2.9591015,1.49303077848739
"mero","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",4,"FALSE",-3.1511315,-0.916070935065604
"mie","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",3,"FALSE",-4.02712533333333,-0.916070935065604
"mihea","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",5,"FALSE",-3.2199572,-0.113037030547941
"mihi","BA39BA7832441F3929461B307E2FF841",2,30,"F","real",4,"FALSE",-2.9887415,-0.916070935065604
"mini","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",4,"FALSE",-3.1564415,-0.113037030547941
"moana","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",5,"FALSE",-3.0322812,1.49303077848739
"moapi","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",5,"FALSE",-3.4225652,-0.113037030547941
"moeo","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",4,"FALSE",-3.7257015,-0.916070935065604
"moko","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",4,"FALSE",-2.979059,1.49303077848739
"mokopuna","BA39BA7832441F3929461B307E2FF841",2,30,"F","real",8,"FALSE",-3.10737075,-0.916070935065604
"motu","BA39BA7832441F3929461B307E2FF841",4,30,"F","real",4,"FALSE",-3.189484,0.689996873969723
"mungi","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",4,"FALSE",-3.5233665,-0.916070935065604
"mupati","BA39BA7832441F3929461B307E2FF841",1,30,"F","non",6,"FALSE",-3.083186,-1.71910483958327
"nōitia","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",6,"TRUE",-3.205301,-0.916070935065604
"nānga","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",4,"TRUE",-3.7083715,-0.916070935065604
"naipu","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",5,"FALSE",-3.3383412,-0.916070935065604
"natoi","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",5,"FALSE",-3.1467192,-0.916070935065604
"neetia","BA39BA7832441F3929461B307E2FF841",1,30,"F","non",6,"FALSE",-3.207111,-1.71910483958327
"nema","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",4,"FALSE",-3.5948965,-0.916070935065604
"ngae","BA39BA7832441F3929461B307E2FF841",4,30,"F","non",3,"FALSE",-3.431442,0.689996873969723
"ngaena","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",5,"FALSE",-3.3624272,-0.916070935065604
"ngapoto","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",6,"FALSE",-3.269301,-0.113037030547941
"ngawhāniti","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",8,"TRUE",-3.35602325,-0.113037030547941
"ngehi","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",4,"FALSE",-3.429089,-0.916070935065604
"ngema","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",4,"FALSE",-3.7480515,-0.916070935065604
"ngemetata","BA39BA7832441F3929461B307E2FF841",1,30,"F","non",8,"FALSE",-3.31605325,-1.71910483958327
"ngepa","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",4,"FALSE",-3.706734,-0.916070935065604
"ngoa","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",3,"FALSE",-3.53263533333333,-0.916070935065604
"ngue","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",3,"FALSE",-3.97767866666667,-0.113037030547941
"nguta","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",4,"FALSE",-3.269289,-0.916070935065604
"nia","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",3,"FALSE",-2.890718,-0.916070935065604
"nia ire","BA39BA7832441F3929461B307E2FF841",1,30,"F","non",6,"FALSE",-3.03654,-1.71910483958327
"nia kawha","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",7,"FALSE",-2.97750285714286,-0.916070935065604
"nia pukau","BA39BA7832441F3929461B307E2FF841",3,30,"F","non",8,"FALSE",-2.86419,-0.113037030547941
"nia uti","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",6,"FALSE",-2.98056333333333,-0.916070935065604
"nia whani","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",7,"FALSE",-2.84287428571429,-0.916070935065604
"nia whihia","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",8,"FALSE",-2.93276625,-0.916070935065604
"nito","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",4,"FALSE",-3.310214,-0.916070935065604
"nitumaotaha","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",11,"FALSE",-3.28446054545455,-0.916070935065604
"noho","BA39BA7832441F3929461B307E2FF841",3,30,"F","real",4,"FALSE",-3.291059,-0.113037030547941
"nopo","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",4,"FALSE",-3.683879,-0.916070935065604
"nue","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",3,"FALSE",-4.11808533333333,-0.916070935065604
"nuhi","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",4,"FALSE",-3.2214565,-0.916070935065604
"nui","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",3,"FALSE",-3.34069866666667,1.49303077848739
"nure","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",4,"FALSE",-3.518234,-0.916070935065604
"nuti","BA39BA7832441F3929461B307E2FF841",2,30,"F","non",4,"FALSE",-3.1732915,-0.916070935065604
"ono","BA39BA7832441F3929461B307E2FF841",4,30,"F","real",3,"FALSE",-3.367272,0.689996873969723
"ora","BA39BA7832441F3929461B307E2FF841",5,30,"F","real",3,"FALSE",-2.98566833333333,1.49303077848739
"pīhu","BA39BA7832441F3929461B307E2FF841",4,30,"F","non",4,"TRUE",-3.6630665,0.689996873969723
