"subject","condition","correct","correctAnswer","experiment","subj.gender","interlocutor","inTraining","phase","promptImage","promptName","selection","targetImage","targetWord1","targetWord2","subj.yob","subject.age","trialNumber"
"s1037","nonsocial",FALSE,"falfis","exp2","Male","female_side",TRUE,"training","bokchoy_large","fal","falwuk","bokchoy_dimin","falwuk","falfis",1972,42,86
"s1037","nonsocial",TRUE,"falwuk","exp2","Male","male",TRUE,"training","bokchoy_large","fal","falwuk","bokchoy_dimin","falwuk","falfis",1972,42,87
"s1037","nonsocial",TRUE,"falfis","exp2","Male","female_side",TRUE,"training","bokchoy_large","fal","falfis","bokchoy_dimin","falwuk","falfis",1972,42,88
"s1037","nonsocial",TRUE,"fenfis","exp2","Male","male_side",TRUE,"training","chair_large","fen","fenfis","chair_dimin","fenwuk","fenfis",1972,42,89
"s1037","nonsocial",TRUE,"fekwuk","exp2","Male","male",TRUE,"training","candleholder_large","fek","fekwuk","candleholder_dimin","fekwuk","fekfis",1972,42,90
"s1037","nonsocial",TRUE,"fenfis","exp2","Male","female_side",TRUE,"training","chair_large","fen","fenfis","chair_dimin","fenwuk","fenfis",1972,42,91
"s1037","nonsocial",FALSE,"rulwuk","exp2","Male","male",TRUE,"training","bokchoy_large","rul","rulfis","bokchoy_dimin","rulwuk","rulfis",1972,42,92
"s1037","nonsocial",TRUE,"fenfis","exp2","Male","female_side",TRUE,"training","chair_large","fen","fenfis","chair_dimin","fenwuk","fenfis",1972,42,93
"s1037","nonsocial",FALSE,"rulwuk","exp2","Male","male",TRUE,"training","bokchoy_large","rul","rulfis","bokchoy_dimin","rulwuk","rulfis",1972,42,94
"s1037","nonsocial",TRUE,"fenfis","exp2","Male","female_side",TRUE,"training","chair_large","fen","fenfis","chair_dimin","fenwuk","fenfis",1972,42,95
"s1037","nonsocial",TRUE,"rulwuk","exp2","Male","male",TRUE,"training","bokchoy_large","rul","rulwuk","bokchoy_dimin","rulwuk","rulfis",1972,42,96
"s1037","nonsocial",FALSE,"wanfis","exp2","Male","female_side",TRUE,"training","gate_large","wan","wanwuk","gate_dimin","wanwuk","wanfis",1972,42,97
"s1037","nonsocial",TRUE,"rulwuk","exp2","Male","male",TRUE,"training","bokchoy_large","rul","rulwuk","bokchoy_dimin","rulwuk","rulfis",1972,42,98
"s1037","nonsocial",TRUE,"wanfis","exp2","Male","female_side",TRUE,"training","gate_large","wan","wanfis","gate_dimin","wanwuk","wanfis",1972,42,99
"s1037","nonsocial",FALSE,"fekfis","exp2","Male","male_side",TRUE,"training","candleholder_large","fek","fekwuk","candleholder_dimin","fekwuk","fekfis",1972,42,100
"s1037","nonsocial",TRUE,"wanfis","exp2","Male","female_side",TRUE,"training","gate_large","wan","wanfis","gate_dimin","wanwuk","wanfis",1972,42,101
"s1037","nonsocial",TRUE,"fekfis","exp2","Male","male_side",TRUE,"training","candleholder_large","fek","fekfis","candleholder_dimin","fekwuk","fekfis",1972,42,102
"s1037","nonsocial",FALSE,"wanwuk","exp2","Male","male",TRUE,"training","gate_large","wan","wanfis","gate_dimin","wanwuk","wanfis",1972,42,103
"s1037","nonsocial",FALSE,"fekfis","exp2","Male","male_side",TRUE,"training","candleholder_large","fek","fekwuk","candleholder_dimin","fekwuk","fekfis",1972,42,104
"s1037","nonsocial",TRUE,"wanfis","exp2","Male","female_side",TRUE,"training","gate_large","wan","wanfis","gate_dimin","wanwuk","wanfis",1972,42,105
"s1037","nonsocial",FALSE,"fekfis","exp2","Male","male_side",TRUE,"training","candleholder_large","fek","fekwuk","candleholder_dimin","fekwuk","fekfis",1972,42,106
"s1037","nonsocial",TRUE,"wanfis","exp2","Male","female_side",TRUE,"training","gate_large","wan","wanfis","gate_dimin","wanwuk","wanfis",1972,42,107
"s1037","nonsocial",FALSE,"fekfis","exp2","Male","male_side",TRUE,"training","candleholder_large","fek","fekwuk","candleholder_dimin","fekwuk","fekfis",1972,42,108
"s1037","nonsocial",TRUE,"wanfis","exp2","Male","female_side",TRUE,"training","gate_large","wan","wanfis","gate_dimin","wanwuk","wanfis",1972,42,109
"s1037","nonsocial",TRUE,"fekfis","exp2","Male","male_side",TRUE,"training","candleholder_large","fek","fekfis","candleholder_dimin","fekwuk","fekfis",1972,42,110
"s1037","nonsocial",FALSE,"wanwuk","exp2","Male","male",TRUE,"training","gate_large","wan","wanfis","gate_dimin","wanwuk","wanfis",1972,42,111
"s1037","nonsocial",FALSE,"fekfis","exp2","Male","male_side",TRUE,"training","candleholder_large","fek","fekwuk","candleholder_dimin","fekwuk","fekfis",1972,42,112
"s1037","nonsocial",FALSE,"wanfis","exp2","Male","female_side",TRUE,"training","gate_large","wan","wanwuk","gate_dimin","wanwuk","wanfis",1972,42,113
"s1037","nonsocial",FALSE,"rulwuk","exp2","Male","male",TRUE,"training","bokchoy_large","rul","rulfis","bokchoy_dimin","rulwuk","rulfis",1972,42,114
"s1037","nonsocial",TRUE,"fenfis","exp2","Male","female_side",TRUE,"training","chair_large","fen","fenfis","chair_dimin","fenwuk","fenfis",1972,42,115
"s1037","nonsocial",FALSE,"rulwuk","exp2","Male","male",TRUE,"training","bokchoy_large","rul","rulfis","bokchoy_dimin","rulwuk","rulfis",1972,42,116
"s1037","nonsocial",TRUE,"fenfis","exp2","Male","female_side",TRUE,"training","chair_large","fen","fenfis","chair_dimin","fenwuk","fenfis",1972,42,117
"s1037","nonsocial",TRUE,"rulwuk","exp2","Male","male",TRUE,"training","bokchoy_large","rul","rulwuk","bokchoy_dimin","rulwuk","rulfis",1972,42,118
"s1037","nonsocial",TRUE,"wanfis","exp2","Male","female_side",TRUE,"training","gate_large","wan","wanfis","gate_dimin","wanwuk","wanfis",1972,42,119
"s1037","nonsocial",FALSE,"fekfis","exp2","Male","male_side",TRUE,"training","candleholder_large","fek","fekwuk","candleholder_dimin","fekwuk","fekfis",1972,42,120
"s1037","nonsocial",TRUE,"wanfis","exp2","Male","female_side",TRUE,"training","gate_large","wan","wanfis","gate_dimin","wanwuk","wanfis",1972,42,121
"s1037","nonsocial",TRUE,"fekfis","exp2","Male","male_side",TRUE,"training","candleholder_large","fek","fekfis","candleholder_dimin","fekwuk","fekfis",1972,42,122
"s1037","nonsocial",TRUE,"wanwuk","exp2","Male","male",TRUE,"training","gate_large","wan","wanwuk","gate_dimin","wanwuk","wanfis",1972,42,123
"s1037","nonsocial",FALSE,"wanwuk","exp2","Male","female",TRUE,"training","gate_large","wan","wanfis","gate_dimin","wanwuk","wanfis",1972,42,124
"s1037","nonsocial",TRUE,"wanwuk","exp2","Male","male",TRUE,"training","gate_large","wan","wanwuk","gate_dimin","wanwuk","wanfis",1972,42,125
"s1037","nonsocial",TRUE,"wanwuk","exp2","Male","female",TRUE,"training","gate_large","wan","wanwuk","gate_dimin","wanwuk","wanfis",1972,42,126
"s1037","nonsocial",FALSE,"rulfis","exp2","Male","female_side",TRUE,"training","bokchoy_large","rul","rulwuk","bokchoy_dimin","rulwuk","rulfis",1972,42,127
"s1037","nonsocial",FALSE,"wanwuk","exp2","Male","female",TRUE,"training","gate_large","wan","wanfis","gate_dimin","wanwuk","wanfis",1972,42,128
"s1037","nonsocial",TRUE,"wanwuk","exp2","Male","male",TRUE,"training","gate_large","wan","wanwuk","gate_dimin","wanwuk","wanfis",1972,42,129
"s1037","nonsocial",FALSE,"wanwuk","exp2","Male","female",TRUE,"training","gate_large","wan","wanfis","gate_dimin","wanwuk","wanfis",1972,42,130
"s1037","nonsocial",TRUE,"wanwuk","exp2","Male","male",TRUE,"training","gate_large","wan","wanwuk","gate_dimin","wanwuk","wanfis",1972,42,131
"s1037","nonsocial",TRUE,"wanwuk","exp2","Male","female",TRUE,"training","gate_large","wan","wanwuk","gate_dimin","wanwuk","wanfis",1972,42,132
"s1037","nonsocial",TRUE,"rulfis","exp2","Male","female_side",TRUE,"training","bokchoy_large","rul","rulfis","bokchoy_dimin","rulwuk","rulfis",1972,42,133
"s1037","nonsocial",TRUE,"rulfis","exp2","Male","male_side",TRUE,"training","bokchoy_large","rul","rulfis","bokchoy_dimin","rulwuk","rulfis",1972,42,134
"s1037","nonsocial",TRUE,"wanfis","exp2","Male","male_side",TRUE,"training","gate_large","wan","wanfis","gate_dimin","wanwuk","wanfis",1972,42,135
"s1042","nonsocial",TRUE,"rikril","exp2","Male","male_side",TRUE,"training","pitcher_large","rik","rikril","pitcher_dimin","rikwun","rikril",1976,38,1
"s1042","nonsocial",TRUE,"falwun","exp2","Male","female",TRUE,"training","gate_large","fal","falwun","gate_dimin","falwun","falril",1976,38,2
"s1042","nonsocial",FALSE,"falril","exp2","Male","male_side",TRUE,"training","gate_large","fal","falwun","gate_dimin","falwun","falril",1976,38,3
"s1042","nonsocial",TRUE,"falwun","exp2","Male","female",TRUE,"training","gate_large","fal","falwun","gate_dimin","falwun","falril",1976,38,4
"s1042","nonsocial",TRUE,"falril","exp2","Male","male_side",TRUE,"training","gate_large","fal","falril","gate_dimin","falwun","falril",1976,38,5
"s1042","nonsocial",TRUE,"pelril","exp2","Male","male_side",TRUE,"training","bear_large_male","pel","pelril","bear_dimin","pelwun","pelril",1976,38,6
"s1042","nonsocial",FALSE,"toswun","exp2","Male","male",TRUE,"training","bokchoy_large","tos","tosril","bokchoy_dimin","toswun","tosril",1976,38,7
"s1042","nonsocial",TRUE,"pelril","exp2","Male","male_side",TRUE,"training","bear_large_male","pel","pelril","bear_dimin","pelwun","pelril",1976,38,8
"s1042","nonsocial",TRUE,"toswun","exp2","Male","male",TRUE,"training","bokchoy_large","tos","toswun","bokchoy_dimin","toswun","tosril",1976,38,9
"s1042","nonsocial",TRUE,"pelwun","exp2","Male","male",TRUE,"training","bear_large_male","pel","pelwun","bear_dimin","pelwun","pelril",1976,38,10
"s1042","nonsocial",TRUE,"tosril","exp2","Male","male_side",TRUE,"training","bokchoy_large","tos","tosril","bokchoy_dimin","toswun","tosril",1976,38,11
"s1042","nonsocial",TRUE,"fisril","exp2","Male","female_side",TRUE,"training","candleholder_large","fis","fisril","candleholder_dimin","fiswun","fisril",1976,38,12
"s1042","nonsocial",TRUE,"fenwun","exp2","Male","male",TRUE,"training","chair_large","fen","fenwun","chair_dimin","fenwun","fenril",1976,38,13
"s1042","nonsocial",TRUE,"rikril","exp2","Male","female_side",TRUE,"training","pitcher_large","rik","rikril","pitcher_dimin","rikwun","rikril",1976,38,14
"s1042","nonsocial",TRUE,"pelril","exp2","Male","female_side",TRUE,"training","bear_large_male","pel","pelril","bear_dimin","pelwun","pelril",1976,38,15
"s1042","nonsocial",TRUE,"fiswun","exp2","Male","male",TRUE,"training","candleholder_large","fis","fiswun","candleholder_dimin","fiswun","fisril",1976,38,16
"s1042","nonsocial",TRUE,"fenwun","exp2","Male","female",TRUE,"training","chair_large","fen","fenwun","chair_dimin","fenwun","fenril",1976,38,17
"s1042","nonsocial",TRUE,"fenril","exp2","Male","female_side",TRUE,"training","chair_large","fen","fenril","chair_dimin","fenwun","fenril",1976,38,18
"s1042","nonsocial",TRUE,"toswun","exp2","Male","female",TRUE,"training","bokchoy_large","tos","toswun","bokchoy_dimin","toswun","tosril",1976,38,19
"s1042","nonsocial",TRUE,"rikwun","exp2","Male","female",TRUE,"training","pitcher_large","rik","rikwun","pitcher_dimin","rikwun","rikril",1976,38,20
"s1042","nonsocial",TRUE,"fenril","exp2","Male","male_side",TRUE,"training","chair_large","fen","fenril","chair_dimin","fenwun","fenril",1976,38,21
"s1042","nonsocial",TRUE,"fisril","exp2","Male","male_side",TRUE,"training","candleholder_large","fis","fisril","candleholder_dimin","fiswun","fisril",1976,38,22
"s1042","nonsocial",TRUE,"fiswun","exp2","Male","female",TRUE,"training","candleholder_large","fis","fiswun","candleholder_dimin","fiswun","fisril",1976,38,23
"s1042","nonsocial",TRUE,"rikwun","exp2","Male","male",TRUE,"training","pitcher_large","rik","rikwun","pitcher_dimin","rikwun","rikril",1976,38,24
"s1042","nonsocial",TRUE,"pelwun","exp2","Male","female",TRUE,"training","bear_large_male","pel","pelwun","bear_dimin","pelwun","pelril",1976,38,25
"s1042","nonsocial",TRUE,"falwun","exp2","Male","male",TRUE,"training","gate_large","fal","falwun","gate_dimin","falwun","falril",1976,38,26
"s1042","nonsocial",TRUE,"tosril","exp2","Male","female_side",TRUE,"training","bokchoy_large","tos","tosril","bokchoy_dimin","toswun","tosril",1976,38,27
"s1042","nonsocial",TRUE,"falril","exp2","Male","female_side",TRUE,"training","gate_large","fal","falril","gate_dimin","falwun","falril",1976,38,28
"s946","nonsocial",FALSE,"rilwuk","exp2","Male","male",TRUE,"training","candleholder_large","ril","rilwun","candleholder_dimin","rilwuk","rilwun",1973,41,1
"s946","nonsocial",TRUE,"rilwuk","exp2","Male","male",TRUE,"training","candleholder_large","ril","rilwuk","candleholder_dimin","rilwuk","rilwun",1973,41,2
"s946","nonsocial",TRUE,"taswuk","exp2","Male","male",TRUE,"training","bear_large_male","tas","taswuk","bear_dimin","taswuk","taswun",1973,41,3
"s946","nonsocial",FALSE,"tolwun","exp2","Male","female_side",TRUE,"training","mushroom_large","tol","tolwuk","mushroom_dimin","tolwuk","tolwun",1973,41,4
"s946","nonsocial",TRUE,"taswuk","exp2","Male","male",TRUE,"training","bear_large_male","tas","taswuk","bear_dimin","taswuk","taswun",1973,41,5
"s946","nonsocial",TRUE,"tolwun","exp2","Male","female_side",TRUE,"training","mushroom_large","tol","tolwun","mushroom_dimin","tolwuk","tolwun",1973,41,6
"s946","nonsocial",TRUE,"tolwun","exp2","Male","male_side",TRUE,"training","mushroom_large","tol","tolwun","mushroom_dimin","tolwuk","tolwun",1973,41,7
"s946","nonsocial",TRUE,"fenwun","exp2","Male","female_side",TRUE,"training","bokchoy_large","fen","fenwun","bokchoy_dimin","fenwuk","fenwun",1973,41,8
"s946","nonsocial",FALSE,"tolwuk","exp2","Male","female",TRUE,"training","mushroom_large","tol","tolwun","mushroom_dimin","tolwuk","tolwun",1973,41,9
"s946","nonsocial",TRUE,"fenwun","exp2","Male","female_side",TRUE,"training","bokchoy_large","fen","fenwun","bokchoy_dimin","fenwuk","fenwun",1973,41,10
"s946","nonsocial",TRUE,"tolwuk","exp2","Male","female",TRUE,"training","mushroom_large","tol","tolwuk","mushroom_dimin","tolwuk","tolwun",1973,41,11
"s946","nonsocial",FALSE,"fiswuk","exp2","Male","male",TRUE,"training","chair_large","fis","fiswun","chair_dimin","fiswuk","fiswun",1973,41,12
"s946","nonsocial",FALSE,"tolwuk","exp2","Male","female",TRUE,"training","mushroom_large","tol","tolwun","mushroom_dimin","tolwuk","tolwun",1973,41,13
"s946","nonsocial",FALSE,"fenwun","exp2","Male","female_side",TRUE,"training","bokchoy_large","fen","fenwuk","bokchoy_dimin","fenwuk","fenwun",1973,41,14
"s946","nonsocial",TRUE,"tolwun","exp2","Male","male_side",TRUE,"training","mushroom_large","tol","tolwun","mushroom_dimin","tolwuk","tolwun",1973,41,15
"s946","nonsocial",FALSE,"fenwun","exp2","Male","female_side",TRUE,"training","bokchoy_large","fen","fenwuk","bokchoy_dimin","fenwuk","fenwun",1973,41,16
"s946","nonsocial",TRUE,"tolwun","exp2","Male","male_side",TRUE,"training","mushroom_large","tol","tolwun","mushroom_dimin","tolwuk","tolwun",1973,41,17
"s946","nonsocial",TRUE,"fenwun","exp2","Male","female_side",TRUE,"training","bokchoy_large","fen","fenwun","bokchoy_dimin","fenwuk","fenwun",1973,41,18
"s946","nonsocial",TRUE,"tolwuk","exp2","Male","female",TRUE,"training","mushroom_large","tol","tolwuk","mushroom_dimin","tolwuk","tolwun",1973,41,19
"s946","nonsocial",TRUE,"fiswuk","exp2","Male","male",TRUE,"training","chair_large","fis","fiswuk","chair_dimin","fiswuk","fiswun",1973,41,20
"s946","nonsocial",FALSE,"taswun","exp2","Male","male_side",TRUE,"training","bear_large_male","tas","taswuk","bear_dimin","taswuk","taswun",1973,41,21
"s946","nonsocial",TRUE,"fiswuk","exp2","Male","male",TRUE,"training","chair_large","fis","fiswuk","chair_dimin","fiswuk","fiswun",1973,41,22
"s946","nonsocial",TRUE,"taswun","exp2","Male","male_side",TRUE,"training","bear_large_male","tas","taswun","bear_dimin","taswuk","taswun",1973,41,23
"s946","nonsocial",TRUE,"fiswuk","exp2","Male","female",TRUE,"training","chair_large","fis","fiswuk","chair_dimin","fiswuk","fiswun",1973,41,24
"s946","nonsocial",TRUE,"fenwuk","exp2","Male","male",TRUE,"training","bokchoy_large","fen","fenwuk","bokchoy_dimin","fenwuk","fenwun",1973,41,25
"s946","nonsocial",FALSE,"falwun","exp2","Male","male_side",TRUE,"training","bear_large_male","fal","falwuk","bear_dimin","falwuk","falwun",1973,41,26
"s946","nonsocial",TRUE,"fenwuk","exp2","Male","male",TRUE,"training","bokchoy_large","fen","fenwuk","bokchoy_dimin","fenwuk","fenwun",1973,41,27
"s946","nonsocial",TRUE,"falwun","exp2","Male","male_side",TRUE,"training","bear_large_male","fal","falwun","bear_dimin","falwuk","falwun",1973,41,28
"s946","nonsocial",FALSE,"rilwun","exp2","Male","female_side",TRUE,"training","candleholder_large","ril","rilwuk","candleholder_dimin","rilwuk","rilwun",1973,41,29
"s946","nonsocial",TRUE,"falwun","exp2","Male","male_side",TRUE,"training","bear_large_male","fal","falwun","bear_dimin","falwuk","falwun",1973,41,30
"s946","nonsocial",FALSE,"rilwun","exp2","Male","female_side",TRUE,"training","candleholder_large","ril","rilwuk","candleholder_dimin","rilwuk","rilwun",1973,41,31
"s946","nonsocial",TRUE,"falwun","exp2","Male","male_side",TRUE,"training","bear_large_male","fal","falwun","bear_dimin","falwuk","falwun",1973,41,32
"s946","nonsocial",FALSE,"rilwun","exp2","Male","female_side",TRUE,"training","candleholder_large","ril","rilwuk","candleholder_dimin","rilwuk","rilwun",1973,41,33
"s946","nonsocial",FALSE,"falwun","exp2","Male","male_side",TRUE,"training","bear_large_male","fal","falwuk","bear_dimin","falwuk","falwun",1973,41,34
"s946","nonsocial",TRUE,"fenwuk","exp2","Male","male",TRUE,"training","bokchoy_large","fen","fenwuk","bokchoy_dimin","fenwuk","fenwun",1973,41,35
"s946","nonsocial",FALSE,"falwun","exp2","Male","male_side",TRUE,"training","bear_large_male","fal","falwuk","bear_dimin","falwuk","falwun",1973,41,36
"s946","nonsocial",FALSE,"fenwuk","exp2","Male","male",TRUE,"training","bokchoy_large","fen","fenwun","bokchoy_dimin","fenwuk","fenwun",1973,41,37
"s946","nonsocial",TRUE,"fiswuk","exp2","Male","female",TRUE,"training","chair_large","fis","fiswuk","chair_dimin","fiswuk","fiswun",1973,41,38
"s946","nonsocial",FALSE,"fenwuk","exp2","Male","male",TRUE,"training","bokchoy_large","fen","fenwun","bokchoy_dimin","fenwuk","fenwun",1973,41,39
"s946","nonsocial",TRUE,"fiswuk","exp2","Male","female",TRUE,"training","chair_large","fis","fiswuk","chair_dimin","fiswuk","fiswun",1973,41,40
"s946","nonsocial",FALSE,"fenwuk","exp2","Male","male",TRUE,"training","bokchoy_large","fen","fenwun","bokchoy_dimin","fenwuk","fenwun",1973,41,41
"s946","nonsocial",TRUE,"fiswuk","exp2","Male","female",TRUE,"training","chair_large","fis","fiswuk","chair_dimin","fiswuk","fiswun",1973,41,42
"s946","nonsocial",TRUE,"fenwuk","exp2","Male","male",TRUE,"training","bokchoy_large","fen","fenwuk","bokchoy_dimin","fenwuk","fenwun",1973,41,43
"s946","nonsocial",TRUE,"falwun","exp2","Male","male_side",TRUE,"training","bear_large_male","fal","falwun","bear_dimin","falwuk","falwun",1973,41,44
"s946","nonsocial",TRUE,"rilwun","exp2","Male","female_side",TRUE,"training","candleholder_large","ril","rilwun","candleholder_dimin","rilwuk","rilwun",1973,41,45
"s946","nonsocial",FALSE,"rilwun","exp2","Male","male_side",TRUE,"training","candleholder_large","ril","rilwuk","candleholder_dimin","rilwuk","rilwun",1973,41,46
"s946","nonsocial",TRUE,"rilwun","exp2","Male","female_side",TRUE,"training","candleholder_large","ril","rilwun","candleholder_dimin","rilwuk","rilwun",1973,41,47
"s946","nonsocial",TRUE,"rilwun","exp2","Male","male_side",TRUE,"training","candleholder_large","ril","rilwun","candleholder_dimin","rilwuk","rilwun",1973,41,48
"s946","nonsocial",FALSE,"falwuk","exp2","Male","male",TRUE,"training","bear_large_male","fal","falwun","bear_dimin","falwuk","falwun",1973,41,49
"s946","nonsocial",TRUE,"rilwun","exp2","Male","male_side",TRUE,"training","candleholder_large","ril","rilwun","candleholder_dimin","rilwuk","rilwun",1973,41,50
"s946","nonsocial",TRUE,"falwuk","exp2","Male","male",TRUE,"training","bear_large_male","fal","falwuk","bear_dimin","falwuk","falwun",1973,41,51
"s946","nonsocial",FALSE,"fenwuk","exp2","Male","female",TRUE,"training","bokchoy_large","fen","fenwun","bokchoy_dimin","fenwuk","fenwun",1973,41,52
"s946","nonsocial",TRUE,"falwuk","exp2","Male","male",TRUE,"training","bear_large_male","fal","falwuk","bear_dimin","falwuk","falwun",1973,41,53
"s946","nonsocial",TRUE,"fenwuk","exp2","Male","female",TRUE,"training","bokchoy_large","fen","fenwuk","bokchoy_dimin","fenwuk","fenwun",1973,41,54
"s946","nonsocial",TRUE,"falwun","exp2","Male","female_side",TRUE,"training","bear_large_male","fal","falwun","bear_dimin","falwuk","falwun",1973,41,55
"s946","nonsocial",TRUE,"fiswun","exp2","Male","male_side",TRUE,"training","chair_large","fis","fiswun","chair_dimin","fiswuk","fiswun",1973,41,56
"s946","nonsocial",FALSE,"taswuk","exp2","Male","female",TRUE,"training","bear_large_male","tas","taswun","bear_dimin","taswuk","taswun",1973,41,57
"s946","nonsocial",TRUE,"fiswun","exp2","Male","male_side",TRUE,"training","chair_large","fis","fiswun","chair_dimin","fiswuk","fiswun",1973,41,58
"s946","nonsocial",TRUE,"taswuk","exp2","Male","female",TRUE,"training","bear_large_male","tas","taswuk","bear_dimin","taswuk","taswun",1973,41,59
"s946","nonsocial",TRUE,"falwuk","exp2","Male","female",TRUE,"training","bear_large_male","fal","falwuk","bear_dimin","falwuk","falwun",1973,41,60
"s946","nonsocial",TRUE,"fiswun","exp2","Male","female_side",TRUE,"training","chair_large","fis","fiswun","chair_dimin","fiswuk","fiswun",1973,41,61
"s946","nonsocial",FALSE,"tolwuk","exp2","Male","male",TRUE,"training","mushroom_large","tol","tolwun","mushroom_dimin","tolwuk","tolwun",1973,41,62
"s946","nonsocial",TRUE,"fiswun","exp2","Male","female_side",TRUE,"training","chair_large","fis","fiswun","chair_dimin","fiswuk","fiswun",1973,41,63
"s946","nonsocial",TRUE,"tolwuk","exp2","Male","male",TRUE,"training","mushroom_large","tol","tolwuk","mushroom_dimin","tolwuk","tolwun",1973,41,64
"s946","nonsocial",FALSE,"fenwun","exp2","Male","male_side",TRUE,"training","bokchoy_large","fen","fenwuk","bokchoy_dimin","fenwuk","fenwun",1973,41,65
"s946","nonsocial",TRUE,"tolwuk","exp2","Male","male",TRUE,"training","mushroom_large","tol","tolwuk","mushroom_dimin","tolwuk","tolwun",1973,41,66
"s946","nonsocial",FALSE,"fenwun","exp2","Male","male_side",TRUE,"training","bokchoy_large","fen","fenwuk","bokchoy_dimin","fenwuk","fenwun",1973,41,67
"s946","nonsocial",TRUE,"tolwuk","exp2","Male","male",TRUE,"training","mushroom_large","tol","tolwuk","mushroom_dimin","tolwuk","tolwun",1973,41,68
"s946","nonsocial",TRUE,"fenwun","exp2","Male","male_side",TRUE,"training","bokchoy_large","fen","fenwun","bokchoy_dimin","fenwuk","fenwun",1973,41,69
"s946","nonsocial",TRUE,"taswun","exp2","Male","female_side",TRUE,"training","bear_large_male","tas","taswun","bear_dimin","taswuk","taswun",1973,41,70
"s946","nonsocial",FALSE,"rilwuk","exp2","Male","female",TRUE,"training","candleholder_large","ril","rilwun","candleholder_dimin","rilwuk","rilwun",1973,41,71
"s946","nonsocial",TRUE,"taswun","exp2","Male","female_side",TRUE,"training","bear_large_male","tas","taswun","bear_dimin","taswuk","taswun",1973,41,72
"s946","nonsocial",TRUE,"rilwuk","exp2","Male","female",TRUE,"training","candleholder_large","ril","rilwuk","candleholder_dimin","rilwuk","rilwun",1973,41,73
"s947","nonsocial",TRUE,"fekrik","exp2","Female","male",TRUE,"training","bear_large_male","fek","fekrik","bear_dimin","fekrik","fekwan",1972,42,1
"s947","nonsocial",FALSE,"wunwan","exp2","Female","male_side",TRUE,"training","mushroom_large","wun","wunrik","mushroom_dimin","wunrik","wunwan",1972,42,2
"s947","nonsocial",TRUE,"fekrik","exp2","Female","male",TRUE,"training","bear_large_male","fek","fekrik","bear_dimin","fekrik","fekwan",1972,42,3
"s947","nonsocial",TRUE,"wunwan","exp2","Female","male_side",TRUE,"training","mushroom_large","wun","wunwan","mushroom_dimin","wunrik","wunwan",1972,42,4
"s947","nonsocial",TRUE,"tolrik","exp2","Female","female",TRUE,"training","bear_large_male","tol","tolrik","bear_dimin","tolrik","tolwan",1972,42,5
"s947","nonsocial",FALSE,"rulrik","exp2","Female","female",TRUE,"training","bokchoy_large","rul","rulwan","bokchoy_dimin","rulrik","rulwan",1972,42,6
"s947","nonsocial",TRUE,"tolrik","exp2","Female","female",TRUE,"training","bear_large_male","tol","tolrik","bear_dimin","tolrik","tolwan",1972,42,7
"s947","nonsocial",FALSE,"rulrik","exp2","Female","female",TRUE,"training","bokchoy_large","rul","rulwan","bokchoy_dimin","rulrik","rulwan",1972,42,8
"s947","nonsocial",TRUE,"tolrik","exp2","Female","female",TRUE,"training","bear_large_male","tol","tolrik","bear_dimin","tolrik","tolwan",1972,42,9
"s947","nonsocial",TRUE,"rulrik","exp2","Female","female",TRUE,"training","bokchoy_large","rul","rulrik","bokchoy_dimin","rulrik","rulwan",1972,42,10
"s947","nonsocial",TRUE,"rulrik","exp2","Female","male",TRUE,"training","bokchoy_large","rul","rulrik","bokchoy_dimin","rulrik","rulwan",1972,42,11
"s947","nonsocial",TRUE,"rilrik","exp2","Female","female",TRUE,"training","candleholder_large","ril","rilrik","candleholder_dimin","rilrik","rilwan",1972,42,12
"s947","nonsocial",FALSE,"wunrik","exp2","Female","male",TRUE,"training","mushroom_large","wun","wunwan","mushroom_dimin","wunrik","wunwan",1972,42,13
"s947","nonsocial",FALSE,"rilrik","exp2","Female","female",TRUE,"training","candleholder_large","ril","rilwan","candleholder_dimin","rilrik","rilwan",1972,42,14
"s947","nonsocial",TRUE,"rulrik","exp2","Female","male",TRUE,"training","bokchoy_large","rul","rulrik","bokchoy_dimin","rulrik","rulwan",1972,42,15
"s947","nonsocial",FALSE,"rilrik","exp2","Female","female",TRUE,"training","candleholder_large","ril","rilwan","candleholder_dimin","rilrik","rilwan",1972,42,16
"s947","nonsocial",TRUE,"rulrik","exp2","Female","male",TRUE,"training","bokchoy_large","rul","rulrik","bokchoy_dimin","rulrik","rulwan",1972,42,17
"s947","nonsocial",FALSE,"rilrik","exp2","Female","female",TRUE,"training","candleholder_large","ril","rilwan","candleholder_dimin","rilrik","rilwan",1972,42,18
"s947","nonsocial",TRUE,"rulrik","exp2","Female","male",TRUE,"training","bokchoy_large","rul","rulrik","bokchoy_dimin","rulrik","rulwan",1972,42,19
"s947","nonsocial",TRUE,"rilrik","exp2","Female","female",TRUE,"training","candleholder_large","ril","rilrik","candleholder_dimin","rilrik","rilwan",1972,42,20
"s947","nonsocial",FALSE,"wunrik","exp2","Female","male",TRUE,"training","mushroom_large","wun","wunwan","mushroom_dimin","wunrik","wunwan",1972,42,21
"s947","nonsocial",TRUE,"rilrik","exp2","Female","female",TRUE,"training","candleholder_large","ril","rilrik","candleholder_dimin","rilrik","rilwan",1972,42,22
"s947","nonsocial",TRUE,"wunrik","exp2","Female","male",TRUE,"training","mushroom_large","wun","wunrik","mushroom_dimin","wunrik","wunwan",1972,42,23
